gene	SPE_score	SEL_score	cluster
GAPDH	0.8	0.282180752465285	3
GAPLINC	0.958333333333333	1.11091886072277	1
GAPT	0.981818181818182	1.6637054561547	2
GAPVD1	0.875	0.972883373078792	3
GAR1	1	0.63071801355283	1
GAREM1	0.940909090909091	0.590936840285279	1
GAREM2	1	3.16227766016838	2
GARNL3	0.933333333333333	2.16024689946929	2
GARS	0.976470588235294	0.612706637003771	1
GART	1	0.96421222530079	1
GAS1	0.966666666666667	1.34943975572124	1
GAS1RR	0.977777777777778	1.51211817574238	1
GAS2	1	3.16227766016838	2
GAS2L1	0.857142857142857	0.522467160567617	3
GAS2L2	0.946153846153846	1.24721912892465	1
GAS2L3	0.966666666666667	0.940965815886351	1
GAS5-AS1	1	2.16024689946929	2
GAS5	0.9	0.790569415042095	1
GAS6-AS1	0.911538461538462	0.904787478539904	1
GAS6-AS2	0.88	0.595360081951167	3
GAS6	0.88	0.595360081951167	3
GAS7	0.985714285714286	1.84466196843155	2
GAS8-AS1	1	3.16227766016838	2
GAS8	0.942105263157895	0.444444444444444	1
GATA2-AS1	0.935714285714286	0.740408102866365	1
GATA2	1	3.16227766016838	2
GATA3-AS1	1	3.16227766016838	2
GATA3	0.916666666666667	1.45011952897035	1
GATA4	0.954545454545454	2.18898758942728	2
GATA5	0.9375	1.63379818687938	1
GATA6-AS1	0.919230769230769	0.709574379476923	1
GATA6	0.906666666666667	0.388090644049061	1
GATAD1	0.954545454545454	1.07043604822209	1
GATAD2A	0.911764705882353	0.322748612183951	1
GATAD2B	0.92	1.10492102890195	1
GATB	0.978947368421053	0.94035525782657	1
GATC	0.936363636363636	0.86066296582387	1
GATM	0.886666666666667	0.566727937863977	3
GATS	0.9625	0.904026296374321	1
GBA	0.95	1.1653431646335	1
GBA2	0.883333333333333	0.5499387330648	3
GBA3	0.989473684210526	1.65643115532629	2
GBAP1	0.95	0.972883373078792	1
GBAS	0.952	0.423519253100654	1
GBAT2	0.85	0.720082299823096	3
GBE1	0.95	0.846197011762656	1
GBF1	0.958333333333333	1.21029798917733	1
GBGT1	0.872727272727273	0.659966329107444	3
GBP1	0.966666666666667	0.816496580927726	1
GBP1P1	1	1.42964881967547	1
GBP2	0.933333333333333	0.955813918560292	1
GBP3	0.98	1.0243938285881	1
GBP4	0.972727272727273	1.35526185435788	1
GBP5	0.961538461538461	1.61015297179883	1
GBP6	0.975	1.9436506316151	2
GBX2	0.94	1.84466196843155	1
GCA	0.966666666666667	0.816496580927726	1
GCAT	0.866666666666667	0.553283335172488	3
GCC1	0.963636363636364	0.955813918560292	1
GCC2-AS1	0.95625	0.544202416101988	1
GCC2	0.972222222222222	1.04609173522427	1
GCDH	0.88	0.795995487064467	3
GCFC2	0.990909090909091	0.946077020329244	1
GCG	1	3.16227766016838	2
GCH1	0.89375	0.495876271055902	3
GCHFR	0.885714285714286	0.737027731190089	3
GCKR	0.983333333333333	1.51335700781626	1
GCLC	0.868181818181818	0.374892298031372	3
GCLM	0.988235294117647	0.630115263019929	1
GCM1	1	3.16227766016838	2
GCN1	0.926666666666667	0.606777413651243	1
GCNA	0.969230769230769	2.14882638318392	2
GCNT1	0.944827586206897	0.471404520791032	1
GCNT2	0.980769230769231	0.687667826035246	1
GCNT3	0.92	1.30420865641919	1
GCOM1	0.921428571428571	0.771722460186015	1
GCSAM	0.958823529411765	0.986013297183269	1
GCSH	1	0.816496580927726	1
GDA	0.990909090909091	2.1444732295132	2
GDAP1	0.989473684210526	0.524049968864101	1
GDAP2	0.99	0.598436898731257	1
GDE1	0.973684210526316	0.65734219812218	1
GDF1	0.977777777777778	1.45011952897035	1
GDF10	1	3.16227766016838	2
GDF11	0.633333333333333	0.368855556781659	3
GDF15	0.835	0.739094065178495	3
GDF3	0.966666666666667	2.10818510677892	2
GDF5	0.95	1.2227832606829	1
GDF6	1	2.69794580461244	2
GDF7	0.953846153846154	1.76226301808389	1
GDF9	0.96	1.65643115532629	1
GDI1	0.916666666666667	0.516042011088679	1
GDI2	0.975	0.666666666666667	1
GDNF	1	2.33770242069211	2
GDPD1	0.953333333333333	0.558760270138963	1
GDPD2	0.975	1.69967317119759	2
GDPD3	0.928571428571429	0.946077020329244	1
GDPD4	1	3.16227766016838	2
GDPD5	0.942857142857143	0.389249472080762	1
GDPGP1	0.93	0.522467160567617	1
GEM	0.944	0.719676390940885	1
GEMIN2	0.955555555555555	1.02884116142251	1
GEMIN4	0.985714285714286	0.740161810804124	1
GEMIN5	1	1.4142135623731	1
GEMIN6	0.970588235294118	0.635641726163728	1
GEMIN7	0.966666666666667	0.86066296582387	1
GEMIN8	0.944827586206897	0.38131963485137	1
GEMIN8P4	0.930769230769231	0.558760270138963	1
GEN1	0.981818181818182	1.62370668707565	1
GET4	0.908	0.364831264904547	1
GFAP	0.92	1.69320436306111	1
GFER	0.98	0.946077020329245	1
GFI1	0.977777777777778	1.68447783147725	2
GFM1	0.926315789473684	0.516042011088679	1
GFM2	0.981818181818182	0.962819659257363	1
GFOD1	0.95625	0.616581083657468	1
GFOD2	0.97	0.814884542670292	1
GFPT1	0.9	0.595766960820201	1
GFPT2	0.973333333333333	1.39139509185252	1
GFRA1	0.977777777777778	1.24574574491482	1
GFRA3	1	3.16227766016838	2
GFRA4	0.98	2.24982852570184	2
GFY	0.975	2.16024689946929	2
GGA1	0.877777777777778	0.372677996249965	3
GGA2	0.87	0.386171379549978	3
GGA3	0.94	0.986013297183269	1
GGACT	0.98421052631579	1.75129494264241	2
GGCT	0.971428571428571	0.351364184463153	1
GGCX	0.882608695652174	0.312694383988229	3
GGH	0.966666666666667	1.14867072934085	1
GGN	0.984615384615385	0.566557723732532	1
GGNBP1	0.933333333333333	1.76383420737639	1
GGNBP2	1	2.10818510677892	2
GGPS1	0.976923076923077	0.671854812358213	1
GGT1	0.95	1.2227832606829	1
GGT5	0.77	0.915242932531256	3
GGT6	0.972727272727273	1.17610371764081	1
GGT7	0.985714285714286	1.14867072934085	1
GGTA1P	0.935	0.452858823665856	1
GH1	1	2.10818510677892	2
GH2	1	1.74801474695025	2
GHDC	0.885714285714286	0.587944735792131	3
GHET1	0.666666666666667	0.371573762722806	3
GHITM	0.9625	0.670786170338747	1
GHR	0.842857142857143	0.86066296582387	3
GHRH	1	3.16227766016838	2
GHRL	0.971428571428571	1.19440855530349	1
GHRLOS	0.988888888888889	2.3094010767585	2
GID4	0.875	0.351364184463153	3
GID8	0.88	0.504797916635081	3
GIGYF1	0.9	1.34943975572124	1
GIGYF2	0.922222222222222	0.322748612183951	1
GIMAP1-GIMAP5	0.99	0.795995487064467	1
GIMAP1	0.99	0.795995487064467	1
GIMAP2	0.98	0.966251507273671	1
GIMAP4	0.973333333333333	1.67265774548113	1
GIMAP5	0.97	0.854273397382445	1
GIMAP6	0.978571428571429	1.03940064946655	1
GIMAP7	0.989473684210526	1.25888127358085	1
GIMAP8	0.957894736842105	0.677326751819516	1
GIN1	1	0.96421222530079	1
GINM1	0.957142857142857	0.816496580927726	1
GINS1	0.91578947368421	0.308606699924184	1
GINS2	0.946666666666667	0.82111394053422	1
GINS3	0.965	0.429445114343854	1
GINS4	0.846153846153846	0.452858823665857	3
GIPC1	0.9	0.766612766101425	1
GIPC2	0.952631578947368	1.12687233963802	1
GIPC3	1	3.16227766016838	2
GIPR	0.82	1.02131478997749	3
GIT1	0.918181818181818	0.707106781186548	1
GIT2	0.968	0.857694129913284	1
GJA1	0.947368421052632	0.954092228480328	1
GJA3	0.93125	1.49224485119919	1
GJA4	1	3.16227766016838	2
GJA5	1	3.16227766016838	2
GJA8	1	2.10818510677892	2
GJB2	0.92	1.35296475978247	1
GJB6	1	3.16227766016838	2
GJC1	0.95	1.18634202800348	1
GJC2	0.94	0.986013297183269	1
GJC3	1	0.96421222530079	1
GJD2	1	3.16227766016838	2
GJD3	0.9875	2.48175786188903	2
GJD4	1	2.2040117025416	2
GK	0.952941176470588	0.848528137423857	1
GK5	0.923529411764706	0.608580619450185	1
GKAP1	1	1.35526185435788	1
GKN1	0.975	1.63299316185545	1
GKN2	1	3.16227766016838	2
GLA	0.9	0.602338601936834	1
GLB1	0.954545454545454	1.11024271620619	1
GLB1L	0.89	0.27030772009407	3
GLB1L2	0.981818181818182	1.39502261628056	1
GLB1L3	0.957692307692308	1.00360522101864	1
GLCCI1	0.976923076923077	0.733617369235792	1
GLCE	0.9	0.707106781186547	1
GLDC	0.911111111111111	1.30211433065757	1
GLDN	1	1.4067555614713	1
GLE1	0.8625	0.630115263019929	3
GLG1	0.95	0.686060501957137	1
GLI1	0.814285714285714	0.333333333333333	3
GLI2	0.994117647058824	2.35411090104751	2
GLI3	0.971428571428571	0.86066296582387	1
GLI4	0.941176470588235	0.553494117813825	1
GLIPR1	0.929411764705882	0.499702646420326	1
GLIPR1L1	0.947058823529412	0.945594303312091	1
GLIPR1L2	0.926666666666667	0.72975638311578	1
GLIPR2	0.842105263157895	0.445565248811233	3
GLIS1	1	2.24982852570184	2
GLIS2-AS1	0.857142857142857	0.484278001381509	3
GLIS2	1	3.16227766016838	2
GLIS3-AS1	0.966666666666667	1.43372087784044	1
GLMN	0.9875	1.42964881967547	1
GLMP	0.915384615384615	0.351364184463153	1
GLO1	0.957142857142857	1.15470053837925	1
GLOD4	0.947368421052632	0.735093193348022	1
GLOD5	0.92	1.69320436306111	1
GLP1R	1	3.16227766016838	2
GLRA1	1	1.74801474695025	2
GLRA2	1	2.41522945769824	2
GLRA3	1	2.10818510677892	2
GLRA4	1	3.16227766016838	2
GLRB	0.995	1.9755369608536	2
GLRX	0.827777777777778	0.339455100676861	3
GLRX2	0.945454545454546	1.03940064946655	1
GLRX3	0.93	1.03940064946655	1
GLRX5	0.895454545454546	0.351364184463153	3
GLS	0.968421052631579	0.869226987360353	1
GLS2	0.933333333333333	1.4142135623731	1
GLT1D1	1	3.16227766016838	2
GLT8D1	0.95	0.846197011762656	1
GLT8D2	0.916666666666667	0.417698447033037	1
GLTP	0.933333333333333	0.575383141599742	1
GLTPD2	0.85	1.05409255338946	3
GLTSCR1	0.757142857142857	0.52704627669473	3
GLTSCR1L	0.977777777777778	0.904026296374321	1
GLUD1	0.941666666666667	0.460839492511007	1
GLUD1P3	1	1.05409255338946	1
GLUD2	1	3.16227766016838	2
GLUL	0.88	0.374214819249348	3
GLYAT	1	3.16227766016838	2
GLYCTK-AS1	0.97	1.09087422493244	1
GLYCTK	0.95	0.65253348543157	1
GLYR1	0.9	0.284144642082146	1
GM2A	0.907692307692308	0.432049379893857	1
GMCL1	0.89	0.47353758381512	3
GMDS-AS1	0.969230769230769	0.786760888146623	1
GMDS	0.969230769230769	0.786760888146623	1
GMEB2	0.908695652173913	0.444329645412581	1
GMFB	0.923076923076923	0.581518917325765	1
GMFG	0.857142857142857	0.73627385707916	3
GMIP	0.98125	0.909915963501048	1
GML	1	3.16227766016838	2
GMNC	1	1.1653431646335	1
GMNN	0.9	0.940965815886351	1
GMPPA	0.986666666666667	0.879078892998427	1
GMPPB	0.985714285714286	0.986013297183269	1
GMPR	0.932142857142857	0.680629396539579	1
GMPR2	1	2.24982852570184	2
GMPS	0.885714285714286	0.846197011762656	3
GNA11	0.836363636363636	0.752851627301739	3
GNA12	0.909090909090909	0.332955189895286	1
GNA13	0.917391304347826	0.416950017033768	1
GNA14	0.984	0.617916324400718	1
GNA15	0.8875	1.49457560785565	1
GNAI1	0.973913043478261	0.787167524977652	1
GNAI2	0.73	0.222506108742855	3
GNAI3	0.926666666666667	0.706874294978986	1
GNAO1	0.97	0.945594303312091	1
GNAQ	0.932142857142857	0.460173849574705	1
GNAS-AS1	1	2.2040117025416	2
GNAS	0.942857142857143	0.639642028241922	1
GNAT1	0.942857142857143	1.45011952897035	1
GNAT2	0.98	1.79161283295523	2
GNAZ	0.958823529411765	0.627310543924234	1
GNB1	0.89375	0.589850558410361	1
GNB1L	0.875	0.553494117813825	3
GNB2	0.766666666666667	0.623609564462324	3
GNB4	0.991666666666667	0.89192446825262	1
GNB5	0.957894736842105	0.762039474667208	1
GNE	0.928571428571429	0.65734219812218	1
GNG10	0.983333333333333	1.65643115532629	2
GNG11	0.94	0.814604349923066	1
GNG12-AS1	0.961764705882353	0.618690169859983	1
GNG12	0.957142857142857	0.881917103688197	1
GNG2	0.98421052631579	0.929073316167024	1
GNG4	0.966666666666667	1.33333333333333	1
GNG5	0.973333333333333	0.975224007697354	1
GNG7	0.930769230769231	0.635641726163728	1
GNG8	0.925	0.96421222530079	1
GNGT1	1	3.16227766016838	2
GNGT2	0.918181818181818	1.31233464566864	1
GNL1	0.86	0.765780486227234	3
GNL2	0.98	1.0243938285881	1
GNL3	0.925	0.690065559342354	1
GNL3L	0.764285714285714	0.317964705978155	3
GNLY	0.952380952380952	1.40568523396654	1
GNMT	0.95	0.63071801355283	1
GNPAT	0.969230769230769	1.03940064946655	1
GNPDA1	0.84375	0.268415837710881	3
GNPNAT1	0.988888888888889	1.05409255338946	1
GNPTAB	0.95	0.606070997957214	1
GNPTG	0.95	1.0243938285881	1
GNRH2	0.99	1.00045903146783	1
GNRHR2	0.74	0.278804686188549	3
GNS	0.933333333333333	0.485912657903775	1
GOLGA1	0.86	0.765780486227234	3
GOLGA2	0.9875	0.972883373078792	1
GOLGA2P11	1	2.24982852570184	2
GOLGA2P6	1	3.16227766016838	2
GOLGA3	0.88	0.670786170338747	3
GOLGA4	0.992857142857143	1.05409255338946	1
GOLGA5	0.986666666666667	0.682059887487298	1
GOLGA6L2	1	3.16227766016838	2
GOLGA6L7P	1	3.16227766016838	2
GOLGA7	0.921428571428571	0.507718207057594	1
GOLGA7B	0.871428571428571	1.14867072934085	3
GOLGB1	0.9875	1.10492102890195	1
GOLIM4	0.9625	1.16971267064356	1
GOLM1	0.94	0.489078246157195	1
GOLPH3	0.970588235294118	0.635641726163728	1
GOLPH3L	0.7	0.333333333333333	3
GOLT1A	0.958333333333333	0.962583349696751	1
GOLT1B	0.992307692307692	1.35526185435788	1
GON4L	1	1.1653431646335	1
GON7	0.977777777777778	1.16971267064356	1
GOPC	0.961538461538461	0.731422876227093	1
GORAB	0.988888888888889	1.41421356237309	1
GORASP1	0.9	0.388349888090854	1
GORASP2	0.97	1.02884116142251	1
GOSR1	0.9	0.647689071844545	1
GOSR2	0.992307692307692	0.96421222530079	1
GOT1	1	1.4142135623731	1
GOT1L1	0.977777777777778	1.73813701814545	2
GOT2	0.970588235294118	0.70417879021953	1
GP1BA	1	3.16227766016838	2
GP1BB	0.977777777777778	1.62905212796553	1
GP2	1	3.16227766016838	2
GP5	1	3.16227766016838	2
GP6	0.966666666666667	1.74801474695025	2
GP9	0.955555555555555	1.98779973777583	2
GPA33	0.921428571428571	0.947511360236793	1
GPAA1	0.97	0.814884542670292	1
GPALPP1	0.923529411764706	0.6478835438717	1
GPAM	0.985	0.740408102866365	1
GPANK1	0.866666666666667	0.690065559342354	3
GPAT3	0.933333333333333	0.573488351136175	1
GPAT4	0.930769230769231	0.670786170338747	1
GPATCH1	0.894117647058824	0.945211106727581	1
GPATCH11	1	1.69320436306111	2
GPATCH2	0.961538461538461	0.86066296582387	1
GPATCH2L	0.933333333333333	0.471404520791032	1
GPATCH3	0.84	0.371573762722806	3
GPATCH4	0.835294117647059	0.395447342667826	3
GPATCH8	1	1.35526185435788	1
GPBAR1	0.866666666666667	0.729986176988376	3
GPBP1	1	1.69967317119759	2
GPBP1L1	1	2.10818510677892	2
GPC1	0.933333333333333	0.687184270936277	1
GPC2	0.975	1.05409255338946	1
GPC3	1	2.10818510677892	2
GPC4	0.965217391304348	0.825229413090318	1
GPC5	0.988235294117647	1.03642494650821	1
GPC6-AS1	0.9875	2.7937810615772	2
GPC6	0.964705882352941	0.894568078957158	1
GPCPD1	0.914285714285714	0.533075765111545	1
GPD1	0.975	1.63299316185545	1
GPD1L	0.931818181818182	0.477562460565714	1
GPD2	0.79	0.467463766006111	3
GPER1	0.964285714285714	0.579213123481375	1
GPHA2	0.966666666666667	2.41522945769824	2
GPI	0.872727272727273	0.282842712474619	3
GPIHBP1	0.9125	1.41421356237309	1
GPKOW	0.807692307692308	0.241825416703337	3
GPLD1	0.933333333333333	1.4142135623731	1
GPM6A	1	1.69320436306111	2
GPM6B	1	3.16227766016838	2
GPN1	0.9875	0.972883373078792	1
GPN2	0.8	0.351364184463153	3
GPN3	0.981818181818182	0.962819659257363	1
GPNMB	1	2.53859103528797	2
GPR1	0.990909090909091	1.74801474695025	2
GPR107	0.95	0.740161810804124	1
GPR108	0.866666666666667	0.612706637003771	3
GPR12	1	3.16227766016838	2
GPR132	0.89	0.680876526651658	3
GPR135	0.971428571428571	1.42964881967547	1
GPR137	0.95	1.61015297179883	1
GPR137B	0.940740740740741	0.364423543365679	1
GPR137C	1	1.35526185435788	1
GPR139	1	3.16227766016838	2
GPR141	0.98125	1.34642693714736	1
GPR146	0.956521739130435	0.606901773163628	1
GPR148	0.96	1.81952125471836	2
GPR149	1	2.41522945769824	2
GPR15	1	3.16227766016838	2
GPR150	0.933333333333333	0.783156008298049	1
GPR151	0.95	2.24982852570184	2
GPR152	0.85	1.15470053837925	3
GPR153	0.957894736842105	0.957088762632805	1
GPR155	0.928571428571429	0.489078246157195	1
GPR156	0.9	1.11024271620619	1
GPR157	0.96	0.65253348543157	1
GPR158-AS1	1	3.16227766016838	2
GPR158	1	1.61015297179883	2
GPR160	0.927777777777778	0.825229413090318	1
GPR161	0.957142857142857	0.702728368926307	1
GPR162	0.833333333333333	0.655505530106345	3
GPR17	0.892857142857143	1.0958792125566	1
GPR171	0.957142857142857	2.16024689946929	2
GPR173	0.85	1.61589328580544	3
GPR174	1	3.16227766016838	2
GPR176	0.933333333333333	0.573488351136175	1
GPR179	1	3.16227766016838	2
GPR18	0.947368421052632	1.37403204618562	1
GPR180	1	1.88561808316413	2
GPR182	0.96	2.13490588299618	2
GPR183	0.922222222222222	0.642501861456688	1
GPR19	0.91875	0.472524248071137	1
GPR20	0.957142857142857	1.33333333333333	1
GPR21	0.984615384615385	1.64053589558149	1
GPR22	1	2.16024689946929	2
GPR25	0.953846153846154	1.43495474011779	1
GPR27	1	2.10818510677892	2
GPR3	0.91304347826087	0.610880257514591	1
GPR31	1	3.16227766016838	2
GPR33	1	3.16227766016838	2
GPR34	0.990909090909091	2.24982852570184	2
GPR35	0.8875	1.24165805482255	1
GPR37	0.9625	1.24574574491482	1
GPR37L1	0.9875	1.92093370072444	2
GPR39	0.894117647058824	0.885765487511346	1
GPR4	1	1.9436506316151	2
GPR55	0.961904761904762	1.18841903683336	1
GPR6	1	3.16227766016838	2
GPR61	0.963636363636364	1.44871164560059	1
GPR62	0.98	1.40545673785261	1
GPR63	0.973333333333333	1.2268164025998	1
GPR65	0.944444444444444	1.55036386629521	1
GPR68	0.92	0.682929219058732	1
GPR75-ASB3	0.966666666666667	1.45932505961819	1
GPR75	0.966666666666667	1.45932505961819	1
GPR78	1	3.16227766016838	2
GPR82	0.963636363636364	1.72848324290045	1
GPR83	1	2.18898758942728	2
GPR84	0.885714285714286	1.18634202800348	1
GPR85	0.97	1.4067555614713	1
GPR87	1	3.16227766016838	2
GPR88	0.990909090909091	1.37773297418192	1
GPR89A	0.86	0.814604349923066	3
GPR89B	0.95	1.1653431646335	1
GPRASP1	1	1.61015297179883	2
GPRASP2	1	2.10818510677892	2
GPRC5A	0.911538461538462	0.494778137305257	1
GPRC5B	0.947619047619048	0.484122918275927	1
GPRC5C	0.875	0.856224241204924	3
GPRIN1	0.9875	1.52257813267366	1
GPRIN2	0.930434782608696	1.11733954494776	1
GPRIN3	0.938461538461538	0.66211598776553	1
GPS1	0.95	0.63071801355283	1
GPS2	0.95	1.1653431646335	1
GPSM1	0.930769230769231	1.06707980979752	1
GPSM2	0.892307692307692	0.495367966610837	3
GPSM3	1	2.24982852570184	2
GPT	0.775	0.519191198238887	3
GPT2	0.936	0.613269013516947	1
GPX1	0.95	0.765780486227235	1
GPX2	0.98	1.61015297179883	1
GPX3	0.911111111111111	0.810826397181778	1
GPX4	0.833333333333333	0.513701166914081	3
GPX7	0.95	0.654437445960423	1
GPX8	0.973684210526316	0.713624032148063	1
GRAMD1A	0.9	0.881917103688197	1
GRAMD1B	0.9625	1.84076879375605	2
GRAMD1C	0.976470588235294	0.853313019410515	1
GRAMD2	0.91875	0.91160368086889	1
GRAMD3	0.944	0.609779794247418	1
GRAMD4	0.946428571428571	0.775581298498032	1
GRAP2	1	1.88561808316413	2
GRASP	0.854545454545454	0.654437445960423	3
GRB10	1	2.18898758942728	2
GRB14	1	2.10818510677892	2
GRB2	0.866666666666667	0.499432784842929	3
GRB7	0.9	1.22977464562104	1
GREB1	1	2.42585524352782	2
GREB1L	0.977777777777778	1.00045903146783	1
GREM1	0.98	2.35411090104751	2
GREM2	0.982608695652174	0.94102908642763	1
GRHL1	0.947826086956522	0.409634536525839	1
GRHL2	0.94	1.38819427074647	1
GRHL3	0.971428571428571	1.2227832606829	1
GRHPR	0.881818181818182	0.402538242949707	3
GRIA1	1	2.24982852570184	2
GRIA2	0.98125	1.89684742747726	2
GRIA3	1	3.16227766016838	2
GRIA4	1	2.10818510677892	2
GRID1	0.97	1.77831188557946	2
GRIFIN	1	3.16227766016838	2
GRIK2	1	3.16227766016838	2
GRIK3	1	3.16227766016838	2
GRIK4	0.977777777777778	1.73813701814545	2
GRIN1	0.975	2.16024689946929	2
GRIN2B	1	3.16227766016838	2
GRIN2C	1	2.24982852570184	2
GRINA	0.941176470588235	0.429445114343854	1
GRIP1	1	2.3094010767585	2
GRIP2	0.971428571428571	1.13553405309303	1
GRIPAP1	0.79	0.32078352451992	3
GRK1	1	3.16227766016838	2
GRK2	0.863636363636364	0.606777413651243	3
GRK3	0.978571428571429	0.962583349696751	1
GRK4	0.929411764705882	0.472524248071137	1
GRK5	0.917857142857143	0.312770878797527	1
GRK6	0.866666666666667	0.362655862183996	3
GRK7	1	3.16227766016838	2
GRM1	1	3.16227766016838	2
GRM2	1	1.42964881967547	1
GRM3	1	3.16227766016838	2
GRM4	1	2.10818510677892	2
GRN	0.92	0.731422876227093	1
GRPEL1	0.957894736842105	0.699467430825447	1
GRPEL2-AS1	0.94375	0.760116950066092	1
GRPEL2	0.95	0.740161810804124	1
GRPR	0.971428571428571	0.972883373078792	1
GRSF1	0.966666666666667	0.843685697138191	1
GRTP1-AS1	0.933333333333333	1.4142135623731	1
GRTP1	0.98125	1.00628985261053	1
GRWD1	0.86	0.946077020329244	3
GS1-124K5.11	0.95	0.65734219812218	1
GS1-124K5.4	0.9	0.351364184463153	1
GS1-24F4.2	0.986956521739131	1.80582737042657	2
GSAP	0.910526315789474	0.475749354765375	1
GSC	1	3.16227766016838	2
GSDMA	1	3.16227766016838	2
GSDMB	0.971428571428571	1.69320436306111	1
GSDMC	0.975	1.13038833052088	1
GSDMD	0.921428571428571	0.711805216802087	1
GSE1	0.9	0.401559067957889	1
GSEC	0.877777777777778	0.552770798392567	3
GSG1	0.9	1.14867072934085	1
GSG2	0.953333333333333	0.598436898731258	1
GSK3A	0.8	0.384900179459751	3
GSK3B	0.92	1.10492102890195	1
GSKIP	0.992307692307692	1.62184632056442	2
GSN-AS1	0.866666666666667	0.2245928437989	3
GSN	0.908333333333333	0.183320444067732	1
GSPT1	0.944444444444444	0.52704627669473	1
GSPT2	0.62	0.65734219812218	3
GSR	0.892857142857143	0.525477216122412	3
GSS	0.925	0.690065559342354	1
GSTA1	1	3.16227766016838	2
GSTA2	1	3.16227766016838	2
GSTA3	0.988888888888889	2.53859103528797	2
GSTA4	0.954166666666667	0.55939714878432	1
GSTA7P	1	3.16227766016838	2
GSTCD	0.975	1.24721912892465	1
GSTK1	0.928	0.590878728687116	1
GSTM1	1	2.13490588299618	2
GSTM2	0.985714285714286	0.814604349923066	1
GSTM3	0.978947368421053	0.82111394053422	1
GSTM4	0.976190476190476	0.658729875828981	1
GSTM5	1	3.16227766016838	2
GSTO1	0.972727272727273	1.07538950387012	1
GSTO2	0.918181818181818	0.52704627669473	1
GSTP1	0.916666666666667	1.16971267064356	1
GSTTP2	1	3.16227766016838	2
GSTZ1	0.9	0.623609564462324	1
GSX1	1	2.10818510677892	2
GSX2	1	2.12438968884444	2
GTDC1	0.958139534883721	0.543434312150899	1
GTF2A1	0.866666666666667	0.553283335172488	3
GTF2A2	0.985714285714286	1.14867072934085	1
GTF2B	0.971428571428571	0.819849763747358	1
GTF2E1	0.8875	0.558048998853243	3
GTF2E2	0.923076923076923	0.71147464977586	1
GTF2F1	0.975	1.4142135623731	1
GTF2F2	0.883333333333333	0.658729875828981	3
GTF2H1	0.855555555555556	0.417698447033037	3
GTF2H2C_2	1	1.69967317119759	2
GTF2H2C	1	2.24982852570184	2
GTF2H3	0.971428571428571	0.972883373078792	1
GTF2H4	0.9375	0.962819659257363	1
GTF2H5	0.952	0.570491538702255	1
GTF2I	0.905555555555556	0.542940678618637	1
GTF2IP23	1	3.16227766016838	2
GTF2IP7	0.91578947368421	1.07116398849543	1
GTF2IRD1	0.94	0.686060501957137	1
GTF2IRD1P1	0.944444444444444	0.96421222530079	1
GTF2IRD2B	1	2.24982852570184	2
GTF3A	0.926666666666667	0.683226286896114	1
GTF3C1	0.977777777777778	0.851725413488194	1
GTF3C2	1	0.86066296582387	1
GTF3C3	0.994117647058824	0.86066296582387	1
GTF3C4	0.875	0.972883373078792	3
GTF3C5	0.85	0.6478835438717	3
GTF3C6	0.92	0.682929219058732	1
GTPBP1	0.977777777777778	1.00045903146783	1
GTPBP10	1	0.986013297183269	1
GTPBP2	0.9375	0.633286617191203	1
GTPBP3	0.983333333333333	1.78809365290653	2
GTPBP4	0.9	0.70417879021953	1
GTPBP8	0.968181818181818	0.867035501868787	1
GTSCR1	1	3.16227766016838	2
GTSE1-AS1	0.9	0.298142396999972	1
GTSE1	0.9	0.298142396999972	1
GTSF1	0.98	2.24982852570184	2
GTSF1L	0.961111111111111	1.38884444373331	1
GUCA1A	1	3.16227766016838	2
GUCA1B	1	3.16227766016838	2
GUCA2A	0.9	1.24721912892465	1
GUCA2B	1	2.10818510677892	2
GUCD1	0.966666666666667	0.65734219812218	1
GUCY1A2	0.95	1.00615390423749	1
GUCY1A3	0.944444444444444	1.35526185435788	1
GUCY1B2	0.916666666666667	1.24574574491482	1
GUCY1B3	0.988235294117647	0.839542885193361	1
GUCY2C	1	2.36480157759111	2
GUCY2D	0.95	2.24982852570184	2
GUCY2EP	0.92	0.819849763747358	1
GUK1	0.9	1.1653431646335	1
GULP1	0.9875	1.2227832606829	1
GUSB	0.9	0.577350269189626	1
GUSBP1	0.986666666666667	1.24165805482255	1
GUSBP11	0.947058823529412	0.451456842606641	1
GUSBP2	0.72	0.677202072477852	3
GUSBP5	1	1.41911553049387	1
GVINP1	1	2.2040117025416	2
GVQW2	0.96	0.524049968864101	1
GXYLT1	0.95	0.765780486227235	1
GXYLT2	0.905263157894737	0.541290770659452	1
GYG1	0.954545454545454	0.856450199628936	1
GYPC	0.875	0.553494117813825	3
GYS1	0.96	1.17610371764081	1
GZF1	0.9875	0.819849763747358	1
GZMA	1	2.10818510677892	2
GZMB	0.9875	1.84814443701847	2
GZMH	1	3.16227766016838	2
GZMK	1	3.16227766016838	2
GZMM	0.96	2.13490588299618	2
H1F0	0.866666666666667	0.553283335172488	3
H1FX-AS1	0.8875	0.420541384108377	3
H1FX	0.8875	0.420541384108377	3
H2AFJ	0.957142857142857	1.45296631451356	1
H2AFV	0.971428571428571	1.2227832606829	1
H2AFX	0.9	0.602338601936834	1
H2AFY	0.927777777777778	0.879488389104453	1
H2AFY2	0.98	1.09713431434064	1
H2AFZ	0.92	0.819849763747358	1
H3F3A	0.7625	0.463579835938731	3
H3F3AP4	0.7625	0.463579835938731	3
