gene	enhancer	hic_contact
AKR7L	chr1_19711296_19712015	0.001793
AKT1	chr14_105146446_105149984	0.002109
AKT1	chr14_105153204_105154910	0.00261
AKT1	chr14_105263495_105264300	0.063026
AKT1	chr14_105281548_105283376	0.013521
AKT1	chr14_105291879_105294479	0.008853
AKT1	chr14_105556448_105559383	0.000778
AKT1S1	chr19_50372153_50374087	0.017457
AKT2	chr19_40786167_40786989	0.038816
AKT2	chr19_40926368_40927789	0.003598
AKT2	chr19_41109150_41112610	0.003506
AKTIP	chr16_53132393_53134773	0.001179
AKTIP	chr16_53532980_53533184	0.036385
AKTIP	chr16_53534872_53535515	0.036385
AKTIP	chr16_53538140_53538872	0.036385
AKTIP	chr16_53543738_53545909	0.022038
ALAD	chr9_116143040_116143469	0.013684
ALAD	chr9_116144181_116144753	0.013684
ALAD	chr9_116148931_116151563	0.015141
ALAD	chr9_116148931_116151563	0.016349
ALAD	chr9_116281774_116282996	0.002836
ALAS1	chr3_52250488_52251718	0.01276
ALCAM	chr3_105086754_105088940	0.012996
ALCAM	chr3_105094656_105095672	0.009681
ALDH16A1	chr19_49945804_49947362	0.019062
ALDH18A1	chr10_97388144_97389565	0.006033
ALDH18A1	chr10_97405430_97406225	0.014182
ALDH18A1	chr10_97435030_97435771	0.0088
ALDH1A1	chr9_75562695_75564549	0.03568
ALDH1A1	chr9_75564760_75565242	0.03568
ALDH1A1	chr9_75598027_75599319	0.005821
ALDH1B1	chr9_37963940_37967234	0.00129
ALDH1B1	chr9_38031593_38032991	0.002119
ALDH1B1	chr9_38046299_38048956	0.002021
ALDH1B1	chr9_38380275_38381883	0.018808
ALDH1B1	chr9_38386269_38387829	0.034975
ALDH1B1	chr9_38394491_38394832	0.034975
ALDH1L2	chr12_104681982_104683812	0.000939
ALDH1L2	chr12_105607764_105609905	0.00126
ALDH2	chr12_112211391_112214039	0.020448
ALDH2	chr12_112215069_112216004	0.014817
ALDH2	chr12_112218077_112219183	0.014817
ALDH3A1	chr17_18884053_18886016	0.000374
ALDH3A1	chr17_19410311_19412317	0.005697
ALDH3A1	chr17_19575067_19576188	0.004876
ALDH3A1	chr17_19623904_19624445	0.007608
ALDH3A1	chr17_19637293_19637853	0.016173
ALDH3A1	chr17_19655180_19657491	0.036651
ALDH3A2	chr17_19410311_19412317	0.004826
ALDH3A2	chr17_19554803_19555701	0.036119
ALDH3A2	chr17_19575067_19576188	0.008457
ALDH3A2	chr17_19623904_19624445	0.004762
ALDH3B1	chr11_67763953_67765934	0.011947
ALDH3B1	chr11_67781409_67782591	0.035413
ALDH5A1	chr6_24720385_24722389	0.001463
ALDH6A1	chr14_74219190_74223687	0.000945
ALDH6A1	chr14_75724802_75727356	0.000611
ALDH7A1	chr5_125705317_125707425	0.001977
ALDH7A1	chr5_125780947_125783147	0.001881
ALDH7A1	chr5_126376083_126377686	0.000813
ALDH9A1	chr1_165566838_165568681	0.00341
ALDH9A1	chr1_165614836_165615465	0.004165
ALDH9A1	chr1_165716885_165718153	0.005057
ALDH9A1	chr1_165879696_165880704	0.004391
ALDH9A1	chr1_167051547_167052831	0.000265
ALDOB	chr9_104194348_104195829	0.035537
ALDOB	chr9_104196844_104197048	0.035537
ALDOB	chr9_104200077_104200451	0.030544
ALDOB	chr9_104200913_104201113	0.030544
ALDOB	chr9_104202780_104203461	0.030544
ALDOB	chr9_104204604_104205061	0.030544
ALDOB	chr9_104205333_104206549	0.012916
ALDOB	chr9_104207513_104208250	0.012916
ALDOB	chr9_104211396_104212131	0.009028
ALDOB	chr9_104240709_104242480	0.003537
ALDOC	chr17_27024993_27026006	0.003233
ALG1	chr16_4703681_4705017	0.000543
ALG1	chr16_4713586_4715404	0.000707
ALG10B	chr12_38493145_38494012	0.00172
ALG10B	chr12_38532087_38533162	0.009506
ALG10B	chr12_38536427_38537083	0.007113
ALG10B	chr12_38542969_38544058	0.005284
ALG10B	chr12_39285866_39286579	0.001464
ALG10B	chr12_39300406_39300983	0.001534
ALG11	chr13_52531553_52532824	0.003743
ALG11	chr13_52552818_52553420	0.005939
ALG11	chr13_52578439_52579259	0.016364
ALG11	chr13_52580056_52581350	0.031517
ALG12	chr22_50318727_50320223	0.048192
ALG12	chr22_50326709_50330567	0.01022
ALG12	chr22_50340312_50343649	0.004885
ALG12	chr22_50344506_50348487	0.006004
ALG12	chr22_50363365_50364778	0.006347
ALG12	chr22_50444778_50446973	0.004038
ALG12	chr22_51058435_51061713	0.000804
ALG13	chrX_109268783_109270095	0.000152
ALG14	chr1_95427699_95429040	0.001642
ALG14	chr1_95534266_95535577	0.028788
ALG2	chr9_100908235_100909319	0.000193
ALG2	chr9_101543793_101545114	0.00028
ALG3	chr3_183024419_183025820	0.000269
ALG3	chr3_184068921_184070371	0.002325
ALG8	chr11_76797400_76798667	0.000298
ALG8	chr11_77801562_77802306	0.00501
ALG9	chr11_111852502_111854608	0.003987
ALKBH1	chr14_78147697_78148848	0.009428
ALKBH2	chr12_109506918_109508337	0.006973
ALKBH2	chr12_109548373_109549988	0.008763
ALKBH2	chr12_110683985_110686254	0.000105
ALKBH3	chr11_43890127_43891199	0.015165
ALKBH3	chr11_44622344_44623839	0.000409
ALKBH3-AS1	chr11_44622344_44623839	0.000457
ALKBH4	chr7_102110279_102110779	0.070936
ALKBH5	chr17_18085523_18086001	0.04486
ALKBH6	chr19_36133963_36136319	0.001104
ALKBH6	chr19_36618242_36619715	0.002205
ALKBH7	chr19_6402561_6403516	0.006879
ALKBH7	chr19_6752270_6754696	0.001201
ALOX12-AS1	chr17_6948814_6950774	0.005625
ALOX5	chr10_43915305_43917315	0.000092
ALOX5	chr10_43950153_43951974	0.000218
ALOX5	chr10_45871086_45872294	0.026457
ALOX5	chr10_46075660_46077692	0.001428
ALOX5	chr10_47074170_47075854	0.00032
ALOX5	chr10_47101440_47102363	0.000334
ALOXE3	chr17_7738549_7741130	0.001891
ALOXE3	chr17_8041391_8043687	0.010811
ALOXE3	chr17_8056859_8059330	0.007809
ALOXE3	chr17_8059382_8060778	0.007809
ALPI	chr2_232476049_232480406	0.000443
ALPI	chr2_232530525_232532613	0.000682
ALPI	chr2_233312100_233312935	0.016014
ALPK1	chr4_113004189_113005567	0.001867
ALS2	chr2_201241191_201245974	0.000059
ALS2	chr2_202640132_202640346	0.029377
ALS2CL	chr3_46984356_46986018	0.002313
ALS2CL	chr3_46988012_46991108	0.001539
ALS2CR12	chr2_201241191_201245974	0.000183
ALS2CR12	chr2_201988397_201992680	0.000991
ALS2CR12	chr2_202013149_202014826	0.001073
ALS2CR12	chr2_202083963_202086089	0.002851
ALYREF	chr17_79779014_79780599	0.005272
ALYREF	chr17_79823457_79824358	0.012019
AMACR	chr5_34001147_34001991	0.044391
AMACR	chr5_34010313_34010709	0.031655
AMACR	chr5_34014805_34015152	0.031655
AMACR	chr5_34015746_34015959	0.014485
AMBP	chr9_116842499_116845421	0.044382
AMBRA1	chr11_46293393_46296319	0.001225
AMBRA1	chr11_46297500_46298205	0.000988
AMBRA1	chr11_46493789_46494519	0.002321
AMBRA1	chr11_46575143_46577209	0.008362
AMBRA1	chr11_46581452_46583429	0.009642
AMBRA1	chr11_46618566_46619031	0.041036
AMD1	chr6_111196987_111198646	0.027173
AMDHD2	chr16_2564952_2565762	0.038894
AMDHD2	chr16_2573600_2575016	0.074198
AMER1	chrX_63432822_63433600	0.025594
AMER1	chrX_63433818_63434137	0.025594
AMFR	chr16_56442341_56443817	0.016844
AMFR	chr16_56457498_56457869	0.030268
AMFR	chr16_56643495_56645050	0.002019
AMFR	chr16_57302574_57303561	0.000356
AMFR	chr16_57333210_57335328	0.00029
AMIGO1	chr1_110042106_110043116	0.021324
AMIGO1	chr1_110046606_110047020	0.043516
AMIGO1	chr1_110058867_110060256	0.0302
AMIGO1	chr1_110088825_110089899	0.006075
AMIGO2	chr12_47669965_47672168	0.003407
AMIGO2	chr12_48591197_48593096	0.000265
AMMECR1	chrX_109268783_109270095	0.000797
AMMECR1	chrX_109279682_109281256	0.001331
AMMECR1	chrX_109562646_109563197	0.032912
AMMECR1L	chr2_128158149_128160255	0.000523
AMMECR1L	chr2_128288010_128289175	0.000804
AMMECR1L	chr2_128710820_128711291	0.003616
AMN	chr14_102908283_102909566	0.002241
AMN	chr14_102989357_102992007	0.003103
AMN	chr14_103315316_103317199	0.004232
AMN	chr14_103390332_103390542	0.036862
AMN	chr14_103393700_103396178	0.036862
AMN	chr14_103393700_103396178	0.018867
AMN1	chr12_31885688_31887284	0.02369
AMN1	chr12_31901685_31903069	0.010782
AMN1	chr12_31909857_31910318	0.007018
AMOT	chrX_112028599_112029092	0.003641
AMOT	chrX_112061356_112064558	0.006484
AMOT	chrX_112075764_112076560	0.031786
AMOT	chrX_112080727_112081638	0.031786
AMOT	chrX_112089314_112089899	0.022873
AMOTL1	chr11_94335531_94336722	0.002367
AMOTL1	chr11_94508472_94510422	0.027224
AMOTL1	chr11_94521036_94521950	0.008323
AMOTL2	chr3_134081448_134084513	0.015504
AMOTL2	chr3_134095678_134095878	0.037645
AMPD2	chr1_110088825_110089899	0.007506
AMPD2	chr1_110159678_110160466	0.045154
AMPD2	chr1_110476522_110478520	0.00158
AMPD3	chr11_9634421_9636952	0.000583
AMZ2	chr17_66233361_66235750	0.018305
AMZ2P1	chr17_62980336_62983019	0.018891
AMZ2P1	chr17_63068654_63071479	0.004303
ANAPC1	chr2_112645311_112646253	0.024431
ANAPC1	chr2_112677579_112678158	0.005382
ANAPC1	chr2_112732453_112733226	0.003036
ANAPC11	chr17_79779014_79780599	0.005272
ANAPC11	chr17_79823457_79824358	0.012019
ANAPC13	chr3_133757066_133758808	0.000761
ANAPC13	chr3_134028449_134029297	0.007864
ANAPC13	chr3_134081448_134084513	0.004465
ANAPC15	chr11_71748958_71753922	0.005895
ANAPC16	chr10_73857275_73859403	0.003965
ANAPC16	chr10_74003423_74005137	0.008571
ANAPC16	chr10_74007579_74009338	0.00842
ANAPC16	chr10_74014423_74016414	0.007985
ANAPC16	chr10_74019042_74021989	0.006486
ANAPC16	chr10_74035177_74037800	0.005537
ANAPC16	chr10_74090698_74092522	0.006374
ANAPC2	chr9_140021426_140025120	0.008742
ANAPC2	chr9_140088872_140090416	0.042503
ANAPC2	chr9_140088872_140090416	0.027441
ANAPC2	chr9_140091773_140093649	0.027441
ANAPC2	chr9_140187556_140191867	0.001528
ANAPC4	chr4_25156261_25156830	0.002034
ANAPC4	chr4_26240070_26241747	0.000398
ANAPC5	chr12_121889750_121890830	0.003966
ANAPC7	chr12_110683985_110686254	0.00177
ANG	chr14_21080395_21082948	0.009573
ANG	chr14_21154250_21154967	0.03267
ANG	chr14_21155389_21155905	0.023799
ANGEL1	chr14_75724802_75727356	0.000135
ANGEL1	chr14_77276915_77278139	0.034398
ANGEL1	chr14_77488626_77493298	0.001417
ANGEL2	chr1_212691596_212692699	0.000647
ANGEL2	chr1_212731006_212732922	0.000526
ANGPT1	chr8_107629700_107630977	0.000706
ANGPT1	chr8_108506851_108508982	0.028267
ANGPT1	chr8_108515912_108518345	0.029018
ANGPTL1	chr1_178505812_178507096	0.001738
ANGPTL1	chr1_178836493_178837287	0.024737
ANGPTL1	chr1_178971410_178973628	0.002456
ANGPTL1	chr1_178985934_178987426	0.001736
ANGPTL2	chr9_129702098_129702569	0.003616
ANGPTL4	chr19_8420236_8421219	0.040802
ANGPTL4	chr19_8426581_8427687	0.040974
ANGPTL4	chr19_8431779_8432942	0.040974
ANGPTL4	chr19_8590074_8592030	0.002324
ANGPTL6	chr19_10206136_10207584	0.04261
ANKDD1A	chr15_64926203_64928517	0.000817
ANKDD1A	chr15_65183850_65188307	0.013915
ANKDD1A	chr15_65197298_65198494	0.032985
ANKDD1B	chr5_74910121_74910583	0.051125
ANKDD1B	chr5_74912064_74913882	0.051125
ANKDD1B	chr5_74918217_74919077	0.018735
ANKDD1B	chr5_74964501_74965587	0.005874
ANKEF1	chr20_10016949_10017149	0.03939
ANKEF1	chr20_10650845_10653647	0.000634
ANKEF1	chr20_10844087_10845514	0.000446
ANKFY1	chr17_4150432_4152464	0.016389
ANKFY1	chr17_4382678_4385095	0.002008
ANKH	chr5_14727339_14729116	0.00519
ANKH	chr5_14850023_14851469	0.007918
ANKH	chr5_14854986_14855210	0.008712
ANKH	chr5_14861326_14862104	0.011298
ANKH	chr5_14868926_14869147	0.013461
ANKH	chr5_14876305_14876564	0.032783
ANKH	chr5_14895331_14895975	0.006143
ANKH	chr5_16520837_16522555	0.000583
ANKHD1	chr5_139620559_139621982	0.003267
ANKHD1-EIF4EBP3	chr5_139620559_139621982	0.003267
ANKLE2	chr12_133265672_133267007	0.005596
ANKLE2	chr12_133343176_133345594	0.04156
ANKLE2	chr12_133343176_133345594	0.022273
ANKRA2	chr5_72478903_72479842	0.00075
ANKRD10	chr13_111560306_111561479	0.037606
ANKRD10	chr13_111564191_111566126	0.037606
ANKRD11	chr16_89568382_89569349	0.026737
ANKRD11	chr16_89571500_89572955	0.023398
ANKRD12	chr18_9116087_9117870	0.014613
ANKRD13A	chr12_110405204_110406209	0.008348
ANKRD13A	chr12_110431942_110432918	0.024971
ANKRD13A	chr12_110476551_110477795	0.006464
ANKRD13A	chr12_110683985_110686254	0.001537
ANKRD13D	chr11_67035015_67036178	0.016198
ANKRD13D	chr11_67044168_67045676	0.022604
ANKRD13D	chr11_67053337_67055345	0.055807
ANKRD16	chr10_5489573_5492255	0.001286
ANKRD16	chr10_5530198_5531263	0.00071
ANKRD16	chr10_5587450_5591407	0.000956
ANKRD16	chr10_5651693_5653117	0.000875
ANKRD18A	chr9_37963940_37967234	0.000705
ANKRD18A	chr9_38031593_38032991	0.000699
ANKRD18A	chr9_38046299_38048956	0.000435
ANKRD18CP	chr9_99636494_99638576	0.002381
ANKRD18CP	chr9_100908235_100909319	0.000481
ANKRD18DP	chr3_197239128_197239961	0.000559
ANKRD18DP	chr3_197246460_197249121	0.000412
ANKRD18DP	chr3_197317057_197317867	0.001059
ANKRD22	chr10_90145163_90147644	0.000454
ANKRD22	chr10_90599816_90600471	0.016341
ANKRD22	chr10_90608218_90608747	0.032368
ANKRD22	chr10_90618125_90618922	0.024865
ANKRD22	chr10_90655988_90657663	0.006737
ANKRD22	chr10_90663451_90664249	0.006925
ANKRD22	chr10_91110339_91112860	0.001119
ANKRD26	chr10_26910083_26912135	0.000822
ANKRD26	chr10_27003107_27004285	0.001409
ANKRD27	chr19_33143869_33144827	0.008927
ANKRD27	chr19_33160946_33161362	0.031424
ANKRD27	chr19_33531854_33533114	0.001403
ANKRD27	chr19_33545360_33546060	0.001615
ANKRD27	chr19_33666861_33669290	0.001411
ANKRD27	chr19_33794763_33796656	0.001059
ANKRD28	chr3_14275687_14277240	0.000079
ANKRD28	chr3_16293757_16294801	0.002807
ANKRD31	chr5_74510360_74511000	0.008711
ANKRD31	chr5_74556420_74556845	0.007053
ANKRD34A	chr1_145394876_145399967	0.007348
ANKRD34A	chr1_145454003_145457954	0.016266
ANKRD34A	chr1_145471519_145473887	0.045571
ANKRD34A	chr1_145473958_145474912	0.045571
ANKRD34A	chr1_145541765_145543880	0.007055
ANKRD36	chr2_97453852_97455255	0.00212
ANKRD36BP2	chr2_88315129_88317353	0.000228
ANKRD36BP2	chr2_88430744_88431602	0.00069
ANKRD36BP2	chr2_88444441_88445278	0.000696
ANKRD36BP2	chr2_88899086_88901142	0.001367
ANKRD36BP2	chr2_88997632_88998759	0.00242
ANKRD36C	chr2_96923564_96927787	0.003823
ANKRD37	chr4_185267909_185271160	0.000458
ANKRD37	chr4_185304631_185308797	0.000204
ANKRD39	chr2_97427996_97430423	0.003225
ANKRD39	chr2_97453852_97455255	0.003025
ANKRD39	chr2_97484535_97485306	0.008259
ANKRD39	chr2_97486800_97487568	0.008259
ANKRD40	chr17_48618405_48621400	0.00547
ANKRD40	chr17_48763610_48765146	0.007257
ANKRD40	chr17_48768656_48771691	0.009521
ANKRD40	chr17_48768656_48771691	0.011021
ANKRD42	chr11_82803521_82804569	0.003686
ANKRD44	chr2_197138753_197142030	0.000396
ANKRD46	chr8_101483870_101487008	0.002199
ANKRD46	chr8_101538845_101542187	0.002687
ANKRD49	chr11_94335531_94336722	0.001722
ANKRD50	chr4_124466510_124468935	0.000061
ANKRD50	chr4_124475807_124477509	0.000304
ANKRD53	chr2_70236744_70238173	0.000352
ANKRD53	chr2_70367967_70371011	0.000303
ANKRD53	chr2_70555863_70557263	0.000862
ANKRD53	chr2_71227754_71229762	0.010321
ANKRD54	chr22_38238140_38238715	0.028731
ANKRD9	chr14_102413846_102415670	0.000441
ANKRD9	chr14_102908283_102909566	0.008731
ANKRD9	chr14_102930866_102931989	0.008869
ANKRD9	chr14_102974438_102975112	0.037251
ANKRD9	chr14_102977191_102978282	0.038639
ANKRD9	chr14_102982701_102985194	0.038639
ANKRD9	chr14_102989357_102992007	0.010708
ANKS1A	chr6_34623746_34626141	0.002135
ANKS1A	chr6_34712952_34714519	0.002871
ANKS3	chr16_4665889_4667149	0.00226
ANKS3	chr16_4703681_4705017	0.002456
ANKS3	chr16_4713586_4715404	0.003515
ANKS3	chr16_4729136_4730769	0.004438
ANKS3	chr16_4818168_4819995	0.00784
ANKS4B	chr16_21210951_21211484	0.008189
ANKS4B	chr16_21214388_21214892	0.008189
ANKS4B	chr16_21246556_21246858	0.04354
ANKS4B	chr16_21272143_21273586	0.011089
ANKS4B	chr16_22200688_22204330	0.000255
ANKS4B	chr16_22243577_22244657	0.000413
ANKS6	chr9_100833875_100835813	0.00198
ANKS6	chr9_100882650_100884377	0.001089
ANKS6	chr9_100904433_100905797	0.000886
ANKS6	chr9_100908235_100909319	0.000751
ANKS6	chr9_101540717_101541692	0.00891
ANKS6	chr9_101543793_101545114	0.00891
ANKS6	chr9_101552481_101554294	0.03524
ANKS6	chr9_101567791_101568498	0.012849
ANKS6	chr9_101571724_101573011	0.00912
ANKZF1	chr2_219988036_219990611	0.001707
ANKZF1	chr2_220113651_220115128	0.011431
ANLN	chr7_36329517_36332040	0.002
ANLN	chr7_36427189_36428431	0.038537
ANO10	chr3_43220213_43222114	0.001285
ANO10	chr3_43653858_43654208	0.014419
ANO10	chr3_43655201_43655858	0.039132
ANO10	chr3_43778084_43778978	0.002453
ANO10	chr3_43809808_43812797	0.002085
ANO5	chr11_22656105_22657855	0.000691
ANO6	chr12_45613971_45614634	0.026533
ANO7	chr2_241504938_241506850	0.000981
ANO7	chr2_242129832_242130736	0.044453
ANO7	chr2_242311520_242314767	0.000997
ANO9	chr11_271005_272783	0.003391
ANO9	chr11_443629_443860	0.058111
ANO9	chr11_444389_444789	0.058111
ANO9	chr11_445699_446279	0.058111
ANO9	chr11_446983_447226	0.058111
ANP32A	chr15_69086585_69088413	0.013489
ANP32A	chr15_69109021_69111746	0.032193
ANP32A	chr15_69114298_69114825	0.032193
ANP32B	chr9_100833875_100835813	0.002981
ANP32B	chr9_100882650_100884377	0.001375
ANP32B	chr9_100904433_100905797	0.001634
ANP32B	chr9_100908235_100909319	0.001828
ANP32B	chr9_101543793_101545114	0.000913
ANP32E	chr1_150185308_150186772	0.011567
ANP32E	chr1_150532358_150536914	0.00153
ANP32E	chr1_151484938_151487223	0.000269
ANPEP	chr15_90326185_90327907	0.011132
ANPEP	chr15_90328253_90329270	0.011132
ANPEP	chr15_90345116_90346426	0.021727
ANPEP	chr15_90346743_90348187	0.021727
ANPEP	chr15_90354994_90355938	0.053233
ANPEP	chr15_90403759_90404382	0.007618
ANTXR1	chr2_69536165_69537454	0.006014
ANTXR1	chr2_70007937_70009355	0.000339
ANTXR1	chr2_70236744_70238173	0.000277
ANTXR1	chr2_70367967_70371011	0.000386
ANXA1	chr9_75746358_75749374	0.012441
ANXA1	chr9_75763338_75764860	0.038899
ANXA11	chr10_81923353_81924139	0.010382
ANXA11	chr10_81951173_81951902	0.011993
ANXA11	chr10_81955551_81957377	0.013237
ANXA13	chr8_124731949_124732762	0.013791
ANXA13	chr8_124751836_124752050	0.034654
ANXA13	chr8_124752821_124753529	0.034654
ANXA13	chr8_124757143_124757349	0.015331
ANXA13	chr8_124761784_124762652	0.011896
ANXA13	chr8_124771136_124772445	0.008116
ANXA2	chr15_60671465_60672649	0.008702
ANXA2	chr15_60682979_60683803	0.013176
ANXA2	chr15_60683969_60684435	0.013176
ANXA2	chr15_60684738_60687241	0.019081
ANXA2	chr15_60694428_60695506	0.032506
ANXA2	chr15_60700273_60701384	0.022105
ANXA2R	chr5_42949152_42952835	0.005476
ANXA2R	chr5_42991966_42992431	0.007342
ANXA2R	chr5_43007290_43011299	0.007443
ANXA2R	chr5_43036944_43038998	0.04326
ANXA2R	chr5_43064608_43065950	0.011078
ANXA3	chr4_79549806_79552082	0.002369
ANXA4	chr2_69970434_69971169	0.032456
ANXA4	chr2_69971696_69972048	0.032456
ANXA4	chr2_70006016_70007724	0.008466
ANXA4	chr2_70007937_70009355	0.008466
ANXA4	chr2_70236744_70238173	0.000937
ANXA4	chr2_70367967_70371011	0.001653
ANXA5	chr4_122597532_122598357	0.007397
ANXA5	chr4_122632476_122633763	0.011231
ANXA5	chr4_124466510_124468935	0.000046
ANXA6	chr5_150464909_150465664	0.003688
ANXA6	chr5_150472283_150475988	0.003924
ANXA6	chr5_150472283_150475988	0.0032
ANXA6	chr5_150529487_150531792	0.02947
ANXA6	chr5_150544035_150544942	0.029533
ANXA6	chr5_150593123_150595380	0.004994
ANXA9	chr1_150532358_150536914	0.002765
ANXA9	chr1_150943286_150946297	0.04311
ANXA9	chr1_150948546_150950315	0.04311
ANXA9	chr1_150951490_150952605	0.04311
ANXA9	chr1_151484938_151487223	0.000149
AOAH	chr7_36329517_36332040	0.000199
AOAH	chr7_36700640_36701437	0.002494
AOAH	chr7_36746706_36747849	0.010136
AOAH	chr7_36748432_36748827	0.010136
AOAH	chr7_36749803_36750430	0.013139
AOAH	chr7_36758687_36759064	0.030825
AOAH	chr7_36775906_36777412	0.010639
AOAH	chr7_36834473_36835579	0.003735
AOC1	chr7_150481159_150481577	0.005247
AOC1	chr7_150522881_150523962	0.007688
AOC1	chr7_150528066_150528266	0.008934
AOC1	chr7_150597876_150599018	0.003015
AOC1	chr7_151156143_151158419	0.00028
AOC4P	chr17_41046156_41047610	0.011378
AOC4P	chr17_41437396_41439888	0.000497
AOX1	chr2_201241191_201245974	0.001055
AOX1	chr2_201270169_201271470	0.00066
AOX1	chr2_202013149_202014826	0.000351
AP1AR	chr4_113004189_113005567	0.003033
AP1B1	chr22_29778250_29779311	0.04857
AP1B1	chr22_29781357_29782545	0.04857
AP1B1	chr22_29789058_29789591	0.035616
AP1B1	chr22_30818737_30820754	0.000685
AP1G2	chr14_23290047_23292972	0.000427
AP1M1	chr19_15945791_15949148	0.001168
AP1M1	chr19_16180584_16182388	0.004492
AP1M1	chr19_16188827_16190470	0.004792
AP1M1	chr19_16198848_16200682	0.003442
AP1M1	chr19_16310362_16311569	0.040607
AP1M2	chr19_10858814_10860977	0.001946
AP1S1	chr7_100779747_100784641	0.012493
AP1S1	chr7_100874878_100876621	0.0049
AP1S1	chr7_100883674_100884022	0.005932
AP1S1	chr7_100895041_100896102	0.005762
AP1S2	chrX_15873960_15874297	0.021639
AP1S2	chrX_16664573_16665179	0.001033
AP1S3	chr2_224696862_224698115	0.035656
AP1S3	chr2_224700374_224701234	0.035656
AP1S3	chr2_224725366_224726755	0.008733
AP2A1	chr19_50268658_50269254	0.025916
AP2A1	chr19_50372153_50374087	0.003504
AP2A2	chr11_833957_835384	0.002726
AP2A2	chr11_927636_928535	0.045049
AP2A2	chr11_934080_934882	0.045049
AP2A2	chr11_936210_936585	0.028822
AP2A2	chr11_937662_938236	0.028822
AP2A2	chr11_942281_943319	0.017159
AP2A2	chr11_952201_953189	0.011051
AP2A2	chr11_955135_956044	0.011746
AP2M1	chr3_183024419_183025820	0.000297
AP2M1	chr3_183896276_183896666	0.033831
AP2S1	chr19_47342826_47345379	0.021428
AP2S1	chr19_47359176_47360338	0.036452
AP2S1	chr19_47447716_47449662	0.005397
AP3B1	chr5_77591531_77591776	0.032565
AP3B2	chr15_83348520_83349948	0.008131
AP3D1	chr19_2059227_2063058	0.003639
AP3D1	chr19_2167932_2169556	0.012623
AP3M2	chr8_41685233_41686853	0.001367
AP3M2	chr8_41997049_41999736	0.008675
AP3M2	chr8_42333735_42334996	0.001021
AP3M2	chr8_42354025_42355491	0.000883
AP3S1	chr5_114750005_114751496	0.001142
AP3S1	chr5_114969958_114970977	0.003922
AP3S1	chr5_115174486_115175290	0.02659
AP3S1	chr5_115880041_115880994	0.000499
AP3S2	chr15_90328253_90329270	0.005096
AP3S2	chr15_90403759_90404382	0.005451
AP3S2	chr15_90442567_90443292	0.027162
AP3S2	chr15_90571834_90572582	0.003634
AP3S2	chr15_90577453_90580062	0.003975
AP3S2	chr15_90604641_90606987	0.006188
AP3S2	chr15_90754463_90757368	0.002033
AP3S2	chr15_90754463_90757368	0.002072
AP4B1	chr1_114443854_114444083	0.032673
AP4E1	chr15_51208572_51208904	0.029277
AP4M1	chr7_99676648_99677196	0.010573
AP4S1	chr14_31487341_31487995	0.058426
AP4S1	chr14_31559588_31561569	0.006144
AP5B1	chr11_65418866_65421374	0.003262
AP5B1	chr11_65555629_65556179	0.021888
AP5B1	chr11_65584923_65586502	0.013052
AP5B1	chr11_65588708_65589194	0.013052
AP5B1	chr11_65621119_65622255	0.005505
AP5M1	chr14_56164121_56165265	0.000914
AP5M1	chr14_56273376_56274986	0.0002
AP5S1	chr20_3778065_3779450	0.014186
AP5S1	chr20_3791802_3793210	0.020674
AP5S1	chr20_3798785_3799943	0.037057
AP5S1	chr20_3822850_3823508	0.016703
AP5Z1	chr7_4680805_4682945	0.004005
AP5Z1	chr7_4783372_4786513	0.005462
AP5Z1	chr7_4783372_4786513	0.006852
AP5Z1	chr7_5594288_5598999	0.000127
APAF1	chr12_98883996_98885467	0.002444
APAF1	chr12_98893268_98895003	0.002558
APAF1	chr12_98967802_98969107	0.004625
APAF1	chr12_98972236_98972946	0.004991
APBA1	chr9_71354510_71355851	0.000141
APBA1	chr9_71719534_71720770	0.001064
APBA1	chr9_72085205_72086021	0.002091
APBA1	chr9_73024814_73028544	0.000425
APBA1	chr9_73033038_73037630	0.000385
APBB1	chr11_6250645_6251564	0.00114
APBB1	chr11_6480384_6480838	0.006449
APBB1	chr11_6490093_6491249	0.005702
APBB1IP	chr10_26728292_26729065	0.033194
APBB1IP	chr10_26736269_26738982	0.013888
APBB1IP	chr10_26910083_26912135	0.001174
APBB1IP	chr10_27003107_27004285	0.000929
APBB2	chr4_41210984_41212286	0.026012
APBB2	chr4_41217886_41219775	0.030328
APC	chr5_111985299_111985981	0.003099
APC	chr5_112107751_112108182	0.00461
APCDD1	chr18_9672744_9674148	0.000351
APEH	chr3_49723742_49724822	0.022596
APEX1	chr14_20843561_20844697	0.005054
APEX1	chr14_20883901_20884725	0.011085
APEX1	chr14_20885508_20887779	0.010013
APEX2	chrX_53709913_53712045	0.000381
APEX2	chrX_54665493_54667484	0.001501
APEX2	chrX_55034006_55034554	0.034834
APH1A	chr1_150532358_150536914	0.002017
APH1A	chr1_151484938_151487223	0.000244
APH1B	chr15_63342937_63343959	0.002639
APH1B	chr15_63765078_63767341	0.002686
API5	chr11_43431894_43432285	0.00268
API5	chr11_44622344_44623839	0.000167
APIP	chr11_34263673_34266015	0.000929
APIP	chr11_34606940_34608057	0.00327
APIP	chr11_34621040_34623502	0.002627
APIP	chr11_34624778_34626248	0.002194
APIP	chr11_34661006_34662617	0.001564
APITD1-CORT	chr1_10487954_10488538	0.038776
APITD1-CORT	chr1_10493333_10494130	0.038776
APLF	chr2_68686195_68686414	0.03553
