gene	enhancer	hic_contact
EDC4	chr16_67890908_67892812	0.017281
EDDM3B	chr14_21555067_21556449	0.000631
EDEM1	chr3_4872261_4873832	0.000817
EDEM1	chr3_4891553_4893166	0.001208
EDEM1	chr3_4908520_4911569	0.000925
EDEM1	chr3_5025186_5026423	0.002045
EDEM1	chr3_5222626_5223979	0.038202
EDEM1	chr3_5233314_5234342	0.016023
EDEM1	chr3_5235943_5240249	0.010159
EDEM1	chr3_5240926_5241529	0.008354
EDEM2	chr20_33732407_33733478	0.035919
EDEM2	chr20_33839214_33840580	0.00498
EDEM3	chr1_184712250_184712929	0.013645
EDEM3	chr1_184714906_184715886	0.025576
EDEM3	chr1_184809438_184810539	0.001703
EDEM3	chr1_184858979_184861646	0.001676
EDEM3	chr1_185535397_185538187	0.000651
EDF1	chr9_139775938_139777377	0.020394
EDF1	chr9_139795290_139798323	0.010264
EDF1	chr9_139843665_139845529	0.005111
EDN1	chr6_12007781_12009764	0.001424
EDN1	chr6_12051579_12053314	0.001789
EDRF1	chr10_126406269_126408461	0.000584
EDRF1	chr10_126427629_126431932	0.000661
EDRF1	chr10_126604681_126607297	0.001518
EEA1	chr12_92270531_92272241	0.000144
EEA1	chr12_92986654_92988539	0.000423
EEA1	chr12_93320668_93321967	0.037032
EED	chr11_85462993_85464517	0.000804
EED	chr11_85752319_85754435	0.004431
EED	chr11_85962336_85962945	0.036456
EEF1A1	chr6_74222094_74226959	0.012082
EEF1A1	chr6_74222094_74226959	0.038655
EEF1A1	chr6_74232317_74233996	0.038655
EEF1A1	chr6_74289046_74290942	0.010682
EEF1A1	chr6_74294867_74296790	0.008798
EEF1AKMT1	chr13_21049654_21050830	0.001544
EEF1AKMT2	chr10_126329190_126332325	0.002152
EEF1AKMT2	chr10_126336071_126338202	0.001258
EEF1AKMT2	chr10_126338884_126340524	0.001258
EEF1AKMT2	chr10_126346274_126348473	0.002359
EEF1AKMT2	chr10_126406269_126408461	0.00272
EEF1AKMT2	chr10_126411292_126413778	0.002746
EEF1AKMT2	chr10_126421239_126422632	0.003132
EEF1AKMT2	chr10_126427629_126431932	0.004048
EEF1AKMT2	chr10_126604681_126607297	0.002979
EEF1AKMT3	chr12_58292097_58293731	0.004982
EEF1B2	chr2_207029068_207029269	0.012774
EEF1D	chr8_144543385_144545198	0.002509
EEF1D	chr8_144649457_144652523	0.012911
EEF1DP3	chr13_32380828_32381836	0.004212
EEF1DP3	chr13_34115851_34118254	0.000209
EEF1G	chr11_62318998_62325382	0.006782
EEF1G	chr11_62318998_62325382	0.008946
EEF2	chr19_3975154_3978368	0.024687
EEF2	chr19_3984014_3984426	0.052073
EEF2	chr19_3987327_3988257	0.052073
EEF2	chr19_3989332_3990652	0.02636
EEF2K	chr16_22199715_22200322	0.014506
EEF2K	chr16_22200688_22204330	0.014506
EEF2K	chr16_22206129_22206356	0.024517
EEF2K	chr16_22206807_22208396	0.024517
EEFSEC	chr3_127831138_127832194	0.005301
EEFSEC	chr3_127832552_127833850	0.005301
EEFSEC	chr3_128012785_128014631	0.002681
EEFSEC	chr3_128035196_128036415	0.002278
EEFSEC	chr3_128335522_128337935	0.001607
EEFSEC	chr3_128398243_128400997	0.000895
EEFSEC	chr3_128522178_128524173	0.000661
EEPD1	chr7_36246934_36249405	0.005038
EEPD1	chr7_36325493_36326481	0.004544
EEPD1	chr7_36326713_36328034	0.004544
EFCAB11	chr14_90185762_90188707	0.001305
EFCAB11	chr14_90426270_90427213	0.034799
EFCAB11	chr14_90847692_90851545	0.000781
EFCAB13	chr17_45281047_45283601	0.004687
EFCAB14	chr1_47141100_47142046	0.005954
EFCAB14	chr1_47190347_47191678	0.011813
EFCAB14-AS1	chr1_47141100_47142046	0.033487
EFCAB14-AS1	chr1_47142501_47142755	0.033487
EFCAB2	chr1_245126151_245128909	0.028823
EFCC1	chr3_128335522_128337935	0.001159
EFCC1	chr3_128522178_128524173	0.001257
EFCC1	chr3_128717423_128718408	0.047849
EFCC1	chr3_128724088_128724967	0.048837
EFCC1	chr3_128734196_128736578	0.012354
EFCC1	chr3_128745202_128746684	0.008412
EFCC1	chr3_128839039_128839645	0.0031
EFEMP2	chr11_65418866_65421374	0.002993
EFEMP2	chr11_65652018_65652875	0.027991
EFHC1	chr6_52161134_52163016	0.002591
EFHC1	chr6_52169444_52171486	0.002573
EFHC1	chr6_52253540_52255583	0.003977
EFHC1	chr6_52258741_52259555	0.005205
EFHC1	chr6_52262423_52263030	0.006117
EFHC1	chr6_52264021_52265731	0.006117
EFHC1	chr6_52272285_52272500	0.013313
EFHC1	chr6_52280154_52280387	0.029191
EFHC1	chr6_52280699_52282025	0.029191
EFHC1	chr6_52439322_52440732	0.00577
EFHC1	chr6_53199844_53201248	0.000554
EFHC1	chr6_53223335_53225596	0.000393
EFHC2	chrX_44112201_44113073	0.004485
EFHD1	chr2_232525926_232527737	0.000323
EFHD1	chr2_233501546_233502093	0.038694
EFHD1	chr2_234176236_234177162	0.000695
EFHD1	chr2_235199168_235202100	0.000047
EFHD2	chr1_15731779_15732257	0.02393
EFHD2	chr1_15733444_15734527	0.02393
EFHD2	chr1_15737467_15739857	0.044834
EFHD2	chr1_15742286_15744516	0.044834
EFHD2	chr1_16159463_16164333	0.000489
EFL1	chr15_81585896_81587190	0.000814
EFL1	chr15_82578670_82579971	0.011887
EFNA1	chr1_155056592_155059170	0.006793
EFNA3	chr1_155042084_155044707	0.0262
EFNA3	chr1_155056592_155059170	0.03605
EFNA4	chr1_155042084_155044707	0.04992
EFNA4	chr1_155056592_155059170	0.015366
EFNB1	chrX_68042291_68043185	0.030936
EFR3A	chr8_132912303_132912570	0.030135
EFR3A	chr8_132918028_132919266	0.030135
EFR3A	chr8_132923673_132923908	0.024362
EFR3A	chr8_134510205_134513920	0.000179
EFR3B	chr2_25517027_25518838	0.001018
EFR3B	chr2_25584568_25585879	0.000594
EFR3B	chr2_25599370_25600756	0.000894
EGLN2	chr19_41309484_41310356	0.034444
EGLN2	chr19_41310636_41311472	0.034444
EGLN2	chr19_41311479_41311679	0.034444
EGLN2	chr19_41312245_41313252	0.034444
EGLN3	chr14_34487247_34488572	0.005344
EGLN3	chr14_34512710_34513632	0.004319
EGLN3	chr14_35399329_35400943	0.000045
EGLN3	chr14_35885006_35886394	0.000211
EGOT	chr3_4782102_4784360	0.012755
EGOT	chr3_4790365_4791669	0.035714
EGOT	chr3_4863063_4864011	0.005023
EGOT	chr3_4872261_4873832	0.005065
EGOT	chr3_4875896_4876703	0.003631
EGOT	chr3_4887315_4888078	0.003463
EGOT	chr3_4891553_4893166	0.003422
EGOT	chr3_4908520_4911569	0.003512
EGOT	chr3_5025186_5026423	0.002597
EGOT	chr3_5026860_5029284	0.002597
EGOT	chr3_5067663_5068910	0.003306
EGR1	chr5_137793542_137795490	0.015164
EGR1	chr5_137826603_137829867	0.017082
EGR2	chr10_64391737_64392545	0.00472
EGR2	chr10_64396652_64398230	0.003684
EGR2	chr10_64449138_64450883	0.003181
EGR2	chr10_64492710_64494536	0.003815
EGR2	chr10_64538506_64539889	0.003636
EGR2	chr10_64570621_64571635	0.017019
EGR3	chr8_22299652_22302165	0.000989
EGR3	chr8_22396788_22400032	0.001418
EGR3	chr8_22530328_22531517	0.012332
EGR3	chr8_22561924_22563566	0.019903
EGR3	chr8_22572775_22573942	0.011104
EGR3	chr8_22874994_22877983	0.002197
EGR4	chr2_73517419_73517934	0.027623
EGR4	chr2_73518128_73519259	0.027623
EHBP1	chr2_61990315_61992421	0.000241
EHD1	chr11_64618295_64619811	0.016493
EHD1	chr11_64626010_64628246	0.015267
EHD1	chr11_64630429_64633922	0.021031
EHD1	chr11_64636199_64639196	0.025576
EHD1	chr11_64643338_64645062	0.052066
EHD1	chr11_64652964_64653878	0.043894
EHD2	chr19_48210359_48210847	0.047009
EHD3	chr2_30488545_30490865	0.000755
EHD4	chr15_42226609_42230118	0.010599
EHD4	chr15_42261959_42262707	0.04832
EHD4-AS1	chr15_42196041_42197821	0.014376
EHD4-AS1	chr15_42218563_42219296	0.043823
EHD4-AS1	chr15_42226609_42230118	0.015408
EHD4-AS1	chr15_42261959_42262707	0.00781
EHMT1	chr9_140506037_140507670	0.035887
EHMT1	chr9_140515738_140516164	0.052064
EHMT1	chr9_140522470_140523378	0.018168
EHMT1	chr9_140533241_140534416	0.011424
EHMT1-IT1	chr9_140609876_140611540	0.00683
EHMT1-IT1	chr9_140616064_140617388	0.006377
EHMT1-IT1	chr9_140651983_140652661	0.044639
EHMT1-IT1	chr9_140654382_140655420	0.044639
EHMT1-IT1	chr9_140655534_140655907	0.044639
EI24	chr11_125382903_125384998	0.006466
EID1	chr15_49153858_49155126	0.006491
EID2	chr19_39891826_39895161	0.002812
EID2	chr19_40048087_40049693	0.010269
EID2B	chr19_39891826_39895161	0.003726
EID3	chr12_104681982_104683812	0.011912
EID3	chr12_105113198_105115470	0.000448
EIF1	chr17_38477151_38480701	0.00083
EIF1	chr17_39821730_39823887	0.006402
EIF1	chr17_39834487_39835724	0.018097
EIF1	chr17_39847429_39850133	0.04072
EIF1	chr17_39851940_39853073	0.04072
EIF1AD	chr11_65756289_65757107	0.021396
EIF1AX	chrX_19700381_19702618	0.000148
EIF1AX	chrX_19765433_19766664	0.000887
EIF1AX	chrX_20270519_20271815	0.001213
EIF1AX	chrX_20430952_20433263	0.001085
EIF1AX-AS1	chrX_19700381_19702618	0.000148
EIF1AX-AS1	chrX_19765433_19766664	0.000887
EIF1AX-AS1	chrX_20270519_20271815	0.001213
EIF1AX-AS1	chrX_20430952_20433263	0.001085
EIF1B	chr3_40358325_40359047	0.025792
EIF1B-AS1	chr3_40358325_40359047	0.025792
EIF2A	chr3_150255955_150257135	0.031836
EIF2AK1	chr7_6065394_6067064	0.009395
EIF2AK1	chr7_6119819_6121725	0.011773
EIF2AK2	chr2_37376589_37377484	0.038078
EIF2AK2	chr2_37616616_37618438	0.00128
EIF2AK2	chr2_37812408_37815942	0.000418
EIF2AK2	chr2_37862088_37863773	0.000534
EIF2AK4	chr15_38962332_38965773	0.000874
EIF2AK4	chr15_39916825_39917942	0.000956
EIF2B2	chr14_75407745_75409983	0.007188
EIF2B2	chr14_75715843_75716973	0.001444
EIF2B2	chr14_75724802_75727356	0.0012
EIF2B3	chr1_45284676_45287214	0.004198
EIF2B4	chr2_27614035_27615179	0.009609
EIF2D	chr1_206748072_206749301	0.004029
EIF2D	chr1_206752975_206753854	0.003799
EIF2D	chr1_206754947_206755834	0.004952
EIF2D	chr1_206756221_206757284	0.004952
EIF2D	chr1_206763429_206764545	0.006824
EIF2D	chr1_206975831_206977158	0.002189
EIF2S3	chrX_23791182_23792129	0.001527
EIF2S3	chrX_23970977_23972264	0.002934
EIF2S3	chrX_24497169_24499136	0.000418
EIF3A	chr10_120849199_120849399	0.044474
EIF3A	chr10_120849664_120850988	0.022094
EIF3A	chr10_120890056_120891936	0.005822
EIF3A	chr10_121027913_121029037	0.000852
EIF3A	chr10_121065095_121067371	0.001309
EIF3A	chr10_121261280_121262464	0.001313
EIF3A	chr10_121275770_121278015	0.001352
EIF3B	chr7_2387343_2388019	0.041458
EIF3E	chr8_109258055_109258348	0.024744
EIF3E	chr8_109479842_109483263	0.002375
EIF3G	chr19_10253485_10253801	0.01371
EIF3G	chr19_10346484_10347524	0.00574
EIF3H	chr8_116660097_116662335	0.001289
EIF3H	chr8_117483962_117486044	0.001386
EIF3I	chr1_32681086_32682135	0.035344
EIF3I	chr1_32816302_32818220	0.005528
EIF3IP1	chr7_110652965_110653652	0.000201
EIF3IP1	chr7_110723341_110724818	0.000641
EIF3J	chr15_44837970_44838886	0.015142
EIF3J-AS1	chr15_44837970_44838886	0.015142
EIF3K	chr19_39107034_39107234	0.038584
EIF3L	chr22_38259188_38260593	0.025429
EIF3M	chr11_32608048_32608423	0.028687
EIF3M	chr11_32610084_32610540	0.028687
EIF4A1	chr17_7744570_7748684	0.002085
EIF4A2	chr3_186489903_186491429	0.014654
EIF4A2	chr3_186506509_186510053	0.040407
EIF4A3	chr17_77970118_77971703	0.002413
EIF4E	chr4_99583849_99585319	0.001994
EIF4E2	chr2_235199168_235202100	0.000077
EIF4EBP1	chr8_37738031_37739829	0.002672
EIF4EBP1	chr8_37749134_37750490	0.001886
EIF4EBP1	chr8_38242234_38242945	0.001622
EIF4EBP1	chr8_38792985_38796447	0.000727
EIF4EBP3	chr5_139928700_139929926	0.043666
EIF4ENIF1	chr22_31685362_31687386	0.00218
EIF4G1	chr3_184034116_184034994	0.053191
EIF4G3	chr1_21659342_21661901	0.001492
EIF4H	chr7_73475970_73476797	0.005574
EIF4H	chr7_73481897_73483801	0.007253
EIF4H	chr7_73589723_73590016	0.039905
EIF4H	chr7_73596705_73598929	0.016205
EIF5	chr14_103806380_103806679	0.06278
EIF5	chr14_103807120_103808045	0.06278
EIF5	chr14_103809496_103812259	0.029948
EIF5A	chr17_7117014_7119379	0.005042
EIF5A2	chr3_170628465_170628864	0.031823
EIF6	chr20_33891296_33892339	0.012154
ELAC1	chr18_48488361_48488656	0.037841
ELAC1	chr18_48577126_48578057	0.004448
ELAC2	chr17_12927297_12928613	0.03316
ELAC2	chr17_12933825_12934037	0.012691
ELAC2	chr17_12934652_12935776	0.007504
ELAC2	chr17_14104264_14106003	0.000473
ELAVL1	chr19_8066679_8067905	0.023041
ELDR	chr7_54841141_54843105	0.008504
ELDR	chr7_55139188_55142319	0.002434
ELDR	chr7_55375711_55377895	0.00189
ELDR	chr7_55536795_55538300	0.000755
ELDR	chr7_55600651_55603689	0.000754
ELDR	chr7_55636495_55638346	0.001015
ELF1	chr13_41578889_41580906	0.013192
ELF1	chr13_41578889_41580906	0.015935
ELF1	chr13_41581175_41583089	0.015935
ELF1	chr13_41589789_41590886	0.026943
ELF1	chr13_41591252_41592370	0.026943
ELF1	chr13_42036891_42040383	0.000604
ELF2	chr4_140020178_140020831	0.010936
ELF2	chr4_140216032_140217509	0.004232
ELF4	chrX_129216104_129217638	0.011102
ELF4	chrX_129217888_129220208	0.011102
ELF4	chrX_129220458_129221524	0.012382
ELF4	chrX_129225533_129226769	0.015798
ELF4	chrX_129231439_129232420	0.019666
ELF4	chrX_129242522_129243387	0.037744
ELF4	chrX_129253959_129255380	0.015907
ELFN1	chr7_1965031_1967018	0.00245
ELFN1-AS1	chr7_2568215_2572656	0.000373
ELK1	chrX_47415257_47416189	0.003831
ELK1	chrX_47879994_47881856	0.00203
ELK3	chr12_96585791_96586113	0.032614
ELK3	chr12_96586556_96586790	0.032614
ELK3	chr12_96590546_96591039	0.025623
ELK3	chr12_96591249_96593294	0.025623
ELK3	chr12_96604150_96604596	0.011413
ELK3	chr12_96605844_96607052	0.00903
ELK3	chr12_96608605_96609343	0.00903
ELK3	chr12_96635093_96636783	0.00296
ELK3	chr12_96839110_96840665	0.001908
ELK4	chr1_205252669_205256217	0.001193
ELK4	chr1_205560594_205562044	0.011073
ELK4	chr1_205562544_205563487	0.011073
ELK4	chr1_205598984_205599741	0.036597
ELL	chr19_18606326_18607971	0.011591
ELL	chr19_18617015_18619114	0.015186
ELL	chr19_18625214_18626435	0.035017
ELL2	chr5_95143719_95146290	0.001075
ELL2	chr5_95152578_95154584	0.001296
ELL3	chr15_44041824_44042596	0.014535
ELL3	chr15_44061354_44062724	0.045454
ELMO1	chr7_36717464_36718549	0.001919
ELMO1	chr7_36816335_36817776	0.001193
ELMO1	chr7_36820406_36821115	0.001719
ELMO1	chr7_36824218_36826018	0.001719
ELMO1	chr7_37220971_37222111	0.006438
ELMO2	chr20_44990027_44990941	0.008407
ELMO2	chr20_44994352_44995042	0.008407
ELMO2	chr20_45027693_45028491	0.015406
ELMO2	chr20_45028924_45030468	0.015406
ELMO2	chr20_45039425_45040097	0.027838
ELMOD2	chr4_140216032_140217509	0.000271
ELMOD2	chr4_141014888_141020219	0.000267
ELMOD3	chr2_85663439_85666306	0.002818
ELMOD3	chr2_86262530_86266973	0.000347
ELMSAN1	chr14_74207278_74212239	0.01067
ELMSAN1	chr14_74219190_74223687	0.049917
ELMSAN1	chr14_74224181_74224381	0.049917
ELMSAN1	chr14_74228302_74229649	0.049917
ELMSAN1	chr14_74236799_74239533	0.023348
ELOA	chr1_23945269_23947979	0.002496
ELOA-AS1	chr1_23945269_23947979	0.00242
ELOA-AS1	chr1_24098546_24099678	0.034105
ELOB	chr16_2818323_2822155	0.062927
ELOB	chr16_2917624_2918926	0.007093
ELOB	chr16_2953892_2957445	0.004559
ELOF1	chr19_11491242_11493052	0.001936
ELOF1	chr19_11671213_11671916	0.030049
ELOVL1	chr1_43396315_43398434	0.001394
ELOVL1	chr1_43813855_43816075	0.011893
ELOVL3	chr10_104158939_104159908	0.007935
ELOVL4	chr6_80487098_80488330	0.00095
ELOVL4	chr6_80578827_80579986	0.001041
ELOVL4	chr6_80658666_80659406	0.016461
ELOVL4	chr6_80674316_80674754	0.006643
ELOVL4	chr6_80691467_80691667	0.004595
ELOVL4	chr6_80803527_80804391	0.004752
ELOVL5	chr6_53166691_53168798	0.00782
ELOVL5	chr6_53199525_53199804	0.012235
ELOVL5	chr6_53199844_53201248	0.014753
ELOVL5	chr6_53209683_53210080	0.018789
ELOVL5	chr6_53223335_53225596	0.018741
ELOVL5	chr6_53226197_53226959	0.011233
ELOVL6	chr4_110980574_110981351	0.004375
ELOVL6	chr4_111086072_111087443	0.005239
ELOVL6	chr4_111114836_111115527	0.039154
ELP2	chr18_32609564_32610978	0.000389
ELP3	chr8_27935377_27936889	0.011127
ELP3	chr8_27956765_27957198	0.030098
ELP3	chr8_27957798_27958576	0.030098
ELP3	chr8_28204664_28207072	0.003039
ELP3	chr8_28258264_28260522	0.001493
ELP5	chr17_7117014_7119379	0.006735
ELP6	chr3_47462216_47464179	0.005316
ELP6	chr3_47563457_47564546	0.033677
EMB	chr5_49711360_49712188	0.006206
EMB	chr5_49723777_49724887	0.008656
EMB	chr5_49725656_49726467	0.016351
EMB	chr5_49730920_49731541	0.025553
EMB	chr5_49741098_49741926	0.023422
EMB	chr5_49859813_49860704	0.004156
EMB	chr5_50006417_50007729	0.003207
EMB	chr5_50040344_50041706	0.002547
EMBP1	chr1_121200235_121201673	0.006511
EMBP1	chr1_121257996_121258794	0.028083
EMBP1	chr1_121273622_121273856	0.0241
EMBP1	chr1_121293251_121294038	0.009763
EMBP1	chr1_121349372_121349599	0.006943
EMC1	chr1_19252783_19254781	0.001797
EMC1	chr1_19274649_19278848	0.001141
EMC1	chr1_19567193_19568330	0.01858
EMC10	chr19_50860205_50862799	0.007318
EMC2	chr8_109479842_109483263	0.007356
EMC3	chr3_10050286_10051527	0.030916
EMC3	chr3_10235676_10237602	0.002314
EMC3	chr3_10239971_10241625	0.001762
EMC3-AS1	chr3_10024587_10025493	0.033452
EMC3-AS1	chr3_10050286_10051527	0.010801
EMC3-AS1	chr3_10235676_10237602	0.001754
EMC3-AS1	chr3_10239971_10241625	0.00155
EMC4	chr15_34533646_34534045	0.014507
EMC4	chr15_34626119_34626702	0.005046
EMC6	chr17_3613481_3615739	0.007204
EMC8	chr16_85968970_85970787	0.002321
EMC9	chr14_24577820_24578495	0.008983
EME1	chr17_47815879_47819849	0.000292
EME1	chr17_48439113_48439898	0.014781
EMG1	chr12_7044436_7048280	0.011723
EMG1	chr12_7058418_7058806	0.016787
EMG1	chr12_7061733_7063533	0.015077
EMG1	chr12_7067829_7069392	0.018671
EMG1	chr12_7069931_7071398	0.046283
EML2	chr19_45981011_45982611	0.003068
EML2-AS1	chr19_45981011_45982611	0.003068
EML3	chr11_62318998_62325382	0.003616
EML4	chr2_42327907_42330278	0.005784
EML4	chr2_42332322_42333790	0.005832
EML4	chr2_42350563_42351872	0.006177
EML4	chr2_42353947_42355522	0.006177
EML4	chr2_42359254_42361139	0.008428
EML4	chr2_42398498_42399237	0.026601
EML5	chr14_90185762_90188707	0.00084
EML5	chr14_90847692_90851545	0.000229
EMP1	chr12_13250359_13252695	0.008864
EMP1	chr12_13253493_13255569	0.008864
EMP1	chr12_13253493_13255569	0.008516
EMP1	chr12_13331600_13333356	0.013572
EMP3	chr19_48832817_48834288	0.052112
EMP3	chr19_48835261_48837710	0.024
EMSY	chr11_75944985_75947845	0.002506
ENC1	chr5_73874545_73875282	0.004798
ENC1	chr5_73926137_73929310	0.011
ENC1	chr5_73944430_73946109	0.030161
ENC1	chr5_74354974_74356459	0.000518
ENDOD1	chr11_94825573_94826521	0.032416
ENDOD1	chr11_94886044_94887336	0.003223
ENDOD1	chr11_94985833_94989983	0.001409
ENDOD1	chr11_95430999_95434327	0.001447
ENDOG	chr9_131664230_131665788	0.003604
ENDOG	chr9_132646287_132653111	0.000179
ENDOV	chr17_78427757_78429811	0.004561
ENG	chr9_130624252_130625939	0.046288
ENG	chr9_130627257_130628277	0.02353
ENG	chr9_130788560_130789800	0.001798
ENKD1	chr16_67554729_67555927	0.00875
ENKD1	chr16_67580715_67582922	0.006869
ENKD1	chr16_67701739_67703002	0.043219
ENKD1	chr16_67706209_67708408	0.043219
ENO1	chr1_8931051_8932361	0.042185
ENO1	chr1_8933416_8934369	0.042185
ENO1	chr1_8935401_8935862	0.042185
ENO1	chr1_8936818_8937675	0.042185
ENO1-AS1	chr1_8931051_8932361	0.042185
ENO1-AS1	chr1_8933416_8934369	0.042185
ENO1-AS1	chr1_8935401_8935862	0.042185
ENO1-AS1	chr1_8936818_8937675	0.042185
ENO2	chr12_6999682_7001103	0.014989
ENO2	chr12_7044436_7048280	0.00949
ENO2	chr12_7061733_7063533	0.006391
ENO2	chr12_7067829_7069392	0.006228
ENO3	chr17_4847487_4848176	0.050828
ENO3	chr17_4848297_4849006	0.050828
ENO4	chr10_118933896_118935927	0.003299
ENOSF1	chr18_715609_715947	0.036014
ENOSF1	chr18_829818_831244	0.006802
ENOSF1	chr18_2636074_2637777	0.000382
ENOX2	chrX_128910486_128911984	0.000095
ENOX2	chrX_129064939_129067310	0.000306
ENOX2	chrX_129216104_129217638	0.000576
ENOX2	chrX_129220458_129221524	0.000891
ENOX2	chrX_129225533_129226769	0.000424
ENOX2	chrX_130050536_130051331	0.007751
ENOX2	chrX_130946829_130947745	0.000451
ENPP1	chr6_130452502_130454631	0.0002
ENPP1	chr6_131520604_131521804	0.000209
ENPP1	chr6_131602242_131603836	0.0003
ENPP2	chr8_120653609_120654148	0.031042
ENPP2	chr8_120660333_120661199	0.013791
ENPP2	chr8_121718450_121719757	0.000052
ENPP2	chr8_121743495_121745648	0.000082
ENPP4	chr6_44900197_44901690	0.00005
ENPP4	chr6_45978640_45979755	0.001816
ENPP4	chr6_46142672_46144080	0.005054
ENPP5	chr6_44900197_44901690	0.000325
ENPP5	chr6_45978640_45979755	0.001344
ENPP5	chr6_46142672_46144080	0.033361
ENSA	chr1_150532358_150536914	0.00537
ENSA	chr1_150532358_150536914	0.006842
ENSA	chr1_150539504_150546025	0.006488
ENSA	chr1_150583658_150586806	0.008985
ENSA	chr1_150583658_150586806	0.011757
ENSA	chr1_150593967_150595506	0.01665
ENTPD1	chr10_97516994_97519703	0.040655
ENTPD1	chr10_97521768_97522426	0.040655
ENTPD1	chr10_97590899_97592836	0.005702
ENTPD3-AS1	chr3_40504506_40508058	0.007659
ENTPD4	chr8_22299652_22302165	0.000068
ENTPD4	chr8_22874994_22877983	0.000851
ENTPD4	chr8_23075308_23079395	0.001106
ENTPD4	chr8_23312208_23314018	0.017515
ENTPD4	chr8_23316187_23316387	0.020997
ENTPD4	chr8_23329760_23330591	0.009093
ENTPD5	chr14_75724802_75727356	0.000016
ENTPD6	chr20_24933526_24934826	0.001797
ENTPD6	chr20_24940215_24942236	0.001974
ENTPD6	chr20_24974921_24976132	0.005346
ENTPD6	chr20_25023528_25024361	0.003194
ENTPD6	chr20_25070983_25072165	0.003051
ENY2	chr8_110338169_110338478	0.007744
ENY2	chr8_110359184_110359921	0.010082
EOGT	chr3_69107438_69108478	0.004023
EOGT	chr3_69131909_69132370	0.004026
EOGT	chr3_69135131_69136292	0.004264
EOGT	chr3_69140422_69141697	0.003122
EOGT	chr3_69142748_69144278	0.003122
EOMES	chr3_27753599_27757361	0.011591
EOMES	chr3_27753599_27757361	0.025669
EOMES	chr3_27757941_27758243	0.025669
EOMES	chr3_27760860_27761729	0.034156
EOMES	chr3_27922252_27923664	0.00186
EP300	chr22_41416959_41419531	0.00884
EP300	chr22_41489961_41490675	0.0634
EP300-AS1	chr22_41808493_41811009	0.001616
EP400	chr12_132431504_132433011	0.04281
EP400	chr12_132448029_132448387	0.009965
EP400	chr12_133021022_133023467	0.000178
EP400NL	chr12_132549114_132551310	0.013271
EP400NL	chr12_132670329_132671772	0.002242
EP400NL	chr12_133021022_133023467	0.001106
EPAS1	chr2_46456253_46457630	0.004776
EPAS1	chr2_46466269_46467555	0.0051
EPAS1	chr2_46577269_46579717	0.005373
EPAS1	chr2_46726550_46727881	0.000786
EPAS1	chr2_47170654_47171695	0.000372
EPB41	chr1_28572829_28576739	0.000391
EPB41	chr1_29209959_29211989	0.027887
EPB41	chr1_29252941_29255330	0.005704
EPB41L1	chr20_34652120_34653985	0.011161
EPB41L2	chr6_129811344_129813118	0.000128
EPB41L2	chr6_130069230_130071773	0.000312
EPB41L2	chr6_130452502_130454631	0.000188
EPB41L2	chr6_131520604_131521804	0.001452
EPB41L2	chr6_131602242_131603836	0.000742
EPB41L4A	chr5_110565538_110567284	0.00013
EPB41L4A	chr5_110589774_110591200	0.000263
EPB41L4A	chr5_110865792_110866857	0.000541
EPB41L4A-AS1	chr5_110565538_110567284	0.000928
EPB41L4A-AS1	chr5_110589774_110591200	0.000865
EPB41L4A-AS1	chr5_110865792_110866857	0.002406
EPB41L4A-AS2	chr5_110565538_110567284	0.00013
EPB41L4A-AS2	chr5_110589774_110591200	0.000263
EPB41L4A-AS2	chr5_110865792_110866857	0.000541
EPB41L5	chr2_120686974_120687761	0.001909
EPB41L5	chr2_120866453_120867878	0.002811
EPB41L5	chr2_120934022_120935805	0.002299
EPB41L5	chr2_120987553_120990828	0.000904
EPB42	chr15_42226609_42230118	0.00012
EPB42	chr15_43517442_43517952	0.038238
EPC1	chr10_32620432_32621603	0.009727
EPC1	chr10_32634104_32634580	0.029958
EPC1	chr10_32641409_32642038	0.04297
EPC1	chr10_32646019_32646710	0.017036
EPC1	chr10_32656595_32657383	0.011705
EPC2	chr2_149281828_149282882	0.001559
EPC2	chr2_149284758_149286386	0.001456
EPC2	chr2_149310282_149311618	0.001584
EPC2	chr2_149415740_149416120	0.010294
EPC2	chr2_149416471_149417287	0.010294
EPG5	chr18_43245012_43247568	0.003508
EPG5	chr18_43266487_43269683	0.003468
EPG5	chr18_43517903_43519759	0.009445
EPG5	chr18_43542357_43543393	0.033792
EPG5	chr18_43553775_43554721	0.036515
EPG5	chr18_43577649_43579047	0.005333
EPG5	chr18_43829412_43831176	0.000677
EPGN	chr4_75094274_75094718	0.006067
EPGN	chr4_75177279_75177713	0.022262
EPGN	chr4_75263543_75264673	0.001356
EPHA1	chr7_142505291_142507691	0.000389
EPHA1	chr7_142976089_142977472	0.00266
EPHA1	chr7_143072279_143073247	0.006653
EPHA1	chr7_143081216_143084229	0.010407
EPHA1	chr7_143112615_143114209	0.036141
EPHA1-AS1	chr7_142505291_142507691	0.000337
EPHA1-AS1	chr7_142947429_142948499	0.003463
EPHA1-AS1	chr7_142976089_142977472	0.003574
EPHA1-AS1	chr7_143072279_143073247	0.00736
EPHA1-AS1	chr7_143081216_143084229	0.011354
EPHA1-AS1	chr7_143112615_143114209	0.014166
EPHA2	chr1_16159463_16164333	0.000766
EPHA2	chr1_16275140_16278470	0.00157
EPHA2	chr1_16405308_16406201	0.008236
EPHA2	chr1_16484447_16484972	0.052525
