gene	enhancer	hic_contact
C8orf44	chr8_67571304_67571504	0.028233
C8orf44-SGK3	chr8_67024773_67028113	0.001019
C8orf44-SGK3	chr8_67433732_67435652	0.002895
C8orf44-SGK3	chr8_67433732_67435652	0.002825
C8orf44-SGK3	chr8_67571304_67571504	0.028233
C8orf58	chr8_22411094_22412491	0.004213
C8orf58	chr8_22452344_22453251	0.031687
C8orf58	chr8_22454465_22456108	0.031687
C8orf58	chr8_22572775_22573942	0.002225
C8orf76	chr8_123934962_123935162	0.001076
C8orf76	chr8_124172674_124173868	0.005288
C8orf76	chr8_124178376_124181136	0.004213
C8orf82	chr8_145747271_145749455	0.041717
C8orf86	chr8_37677615_37680464	0.000455
C8orf86	chr8_37991647_37992717	0.000791
C8orf86	chr8_38380667_38380867	0.03704
C8orf86	chr8_38524010_38524210	0.003236
C8orf86	chr8_38626711_38628860	0.001539
C8orf88	chr8_91243202_91243724	0.000437
C8orf88	chr8_92003369_92004298	0.035688
C8orf88	chr8_92673327_92675170	0.000176
C9orf106	chr9_131900694_131904723	0.003426
C9orf106	chr9_131936110_131939495	0.004857
C9orf106	chr9_132095776_132098180	0.014193
C9orf106	chr9_132106056_132107706	0.009206
C9orf106	chr9_132109676_132110424	0.006588
C9orf106	chr9_132174996_132177897	0.004237
C9orf106	chr9_132220364_132223919	0.003815
C9orf106	chr9_132256658_132260419	0.003097
C9orf139	chr9_139894539_139895174	0.010702
C9orf139	chr9_139915995_139917131	0.033073
C9orf139	chr9_139924569_139925427	0.039674
C9orf139	chr9_139928131_139928441	0.039674
C9orf139	chr9_139928543_139930713	0.039674
C9orf142	chr9_139843665_139845529	0.009941
C9orf142	chr9_139894539_139895174	0.040619
C9orf142	chr9_139924569_139925427	0.008934
C9orf16	chr9_130969861_130970061	0.007249
C9orf163	chr9_139512677_139513599	0.006072
C9orf163	chr9_139513976_139514735	0.006072
C9orf163	chr9_139538334_139541370	0.007491
C9orf3	chr9_97496386_97496812	0.01622
C9orf3	chr9_98272604_98275074	0.000476
C9orf43	chr9_116178184_116179231	0.02306
C9orf43	chr9_116285204_116286472	0.00334
C9orf50	chr9_131900694_131904723	0.008531
C9orf50	chr9_131936110_131939495	0.007154
C9orf50	chr9_132095776_132098180	0.003246
C9orf50	chr9_132106056_132107706	0.003078
C9orf50	chr9_132220364_132223919	0.003245
C9orf50	chr9_132256658_132260419	0.004122
C9orf64	chr9_86578123_86578323	0.030484
C9orf64	chr9_86579134_86581664	0.030484
C9orf66	chr9_208818_209795	0.018234
C9orf66	chr9_212351_212613	0.03389
C9orf66	chr9_219749_220257	0.042899
C9orf66	chr9_222025_223516	0.042899
C9orf66	chr9_227930_228225	0.021403
C9orf66	chr9_296492_298086	0.006713
C9orf69	chr9_138778317_138780282	0.002805
C9orf69	chr9_138980296_138982303	0.012127
C9orf69	chr9_139000940_139002944	0.015923
C9orf69	chr9_139098607_139098916	0.003618
C9orf72	chr9_25994696_25994896	0.000177
C9orf72	chr9_27193972_27195037	0.000965
C9orf72	chr9_27340588_27341833	0.002205
C9orf72	chr9_27563781_27565199	0.01253
C9orf72	chr9_27598979_27600604	0.005158
C9orf72	chr9_27654689_27655679	0.002401
C9orf78	chr9_132579213_132579713	0.009824
C9orf78	chr9_132646287_132653111	0.005615
C9orf85	chr9_73033038_73037630	0.000399
C9orf85	chr9_73033038_73037630	0.000344
C9orf85	chr9_74512264_74512816	0.012349
C9orf85	chr9_74570325_74570525	0.004791
CA1	chr8_86283974_86284174	0.011212
CA1	chr8_86291559_86291809	0.034704
CA1	chr8_86403558_86404272	0.001423
CA1	chr8_86572134_86572920	0
CA11	chr19_49137525_49139414	0.016709
CA11	chr19_49152414_49153164	0.037254
CA11	chr19_49163961_49164861	0.017195
CA14	chr1_150227835_150229116	0.0389
CA2	chr8_86371580_86372101	0.019939
CA2	chr8_86403558_86404272	0.005962
CA3-AS1	chr8_86371580_86372101	0.019939
CA3-AS1	chr8_86403558_86404272	0.005962
CA4	chr17_58211469_58213860	0.013175
CA4	chr17_58218381_58220843	0.031968
CA4	chr17_58225113_58225386	0.042671
CAAP1	chr9_25994696_25994896	0.000485
CAB39	chr2_231274992_231277391	0.001412
CAB39	chr2_231507797_231508992	0.005223
CAB39	chr2_231509144_231509344	0.005223
CAB39	chr2_231531178_231534638	0.006623
CAB39	chr2_232476049_232480406	0.000134
CAB39	chr2_232530525_232532613	0.00014
CAB39	chr2_232570797_232572233	0.000205
CABIN1	chr22_24255457_24256848	0.002364
CABIN1	chr22_24541483_24543877	0.004133
CABIN1	chr22_24551550_24554089	0.003845
CABLES1	chr18_20406410_20407609	0.001211
CABLES1	chr18_20411403_20411888	0.001279
CABLES1	chr18_20671047_20671874	0.004949
CABLES1	chr18_20711605_20712196	0.033537
CABLES1	chr18_20722298_20724557	0.013051
CABLES1	chr18_20811076_20812659	0.005176
CABLES1	chr18_20817101_20818909	0.004437
CABLES1	chr18_20831085_20831421	0.004042
CABLES1	chr18_20839561_20840898	0.003375
CABLES1	chr18_21002452_21003715	0.004969
CABLES2	chr20_61199535_61201584	0.003506
CABLES2	chr20_61370842_61373049	0.00164
CABP1	chr12_121092090_121092872	0.03801
CABP1	chr12_121973506_121976833	0.000275
CABYR	chr18_21606171_21607798	0.00293
CABYR	chr18_21655733_21657381	0.004544
CABYR	chr18_21695616_21695816	0.008991
CABYR	chr18_22805145_22805345	0.00025
CACHD1	chr1_66800931_66802582	0.000397
CACHD1	chr1_66860942_66863184	0.000104
CACNA1G	chr17_48618405_48621400	0.008465
CACNA2D1	chr7_80769622_80771152	0.000012
CACNA2D1	chr7_81474715_81476274	0.000419
CACNA2D1	chr7_82244882_82245986	0.001596
CACNA2D2	chr3_50358608_50359170	0.001035
CACNA2D2	chr3_50627846_50629087	0.003142
CACNA2D2	chr3_50638176_50640458	0.002348
CACNA2D4	chr12_1904876_1907020	0.005116
CACNA2D4	chr12_1920436_1921348	0.006323
CACNA2D4	chr12_1921666_1922424	0.006323
CACNA2D4	chr12_2024599_2025568	0.05132
CACNA2D4	chr12_2030143_2030567	0.042793
CACNB1	chr17_37308897_37311562	0.007029
CACNB1	chr17_37349645_37350098	0.053801
CACNB1	chr17_37364289_37366601	0.011747
CACNG2	chr22_37133817_37134017	0.009551
CACNG2	chr22_37258096_37259613	0.001853
CACTIN	chr19_3574016_3574216	0.006246
CACTIN	chr19_3608280_3610489	0.013221
CACTIN-AS1	chr19_3574016_3574216	0.009634
CACTIN-AS1	chr19_3608280_3610489	0.063756
CACUL1	chr10_120552093_120552398	0.00485
CACUL1	chr10_120890056_120891936	0.000833
CACUL1	chr10_121275770_121278015	0.000435
CACYBP	chr1_174757852_174759088	0.004455
CADM1	chr11_115373510_115374118	0.024247
CAGE1	chr6_6885758_6886881	0.000505
CAGE1	chr6_7050977_7053825	0.000402
CAGE1	chr6_7140812_7142802	0.000802
CAGE1	chr6_7145435_7147449	0.0009
CAGE1	chr6_7166281_7167489	0.000921
CAGE1	chr6_7255250_7256432	0.002074
CAGE1	chr6_7260629_7262574	0.002137
CAHM	chr6_163775066_163777973	0.005075
CAHM	chr6_163825762_163827765	0.028025
CAHM	chr6_163836759_163838322	0.01083
CAHM	chr6_164133324_164134224	0.000985
CALB2	chr16_70770840_70772645	0.001634
CALCOCO2	chr17_46917851_46919508	0.018404
CALCRL	chr2_188185695_188185895	0.003148
CALCRL	chr2_188218991_188219676	0.001938
CALCRL	chr2_188340290_188340878	0.004556
CALCRL	chr2_188374395_188375155	0.001303
CALCRL	chr2_188450833_188451366	0.001022
CALCRL	chr2_188847445_188847717	0.000325
CALHM3	chr10_104405252_104407712	0.000513
CALHM3	chr10_105201531_105202343	0.01128
CALHM3	chr10_105230573_105232300	0.028595
CALHM3	chr10_105343774_105344780	0.00409
CALM1	chr14_90847692_90851545	0.011979
CALM1	chr14_90865761_90866813	0.030026
CALM2	chr2_47210179_47215446	0.003722
CALM2	chr2_47295653_47300428	0.003831
CALML3-AS1	chr10_5333429_5334679	0.000911
CALML3-AS1	chr10_5572784_5572984	0.040264
CALML3-AS1	chr10_5576223_5577713	0.018828
CALML3-AS1	chr10_5580462_5581978	0.012349
CALML3-AS1	chr10_5592823_5594043	0.008286
CALML3-AS1	chr10_5894229_5894679	0.000689
CALML3-AS1	chr10_6204525_6207139	0.000242
CALML3-AS1	chr10_6969013_6971690	0.000014
CALML4	chr15_68524828_68525903	0.006083
CALML4	chr15_69109021_69111746	0.000553
CALML6	chr1_1695393_1696329	0.004036
CALML6	chr1_1839742_1841391	0.041524
CALML6	chr1_2165429_2166934	0.001072
CALU	chr7_128169893_128172575	0.001854
CALY	chr10_134231419_134237239	0.000349
CALY	chr10_134388267_134389709	0.000567
CALY	chr10_135070859_135073533	0.002856
CALY	chr10_135091436_135093039	0.003509
CALY	chr10_135162293_135163001	0.024944
CALY	chr10_135201731_135204331	0.006657
CALY	chr10_135342723_135344172	0.001803
CAMK1	chr3_9819594_9822900	0.02174
CAMK1D	chr10_12261985_12262720	0.001603
CAMK1D	chr10_12349532_12349732	0.005139
CAMK1D	chr10_12350106_12350306	0.005645
CAMK1D	chr10_12375023_12376575	0.011241
CAMK1G	chr1_209749825_209750632	0.031474
CAMK1G	chr1_209798512_209801587	0.005956
CAMK1G	chr1_209822214_209823253	0.003707
CAMK2A	chr5_149461227_149462770	0.001537
CAMK2A	chr5_149671287_149671675	0.033378
CAMK2A	chr5_149789215_149791444	0.002771
CAMK2A	chr5_150143531_150144888	0.000484
CAMK2D	chr4_114477316_114477516	0.003298
CAMK2D	chr4_114705582_114706536	0.005574
CAMK2D	chr4_115068341_115069131	0.000715
CAMK2G	chr10_75624667_75626175	0.04097
CAMK2G	chr10_75639205_75639935	0.038909
CAMK2G	chr10_75666223_75667144	0.00514
CAMK2G	chr10_75667428_75668247	0.00514
CAMK2G	chr10_75668584_75669775	0.00514
CAMKK1	chr17_3790139_3790488	0.046964
CAMKK1	chr17_3797888_3798954	0.056457
CAMKK1	chr17_3816779_3818140	0.011065
CAMKK2	chr12_121676571_121679571	0.004337
CAMKK2	chr12_121730222_121730436	0.034779
CAMKK2	chr12_121973506_121976833	0.00182
CAMKV	chr3_49910176_49910793	0.044725
CAMKV	chr3_49913403_49913603	0.044725
CAMKV	chr3_49919595_49919884	0.020375
CAMP	chr3_48256575_48257774	0.03313
CAMP	chr3_48273287_48274940	0.020074
CAMSAP1	chr9_138778317_138780282	0.014247
CAMSAP1	chr9_138796784_138798338	0.049969
CAMSAP2	chr1_200608957_200609771	0.004068
CAMSAP2	chr1_200857096_200858682	0.001788
CAMTA1	chr1_6802221_6804215	0.006264
CAMTA2	chr17_4869581_4869935	0.011137
CAND1	chr12_68758485_68759784	0.000294
CAND1.11	chr11_9383898_9386793	0.000316
CAND1.11	chr11_9634421_9636952	0.001543
CAND1.11	chr11_10319928_10320230	0.037227
CAND1.11	chr11_10323188_10325558	0.037227
CAND1.11	chr11_10457437_10458582	0.001539
CANX	chr5_179104530_179106632	0.014583
CANX	chr5_179127023_179127852	0.047351
CAP1	chr1_40399570_40400774	0.003768
CAP1	chr1_40402338_40403073	0.003768
CAP1	chr1_40516630_40516830	0.016569
CAP1	chr1_40524158_40526587	0.011928
CAP1	chr1_40530539_40531053	0.008066
CAP2	chr6_17381674_17382301	0.015404
CAP2	chr6_17907488_17908515	0.000344
CAPG	chr2_85632184_85633434	0.04006
CAPN1	chr11_64917692_64918794	0.013874
CAPN10	chr2_241504938_241506850	0.012369
CAPN10	chr2_241518573_241520027	0.017872
CAPN10	chr2_241523591_241524475	0.038523
CAPN10-AS1	chr2_241504938_241506850	0.012369
CAPN10-AS1	chr2_241518573_241520027	0.017872
CAPN10-AS1	chr2_241523591_241524475	0.038523
CAPN11	chr6_44024231_44027525	0.00111
CAPN11	chr6_44204637_44206370	0.007201
CAPN11	chr6_44231973_44232279	0.004624
CAPN15	chr16_540839_541767	0.008104
CAPN2	chr1_223902532_223903473	0.044007
CAPN2	chr1_223903774_223904762	0.044007
CAPN2	chr1_223913870_223914955	0.020535
CAPN5	chr11_76340195_76342252	0.000888
CAPN5	chr11_76782975_76785529	0.039725
CAPN7	chr3_13454945_13456496	0.000171
CAPN9	chr1_230844254_230845025	0.005266
CAPN9	chr1_230873606_230873806	0.012379
CAPN9	chr1_230890544_230890820	0.015073
CAPNS1	chr19_36618242_36619715	0.012224
CAPRIN1	chr11_33914846_33916881	0.002112
CAPRIN1	chr11_34074357_34075559	0.024519
CAPRIN2	chr12_29588301_29588577	0.000309
CAPRIN2	chr12_29935163_29935743	0.000869
CAPS2	chr12_75758751_75758988	0.004431
CAPS2	chr12_75865578_75866696	0.002934
CAPS2	chr12_76371121_76373315	0.000655
CAPS2	chr12_76552200_76552977	0.00035
CAPS2	chr12_76565906_76566666	0.000508
CAPSL	chr5_35883137_35885159	0.002623
CAPSL	chr5_35924075_35925696	0.011349
CAPZA1	chr1_112936201_112937651	0.006485
CAPZA1	chr1_113242640_113244124	0.005076
CAPZA1	chr1_113247048_113248527	0.007225
CAPZB	chr1_19794555_19796585	0.012542
CAPZB	chr1_19802587_19805216	0.015103
CAPZB	chr1_19814082_19814966	0.032164
CARD16	chr11_103932688_103932888	0.000303
CARD16	chr11_104925945_104926158	0.013038
CARD17	chr11_104980008_104982289	0.068366
CARD17	chr11_105051718_105052571	0.011083
CARD17	chr11_105078895_105079095	0.008736
CARD17	chr11_105090374_105091204	0.007773
CARD19	chr9_95826214_95827653	0.008875
CARD19	chr9_95860565_95861442	0.038013
CARD19	chr9_95871619_95872362	0.010807
CARD19	chr9_95877750_95878855	0.006168
CARD8	chr19_48706482_48708136	0.007707
CARD8-AS1	chr19_48706482_48708136	0.00797
CARD9	chr9_139260282_139261320	0.040828
CARF	chr2_203489268_203490136	0.002514
CARF	chr2_203712678_203713952	0.002603
CARM1	chr19_10978174_10978971	0.046822
CARM1	chr19_10986970_10988192	0.046781
CARM1	chr19_10988552_10990659	0.046781
CARMIL1	chr6_24720385_24722389	0.000615
CARMIL1	chr6_25991861_25993671	0.000767
CARMIL2	chr16_67554729_67555927	0.006579
CARMIL2	chr16_67701739_67703002	0.007098
CARMIL3	chr14_24454212_24455258	0.010734
CARMN	chr5_149059853_149061011	0.000917
CARMN	chr5_150143531_150144888	0.000314
CARS	chr11_2954033_2955483	0.002965
CARS	chr11_3043488_3044550	0.006688
CARS	chr11_3070611_3071991	0.049963
CARS	chr11_3174034_3175155	0.003219
CARS	chr11_3190375_3191571	0.002932
CASC1	chr12_25537138_25540733	0.003701
CASC1	chr12_26426563_26428855	0.000446
CASC10	chr10_21782825_21784158	0.012364
CASC10	chr10_21788543_21789750	0.037924
CASC10	chr10_21794586_21795607	0.037924
CASC10	chr10_21794586_21795607	0.01864
CASC10	chr10_21796030_21796230	0.01864
CASC10	chr10_21796333_21800018	0.01864
CASC10	chr10_21804336_21809450	0.009968
CASC10	chr10_21815823_21817447	0.007063
CASC10	chr10_22621868_22626712	0.000837
CASC11	chr8_128749477_128752244	0.013531
CASC11	chr8_128771686_128773592	0.003573
CASC11	chr8_128929044_128931736	0.003161
CASC19	chr8_128217349_128220012	0.013666
CASC19	chr8_128438965_128439487	0.00167
CASC19	chr8_128771686_128773592	0.000895
CASC2	chr10_119794299_119796276	0.011745
CASC2	chr10_121275770_121278015	0.000106
CASC20	chr20_6374950_6375150	0.007265
CASC20	chr20_6376397_6376597	0.007265
CASC20	chr20_6470003_6470998	0.004368
CASC23	chr11_8279502_8281265	0.001721
CASC23	chr11_9383898_9386793	0.000385
CASC3	chr17_38253996_38255799	0.006976
CASC3	chr17_38262636_38264940	0.007143
CASC3	chr17_38279445_38281284	0.013736
CASC3	chr17_38286679_38287195	0.022616
CASC3	chr17_38477151_38480701	0.001591
CASC4	chr15_44587793_44589894	0.042989
CASD1	chr7_95237465_95239498	0.000719
CASKIN2	chr17_73309776_73310813	0.003194
CASKIN2	chr17_73483135_73484243	0.008676
CASKIN2	chr17_73566899_73567825	0.005682
CASP1	chr11_103932688_103932888	0.000503
CASP16P	chr16_3173728_3175106	0.011461
CASP16P	chr16_3179160_3180172	0.014383
CASP16P	chr16_3199552_3201609	0.020895
CASP16P	chr16_3201914_3203216	0.020895
CASP16P	chr16_3206862_3209459	0.013384
CASP1P2	chr11_103932688_103932888	0.000387
CASP1P2	chr11_104925945_104926158	0.011318
CASP1P2	chr11_104950900_104951636	0.011941
CASP2	chr7_142936661_142938314	0.005782
CASP2	chr7_142998031_142998943	0.018561
CASP2	chr7_143072279_143073247	0.004952
CASP2	chr7_143081216_143084229	0.004161
CASP2	chr7_143107494_143108175	0.00398
CASP3	chr4_185267909_185271160	0.001842
CASP3	chr4_185393057_185394660	0.002461
CASP4	chr11_103932688_103932888	0.00034
CASP4	chr11_104833382_104833582	0.022193
CASP5	chr11_103932688_103932888	0.000407
CASP5	chr11_105090374_105091204	0.002062
CASP6	chr4_110911502_110912610	0.001366
CASP7	chr10_115426637_115426913	0.010712
CASP7	chr10_115784306_115785701	0.001083
CASP8	chr2_202091807_202093977	0.032684
CASP8	chr2_202104312_202104631	0.02336
CASP8AP2	chr6_90399269_90401176	0.002758
CASP9	chr1_15742286_15744516	0.002404
CASP9	chr1_16159463_16164333	0.001019
CASP9	chr1_16532431_16535108	0.000412
CASR	chr3_121713498_121714847	0.00111
CASR	chr3_121785283_121787240	0.002169
CASR	chr3_121819155_121821558	0.002745
CASR	chr3_121951780_121952741	0.00514
CASS4	chr20_54992619_54994592	0.030153
CASS4	chr20_54997160_54998360	0.017246
CASS4	chr20_55017595_55017982	0.009376
CASTOR1	chr22_30666774_30667277	0.008192
CASTOR1	chr22_30675096_30676007	0.012591
CASTOR1	chr22_30686510_30687494	0.064434
CASTOR1	chr22_30697711_30699050	0.022222
CASTOR1	chr22_30818737_30820754	0.003922
CAT	chr11_33914846_33916881	0.000922
CAT	chr11_34392510_34393802	0.005179
CAT	chr11_34447486_34447750	0.00917
CAT	chr11_34448278_34449568	0.00917
CAT	chr11_34453533_34453896	0.016207
CAT	chr11_34454325_34454673	0.016207
CATIP	chr2_219197675_219199894	0.012453
CATIP	chr2_219219567_219220045	0.044442
CATIP	chr2_219234999_219236389	0.013477
CATIP	chr2_219269231_219272374	0.003582
CATIP-AS1	chr2_219197675_219199894	0.008814
CATIP-AS1	chr2_219234999_219236389	0.044721
CATIP-AS1	chr2_219269231_219272374	0.004245
CATSPER2P1	chr15_44035878_44036799	0.072236
CATSPERD	chr19_5686316_5687629	0.006852
CATSPERD	chr19_5718110_5718953	0.034916
CATSPERE	chr1_245025643_245026826	0.001127
CATSPERG	chr19_38813872_38814247	0.010928
CATSPERG	chr19_39173439_39175461	0.001315
CATSPERG	chr19_39887845_39889982	0.000258
CAV1	chr7_116151091_116153158	0.017661
CAV1	chr7_116158912_116159334	0.041008
CBFA2T3	chr16_89002461_89004118	0.00685
CBFA2T3	chr16_89024413_89025056	0.01353
CBFA2T3	chr16_89038094_89038482	0.037417
CBFA2T3	chr16_89041781_89042383	0.07299
CBFA2T3	chr16_89044713_89046065	0.07299
CBFB	chr16_67046951_67048765	0.013465
CBFB	chr16_67270049_67271274	0.002679
CBFB	chr16_67278093_67279336	0.002069
CBL	chr11_118985984_118987034	0.004371
CBL	chr11_119067622_119068167	0.014585
CBLB	chr3_105086754_105088940	0.000431
CBLB	chr3_105678275_105679866	0.002337
CBLB	chr3_105716326_105717571	0.002612
CBLB	chr3_106176278_106176910	0.000861
CBLB	chr3_106253073_106253409	0.001083
CBLN1	chr16_50307591_50309920	0.000058
CBLN1	chr16_50314984_50316519	0.0001
CBLN3	chr14_24900172_24901548	0.036068
CBR1	chr21_36261998_36264017	0.001035
CBR1	chr21_37449201_37450418	0.04579
CBR1	chr21_37451305_37452306	0.021837
CBR1	chr21_37470083_37470416	0.008699
CBR3	chr21_36261998_36264017	0.000558
CBR3	chr21_37502130_37502958	0.047017
CBR3	chr21_37522297_37523380	0.011278
CBR3	chr21_37553783_37554060	0.004209
CBR3	chr21_37669770_37671519	0.002994
CBR3-AS1	chr21_37522297_37523380	0.038975
CBR3-AS1	chr21_37553783_37554060	0.010941
CBR3-AS1	chr21_37669770_37671519	0.004457
CBR4	chr4_169424880_169425605	0.000945
CBS	chr21_44499476_44500614	0.048788
CBS	chr21_44524391_44525102	0.011979
CBS	chr21_44596524_44599290	0.002307
CBSL	chr21_44499476_44500614	0.048788
CBSL	chr21_44524391_44525102	0.011979
CBSL	chr21_44596524_44599290	0.002307
CBX1	chr17_46100347_46104278	0.007463
CBX1	chr17_46190416_46190907	0.014407
CBX2	chr17_77773815_77775495	0.008337
CBX2	chr17_77777575_77779463	0.008337
CBX2	chr17_77809422_77812072	0.007499
CBX2	chr17_77965489_77968120	0.004639
CBX3	chr7_26140014_26142079	0.002663
CBX3P2	chr18_2646395_2646939	0.01455
CBX3P2	chr18_2657787_2658634	0.03677
CBX3P2	chr18_2905876_2908606	0.000834
CBX4	chr17_77773815_77775495	0.010547
CBX4	chr17_77809422_77812072	0.048037
CBX4	chr17_77816607_77819730	0.044899
CBX6	chr22_39266210_39266979	0.048732
CBX6	chr22_39277296_39278995	0.016684
CBX7	chr22_39539916_39542572	0.038294
CBX7	chr22_39695500_39696789	0.005469
CBX8	chr17_77773815_77775495	0.038977
CBX8	chr17_77777575_77779463	0.038977
CBX8	chr17_77809422_77812072	0.009635
CBX8	chr17_77965489_77968120	0.005287
CBY3	chr5_179104530_179106632	0.043357
CBY3	chr5_179127023_179127852	0.014583
CC2D1A	chr19_13957136_13959042	0.002018
CC2D1B	chr1_53102128_53103608	0.001315
CC2D1B	chr1_53791247_53792713	0.000294
CCAR1	chr10_70478959_70479159	0.022938
CCAR2	chr8_22411094_22412491	0.003583
CCAR2	chr8_22454465_22456108	0.013749
CCAR2	chr8_22552023_22553768	0.004013
CCAR2	chr8_22572775_22573942	0.002431
CCAT2	chr8_128402978_128404062	0.014523
CCAT2	chr8_128438965_128439487	0.00676
CCAT2	chr8_128771686_128773592	0.000931
CCBE1	chr18_57585499_57586449	0.000726
CCDC102A	chr16_57333210_57335328	0.001903
CCDC102A	chr16_57577665_57578850	0.0489
CCDC103	chr17_42978248_42979509	0.043101
CCDC103	chr17_42981959_42983785	0.043101
CCDC106	chr19_56189014_56189860	0.007132
CCDC107	chr9_35649389_35649858	0.022662
CCDC107	chr9_35691057_35692232	0.010068
CCDC110	chr4_185267909_185271160	0.000231
CCDC110	chr4_187760112_187762549	0.000168
CCDC112	chr5_113698867_113699921	0.000219
CCDC112	chr5_114624729_114625099	0.013065
CCDC113	chr16_57333210_57335328	0.000113
CCDC113	chr16_58269982_58271281	0.016816
CCDC113	chr16_58298571_58299767	0.013112
CCDC114	chr19_48835261_48837710	0.018791
CCDC114	chr19_48901405_48904072	0.004546
CCDC115	chr2_131128071_131131175	0.006669
CCDC116	chr22_21976238_21976712	0.023298
CCDC117	chr22_29144968_29145416	0.01439
CCDC117	chr22_29206649_29208721	0.005394
CCDC12	chr3_46967106_46970494	0.00762
CCDC12	chr3_47015929_47016556	0.033661
CCDC121	chr2_27849872_27850072	0.018471
CCDC122	chr13_45491299_45493220	0.000507
CCDC125	chr5_68617311_68617983	0.018202
CCDC126	chr7_23287397_23287880	0.001135
CCDC13	chr3_42803593_42804052	0.011319
CCDC13	chr3_42806166_42806904	0.027586
CCDC13-AS1	chr3_42803593_42804052	0.004929
CCDC130	chr19_13949623_13952725	0.003775
CCDC130	chr19_13957136_13959042	0.00381
CCDC134	chr22_42315228_42316943	0.004606
CCDC137	chr17_79677342_79678128	0.007525
CCDC141	chr2_179882730_179882962	0.006399
CCDC141	chr2_179921870_179924285	0.013489
CCDC142	chr2_74412517_74413812	0.000909
CCDC144NL-AS1	chr17_20745452_20745652	0.030666
CCDC144NL-AS1	chr17_20747175_20747473	0.030666
CCDC144NL-AS1	chr17_20754781_20756649	0.014298
CCDC144NL-AS1	chr17_20769947_20770531	0.047629
CCDC146	chr7_75920447_75921939	0.00062
CCDC146	chr7_75946710_75948583	0.00073
CCDC146	chr7_76008748_76010287	0.000543
CCDC146	chr7_76967575_76968698	0.004984
CCDC146	chr7_76980611_76981882	0.005178
CCDC148	chr2_158998946_158999629	0.001388
CCDC149	chr4_24771504_24773135	0.00325
CCDC149	chr4_24928652_24928971	0.007535
CCDC149	chr4_24974784_24976210	0.004055
CCDC149	chr4_24980406_24980791	0.003915
CCDC149	chr4_26219799_26221161	0.000119
CCDC15	chr11_124938876_124941350	0.002594
CCDC15	chr11_124941788_124942842	0.002594
CCDC15	chr11_124948539_124949708	0.003671
CCDC150	chr2_197104357_197105225	0.000643
CCDC151	chr19_11491242_11493052	0.008333
CCDC152	chr5_42949152_42952835	0.001422
CCDC152	chr5_43007290_43011299	0.000669
CCDC152	chr5_43064608_43065950	0.000851
CCDC153	chr11_118985984_118987034	0.006254
CCDC153	chr11_119048568_119049306	0.013981
CCDC153	chr11_119052482_119052682	0.016153
CCDC153	chr11_119067622_119068167	0.036495
CCDC154	chr16_1478016_1479290	0.017302
CCDC154	chr16_1518509_1518709	0.015115
CCDC154	chr16_1519576_1521450	0.012816
CCDC155	chr19_49912142_49913749	0.013929
CCDC155	chr19_49945804_49947362	0.010565
CCDC157	chr22_30697711_30699050	0.006983
CCDC157	chr22_30818737_30820754	0.004131
CCDC159	chr19_11429597_11430506	0.010388
CCDC159	chr19_11491242_11493052	0.008852
CCDC162P	chr6_109564938_109565629	0.004219
CCDC162P	chr6_109620928_109621817	0.033676
CCDC162P	chr6_109644076_109644354	0.008083
CCDC167	chr6_37597788_37598840	0.003416
CCDC170	chr6_151819082_151819791	0.021139
CCDC170	chr6_151820772_151821327	0.020539
CCDC173	chr2_170627600_170627939	0.003184
CCDC174	chr3_13454945_13456496	0.000462
CCDC174	chr3_14472652_14476775	0.001083
CCDC175	chr14_60049600_60050855	0.023556
CCDC175	chr14_60052116_60053191	0.012136
CCDC175	chr14_60618254_60619293	0.000774
CCDC177	chr14_69444024_69445016	0.000252
CCDC177	chr14_69783828_69784772	0.001424
CCDC177	chr14_70082055_70083404	0.003634
CCDC177	chr14_70160871_70163964	0.0029
CCDC177	chr14_70169836_70170490	0.003923
CCDC177	chr14_70193166_70194531	0.007564
CCDC18-AS1	chr1_93817813_93818685	0.027782
CCDC18-AS1	chr1_93823789_93824465	0.014065
CCDC182	chr17_55827658_55827858	0.036959
CCDC182	chr17_55909754_55912070	0.003239
CCDC182	chr17_55945231_55946436	0.001072
CCDC182	chr17_56409786_56411391	0.000148
CCDC182	chr17_56415719_56417098	0.000388
CCDC183	chr9_139741409_139742617	0.006081
CCDC183	chr9_139924569_139925427	0.005466
CCDC183-AS1	chr9_139693312_139695916	0.053328
CCDC183-AS1	chr9_139741409_139742617	0.008004
CCDC184	chr12_48205332_48208118	0.001011
CCDC184	chr12_48591197_48593096	0.009642
CCDC186	chr10_115784306_115785701	0.001064
CCDC186	chr10_115794611_115794811	0.001331
CCDC189	chr16_30770247_30770848	0.056182
CCDC189	chr16_30786052_30788657	0.017128
CCDC191	chr3_112993623_112996594	0.000156
CCDC191	chr3_113810995_113812820	0.005383
CCDC191	chr3_113829347_113830535	0.003631
CCDC192	chr5_126113843_126114648	0.000086
CCDC192	chr5_126564306_126565596	0.000165
CCDC192	chr5_127040528_127041538	0.025477
CCDC22	chrX_49011335_49013186	0.003528
CCDC22	chrX_49021862_49024204	0.003548
CCDC22	chrX_49046482_49048482	0.005797
CCDC22	chrX_49093137_49094149	0.035577
CCDC25	chr8_27190490_27192938	0.001268
CCDC26	chr8_130547245_130548624	0.003674
CCDC26	chr8_130559137_130559403	0.005123
CCDC26	chr8_130560218_130560429	0.00598
CCDC26	chr8_130560789_130560989	0.00598
CCDC26	chr8_130562273_130562540	0.00598
