gene	enhancer	hic_contact
BMF	chr15_40361039_40362580	0.0105
BMF	chr15_40372621_40375651	0.013013
BMF	chr15_40383973_40385919	0.018871
BMF	chr15_40389971_40391746	0.046712
BMF	chr15_40394763_40397738	0.046712
BMI1	chr10_22613292_22615470	0.036074
BMI1	chr10_22621868_22626712	0.015045
BMI1	chr10_22621868_22626712	0.013243
BMI1	chr10_22628803_22630873	0.013243
BMP1	chr8_21996540_21997052	0.008316
BMP7	chr20_55825701_55826739	0.01142
BMP7	chr20_55853838_55854038	0.015204
BMP7	chr20_56007674_56009696	0.001204
BMP7	chr20_56038911_56039111	0.001099
BMP7	chr20_56039997_56040235	0.00094
BMP8B	chr1_40264577_40266437	0.011142
BMPR1A	chr10_88159365_88161916	0.000486
BMPR1A	chr10_88470274_88472456	0.007148
BMPR1A	chr10_88636433_88637138	0.005557
BMPR1A	chr10_88648530_88649141	0.003663
BMPR1A	chr10_89620735_89622247	0.000068
BMS1	chr10_43458880_43459088	0.001193
BMS1	chr10_43470590_43471000	0.00161
BMS1	chr10_43471128_43472232	0.00161
BMS1	chr10_43578332_43578621	0.001956
BMS1	chr10_43579023_43579518	0.001956
BMS1	chr10_43616043_43617444	0.001822
BMS1	chr10_43915305_43917315	0.000627
BMS1	chr10_43950153_43951974	0.001264
BMS1P20	chr22_23062663_23064048	0.002653
BMS1P20	chr22_23557495_23559326	0.001327
BMT2	chr7_111720563_111721615	0.000152
BMT2	chr7_112030596_112032830	0.000426
BMT2	chr7_112570458_112571527	0.031898
BMX	chrX_15319962_15321134	0.002142
BMX	chrX_15522435_15523877	0.036243
BNC2	chr9_16884390_16885623	0.008929
BNC2	chr9_16923527_16923727	0.004009
BNIP1	chr5_171541766_171543001	0.000175
BNIP3	chr10_133806058_133807134	0.018983
BNIP3	chr10_133818542_133818885	0.010436
BNIP3	chr10_133827424_133827624	0.007421
BNIP3	chr10_134133207_134134657	0.001133
BNIP3	chr10_134231419_134237239	0.000418
BNIP3	chr10_134259957_134263955	0.001088
BNIP3	chr10_134364599_134365602	0.000532
BNIP3	chr10_134373598_134374274	0.001
BNIP3	chr10_135070859_135073533	0.000272
BNIP3L	chr8_26295167_26296230	0.006169
BNIP3L	chr8_26297837_26299122	0.006169
BNIP3L	chr8_26465577_26468234	0.001718
BNIPL	chr1_150951490_150952605	0.003743
BOC	chr3_112532049_112533572	0.000484
BOC	chr3_112942417_112943144	0.015807
BOC	chr3_113829347_113830535	0.000175
BOD1	chr5_172823188_172824186	0.002081
BOD1	chr5_173191330_173192721	0.002084
BOD1	chr5_173293222_173294078	0.001703
BOD1	chr5_173344482_173346061	0.004483
BOD1L1	chr4_13616680_13617492	0.014387
BOD1L1	chr4_14857371_14858746	0.001379
BOLA1	chr1_149887040_149888242	0.020795
BOLA1	chr1_150134194_150136115	0.003325
BOLA3	chr2_74197317_74199269	0.003345
BOLA3	chr2_74346542_74348456	0.007009
BOLA3	chr2_74408600_74409503	0.008678
BOLA3	chr2_74412517_74413812	0.006241
BOLA3-AS1	chr2_74197317_74199269	0.003345
BOLA3-AS1	chr2_74346542_74348456	0.007009
BOLA3-AS1	chr2_74408600_74409503	0.008678
BOLA3-AS1	chr2_74412517_74413812	0.006241
BOP1	chr8_145051948_145053584	0.001996
BORCS5	chr12_12162915_12164591	0.000931
BORCS5	chr12_12620329_12621022	0.00328
BORCS5	chr12_12867017_12869247	0.004704
BORCS5	chr12_12876508_12877843	0.002991
BORCS5	chr12_13253493_13255569	0.000414
BORCS6	chr17_8041391_8043687	0.007993
BORCS6	chr17_8123437_8126358	0.013346
BORCS7	chr10_104392156_104393828	0.001059
BORCS7	chr10_105230573_105232300	0.001027
BORCS7-ASMT	chr10_104392156_104393828	0.001059
BORCS7-ASMT	chr10_105230573_105232300	0.001027
BORCS8	chr19_19078178_19078903	0.002004
BORCS8	chr19_19296504_19297688	0.044935
BORCS8-MEF2B	chr19_19078178_19078903	0.002004
BORCS8-MEF2B	chr19_19296504_19297688	0.044935
BPGM	chr7_134353878_134355238	0.011871
BPHL	chr6_3139149_3140153	0.009205
BPHL	chr6_3162165_3163903	0.006205
BPI	chr20_36903646_36904888	0.008464
BPI	chr20_36916373_36916842	0.01373
BPI	chr20_36919534_36920668	0.017909
BPI	chr20_36926547_36928164	0.036044
BPI	chr20_36936001_36936701	0.036465
BPIFA2	chr20_31559370_31561277	0.001989
BPIFB2	chr20_31273343_31274159	0.001123
BPIFB2	chr20_31559370_31561277	0.007029
BPIFB2	chr20_31587571_31587771	0.016385
BPIFB4	chr20_31273343_31274159	0.000737
BPIFB4	chr20_31559370_31561277	0.00279
BPIFB6	chr20_31559370_31561277	0.003832
BPTF	chr17_66015234_66017153	0.00211
BPTF	chr17_66081338_66084446	0.000949
BRAF	chr7_139553254_139554215	0.00019
BRAP	chr12_112034782_112036075	0.003928
BRAP	chr12_112143541_112143741	0.009999
BRAP	chr12_112148334_112148642	0.009501
BRAP	chr12_112194952_112196777	0.003793
BRAP	chr12_112272584_112273077	0.005143
BRAT1	chr7_2550437_2551145	0.006269
BRAT1	chr7_2568215_2572656	0.010256
BRAT1	chr7_2568215_2572656	0.010126
BRAT1	chr7_2672743_2673962	0.0059
BRAT1	chr7_2683917_2685405	0.005517
BRAT1	chr7_2773767_2775193	0.001524
BRCA1	chr17_41391990_41394572	0.0042
BRCA1	chr17_41444423_41447393	0.001072
BRCA2	chr13_32883495_32884752	0.03853
BRCA2	chr13_34115851_34118254	0.000502
BRCAT54	chr5_42949152_42952835	0.000211
BRCAT54	chr5_43007290_43011299	0.000232
BRCAT54	chr5_43064608_43065950	0.000318
BRD1	chr22_50181796_50183623	0.005259
BRD1	chr22_50241723_50242845	0.013932
BRD1	chr22_50326709_50330567	0.002426
BRD1	chr22_50363365_50364778	0.002537
BRD3	chr9_136924762_136925849	0.037927
BRD3	chr9_136930528_136932138	0.046306
BRD4	chr19_15320962_15321698	0.003894
BRD7	chr16_50071630_50073408	0.001709
BRD7	chr16_50307591_50309920	0.002422
BRD7	chr16_50314984_50316519	0.002395
BRD7	chr16_50400116_50400432	0.033507
BRD7	chr16_50622823_50623656	0.001589
BRD7	chr16_50717572_50720270	0.002172
BRD8	chr5_137515867_137516192	0.030992
BRD8	chr5_137521669_137522060	0.014278
BRD9	chr5_371795_372436	0.000824
BRD9	chr5_372831_374842	0.000824
BRD9	chr5_392516_393437	0.000619
BRD9	chr5_399390_401173	0.00096
BRD9	chr5_448326_448839	0.002119
BRD9	chr5_485649_486559	0.001835
BRD9	chr5_886503_886703	0.04336
BRD9	chr5_1312133_1314411	0.001055
BRD9	chr5_1494679_1495936	0.000719
BRE	chr2_28612294_28614719	0.002564
BRE-AS1	chr2_28612294_28614719	0.002564
BREA2	chr8_144781559_144781759	0.046745
BREA2	chr8_145051948_145053584	0.001188
BRF1	chr14_105526885_105528362	0.002265
BRF1	chr14_105536205_105537490	0.002779
BRF1	chr14_105668014_105669646	0.004404
BRF1	chr14_105756887_105758474	0.01704
BRF1	chr14_105759231_105761289	0.01704
BRF1	chr14_105946939_105948848	0.002273
BRF2	chr8_37655541_37656680	0.005677
BRF2	chr8_37677615_37680464	0.006663
BRF2	chr8_37698841_37701846	0.030091
BRI3	chr7_97905274_97906106	0.032792
BRI3	chr7_97911997_97914372	0.032792
BRI3BP	chr12_125401526_125403149	0.003069
BRI3BP	chr12_125422682_125425802	0.004101
BRI3BP	chr12_125422682_125425802	0.005544
BRI3BP	chr12_125686849_125687049	0.001519
BRICD5	chr16_2262006_2262972	0.069893
BRIX1	chr5_34498736_34499829	0.004098
BRIX1	chr5_34923674_34924822	0.030269
BRK1	chr3_9819594_9822900	0.001317
BRK1	chr3_10246471_10247936	0.004517
BRMS1	chr11_66078789_66081686	0.010371
BRMS1	chr11_66085528_66086363	0.010847
BRMS1	chr11_66093714_66096545	0.016779
BRMS1L	chr14_35754373_35757158	0.000455
BROX	chr1_222637783_222639773	0.002423
BROX	chr1_222945327_222947155	0.003013
BRPF1	chr3_9756779_9758245	0.012023
BRPF1	chr3_9819594_9822900	0.00378
BRSK1	chr19_55727082_55728940	0.004683
BRSK1	chr19_55765042_55766006	0.007407
BRSK1	chr19_55766978_55767652	0.007407
BRSK1	chr19_55769062_55769262	0.007407
BRWD1	chr21_40741931_40743057	0.006205
BRWD1-AS1	chr21_40741931_40743057	0.006205
BRWD1-IT2	chr21_40741931_40743057	0.006205
BRWD3	chrX_80063067_80064259	0.015617
BSDC1	chr1_32816302_32818220	0.00569
BSDC1	chr1_32865473_32867149	0.031641
BSDC1	chr1_32879577_32879777	0.012487
BSG	chr19_566427_568080	0.057886
BSN	chr3_49576820_49578457	0.013293
BSN-AS2	chr3_49576820_49578457	0.013293
BSND	chr1_53791247_53792713	0.000137
BSND	chr1_55007336_55009250	0.000685
BSND	chr1_55415686_55417289	0.014573
BSND	chr1_55431350_55431952	0.009854
BSND	chr1_55460779_55462803	0.032635
BSPRY	chr9_116106020_116106580	0.043937
BSPRY	chr9_116113054_116113830	0.043937
BSPRY	chr9_116127638_116128653	0.015214
BSPRY	chr9_116340902_116342145	0.002094
BST1	chr4_15661385_15662148	0.005319
BST1	chr4_15691019_15692571	0.012947
BST1	chr4_15692645_15693670	0.012947
BST1	chr4_15755373_15756506	0.004301
BST1	chr4_15756957_15759068	0.004301
BST2	chr19_17610453_17611367	0.003726
BTAF1	chr10_93048640_93048840	0.000997
BTAF1	chr10_93661238_93662457	0.006294
BTAF1	chr10_94450804_94452751	0.000213
BTBD1	chr15_83777400_83777651	0.007674
BTBD10	chr11_13236631_13239112	0.002093
BTBD11	chr12_107715391_107716132	0.032322
BTBD11	chr12_107721683_107722899	0.014002
BTBD11	chr12_107723344_107724262	0.014002
BTBD18	chr11_57559284_57561282	0.006676
BTBD19	chr1_45278573_45279855	0.05004
BTBD19	chr1_45284676_45287214	0.015753
BTBD2	chr19_1864594_1865126	0.002547
BTBD2	chr19_1942176_1942890	0.006605
BTBD2	chr19_2059227_2063058	0.012228
BTBD2	chr19_2088802_2091493	0.009472
BTBD2	chr19_2167932_2169556	0.004651
BTBD6	chr14_105526885_105528362	0.00142
BTBD6	chr14_105536205_105537490	0.002372
BTBD6	chr14_105668014_105669646	0.008118
BTBD6	chr14_105720915_105721917	0.018635
BTBD6	chr14_105756887_105758474	0.007022
BTBD6	chr14_105759231_105761289	0.007022
BTBD6	chr14_105946939_105948848	0.002054
BTBD8	chr1_92561508_92562586	0.009349
BTBD8	chr1_92925208_92926059	0.000947
BTBD9-AS1	chr6_38411242_38411825	0.005445
BTBD9-AS1	chr6_38445353_38446000	0.05085
BTBD9-AS1	chr6_38447824_38448024	0.05085
BTBD9-AS1	chr6_38451343_38451664	0.05085
BTD	chr3_15335757_15337687	0.000977
BTD	chr3_15675773_15679360	0.004584
BTF3	chr5_71603408_71605007	0.00022
BTF3	chr5_71895218_71896921	0.000562
BTF3L4	chr1_53102128_53103608	0.000837
BTF3L4	chr1_53791247_53792713	0.000236
BTG1	chr12_92517371_92518671	0.005027
BTG1	chr12_92529682_92532413	0.016095
BTG1	chr12_92537822_92538619	0.021787
BTG1	chr12_92986654_92988539	0.002583
BTG2	chr1_203258251_203261130	0.016365
BTG2	chr1_203289467_203290841	0.011532
BTG2	chr1_203295535_203297433	0.01031
BTK	chrX_100623428_100624098	0.009888
BTK	chrX_100625914_100626381	0.009352
BTK	chrX_100632584_100632828	0.014694
BTK	chrX_100650826_100651584	0.013652
BTK	chrX_100657862_100658097	0.009144
BTN2A1	chr6_26473135_26475959	0.013625
BTN2A2	chr6_26389698_26389898	0.031996
BTN2A2	chr6_26473135_26475959	0.005009
BTN2A3P	chr6_26473135_26475959	0.006543
BTN3A1	chr6_26473135_26475959	0.005654
BTN3A3	chr6_26473135_26475959	0.009224
BTNL10	chr1_228660325_228660681	0.006329
BTNL10	chr1_228687668_228689449	0.016897
BTNL10	chr1_228693542_228693811	0.025683
BUB1B	chr15_40338861_40341403	0.006481
BUB1B	chr15_40361039_40362580	0.005672
BUB1B	chr15_40389971_40391746	0.006105
BUB1B	chr15_40394763_40397738	0.008118
BUB1B	chr15_40442227_40443199	0.019783
BUB1B	chr15_40450309_40450517	0.045881
BUB1B	chr15_40625995_40626974	0.001876
BUB1B-PAK6	chr15_40338861_40341403	0.005152
BUB1B-PAK6	chr15_40361039_40362580	0.003078
BUB1B-PAK6	chr15_40389971_40391746	0.003745
BUB1B-PAK6	chr15_40394763_40397738	0.00357
BUB1B-PAK6	chr15_40558284_40559404	0.008124
BUB1B-PAK6	chr15_40625995_40626974	0.003821
BUD13	chr11_116721929_116723901	0.004083
BUD13	chr11_116724102_116724959	0.004083
BUD23	chr7_73001804_73002850	0.005518
BUD23	chr7_73129727_73131334	0.00935
BUD23	chr7_73131357_73132887	0.00935
BUD31	chr7_98976646_98979838	0.00951
BYSL	chr6_41902071_41904666	0.015157
BYSL	chr6_41905561_41906352	0.01074
BYSL	chr6_41906706_41908527	0.01074
BYSL	chr6_41995869_41996560	0.004927
BZW2	chr7_16673849_16674322	0.007893
BZW2	chr7_16697305_16697877	0.01325
BZW2	chr7_16706976_16708905	0.00888
C10orf10	chr10_43915305_43917315	0.000224
C10orf10	chr10_45408442_45409568	0.003449
C10orf10	chr10_45427862_45428957	0.008805
C10orf10	chr10_45463118_45464859	0.014984
C10orf10	chr10_45468234_45472454	0.041236
C10orf10	chr10_45475729_45478098	0.041236
C10orf10	chr10_45914045_45915610	0.001328
C10orf105	chr10_73472109_73474157	0.041544
C10orf105	chr10_73485508_73488725	0.020062
C10orf105	chr10_73488914_73489412	0.020062
C10orf105	chr10_73501759_73503065	0.010962
C10orf105	chr10_73506286_73510106	0.00971
C10orf11	chr10_77503255_77503756	0.005611
C10orf11	chr10_77548010_77548956	0.022335
C10orf111	chr10_14993443_14994301	0.004186
C10orf128	chr10_49841511_49843392	0.001015
C10orf128	chr10_50385012_50386326	0.016768
C10orf128	chr10_50391572_50392134	0.042247
C10orf128	chr10_50392631_50393176	0.042247
C10orf128	chr10_50397806_50399742	0.042247
C10orf25	chr10_43915305_43917315	0.00036
C10orf25	chr10_45408442_45409568	0.002471
C10orf25	chr10_45463118_45464859	0.004825
C10orf25	chr10_45490608_45492487	0.038151
C10orf25	chr10_45875257_45875962	0.00126
C10orf25	chr10_45914045_45915610	0.000898
C10orf62	chr10_99301709_99303520	0.005273
C10orf76	chr10_103588479_103591047	0.005272
C10orf76	chr10_103608115_103609170	0.004107
C10orf76	chr10_103876994_103877974	0.005206
C10orf91	chr10_134231419_134237239	0.011695
C10orf91	chr10_134247892_134248363	0.019195
C10orf91	chr10_134257160_134257478	0.049013
C10orf91	chr10_134259957_134263955	0.019435
C10orf95	chr10_104212439_104213012	0.040467
C10orf95	chr10_104392156_104393828	0.002631
C10orf95	chr10_104405252_104407712	0.002775
C11orf1	chr11_111716063_111717736	0.004651
C11orf1	chr11_111747900_111748774	0.035223
C11orf1	chr11_111809263_111809985	0.005127
C11orf21	chr11_2290205_2290797	0.006141
C11orf21	chr11_2325696_2328645	0.055228
C11orf21	chr11_2547497_2548787	0.00339
C11orf21	chr11_2552486_2556053	0.002706
C11orf24	chr11_68049622_68050320	0.015542
C11orf42	chr11_6215257_6215796	0.015415
C11orf42	chr11_6222058_6223395	0.032031
C11orf45	chr11_127908768_127909849	0.001073
C11orf45	chr11_128778234_128779098	0.025932
C11orf45	chr11_128789001_128789557	0.013389
C11orf45	chr11_128803935_128804135	0.008737
C11orf49	chr11_47381105_47381671	0.000744
C11orf49	chr11_47409470_47410267	0.000954
C11orf49	chr11_47414201_47417367	0.000536
C11orf54	chr11_93451130_93451719	0.009267
C11orf54	chr11_93460323_93462744	0.017096
C11orf54	chr11_94278093_94279614	0.000668
C11orf54	chr11_94307415_94308154	0.000565
C11orf58	chr11_16807090_16807736	0.004571
C11orf58	chr11_16812070_16813740	0.003846
C11orf58	chr11_16836096_16837005	0.002163
C11orf63	chr11_122561003_122562843	0.001722
C11orf63	chr11_122586475_122588612	0.00131
C11orf63	chr11_122727146_122727961	0.005941
C11orf63	chr11_122764021_122764221	0.015016
C11orf63	chr11_123348982_123350681	0.000601
C11orf65	chr11_106911680_106912099	0.000139
C11orf65	chr11_107710794_107712313	0.00038
C11orf65	chr11_108836449_108836649	0.000684
C11orf71	chr11_113952194_113954630	0.00079
C11orf72	chr11_67367490_67368691	0.04467
C11orf72	chr11_67380947_67381999	0.018929
C11orf74	chr11_36170937_36171795	0.000323
C11orf74	chr11_36476329_36478078	0.001023
C11orf74	chr11_36622498_36623067	0.023623
C11orf86	chr11_66737014_66739027	0.036083
C11orf86	chr11_66749452_66750085	0.042344
C11orf91	chr11_33914846_33916881	0.000969
C11orf91	chr11_33998010_33998938	0.001322
C11orf91	chr11_34074357_34075559	0.001312
C11orf94	chr11_45901283_45903811	0.010251
C11orf94	chr11_45923195_45925234	0.051286
C11orf94	chr11_46339705_46340788	0.001135
C11orf96	chr11_43957662_43957965	0.038693
C12orf10	chr12_53717624_53720182	0.010039
C12orf10	chr12_53763675_53767069	0.003478
C12orf29	chr12_89737962_89741718	0.000178
C12orf29	chr12_89776967_89778858	0.000325
C12orf4	chr12_4377679_4381927	0.001234
C12orf4	chr12_6444141_6447651	0.000339
C12orf43	chr12_121533325_121534061	0.004893
C12orf43	chr12_121676571_121679571	0.002411
C12orf45	chr12_104570915_104572561	0.001334
C12orf45	chr12_104681982_104683812	0.000679
C12orf45	chr12_104962806_104964654	0.001216
C12orf45	chr12_104996640_104998832	0.001297
C12orf49	chr12_117073373_117073619	0.001356
C12orf49	chr12_117255943_117257779	0.004365
C12orf49	chr12_117323206_117323540	0.003823
C12orf49	chr12_117500516_117501785	0.001449
C12orf57	chr12_6444141_6447651	0.000595
C12orf57	chr12_6999682_7001103	0.00565
C12orf57	chr12_7044436_7048280	0.054653
C12orf57	chr12_7061733_7063533	0.019686
C12orf57	chr12_7067829_7069392	0.018037
C12orf57	chr12_7069931_7071398	0.019488
C12orf57	chr12_7074264_7074738	0.019488
C12orf60	chr12_14409007_14411899	0.00074
C12orf60	chr12_15110188_15112938	0.004478
C12orf60	chr12_15112986_15113186	0.004478
C12orf60	chr12_15133992_15134297	0.003058
C12orf60	chr12_15134916_15135116	0.003165
C12orf60	chr12_15135388_15136670	0.003165
C12orf65	chr12_123430979_123432353	0.002424
C12orf66	chr12_64310044_64313039	0.001837
C12orf66	chr12_65018800_65020080	0.000388
C12orf73	chr12_104252192_104253688	0.002438
C12orf80	chr12_52578264_52580974	0.013822
C12orf80	chr12_52591243_52592845	0.021639
C12orf80	chr12_52596173_52597654	0.046069
C12orf80	chr12_52636975_52639626	0.007189
C14orf1	chr14_75800221_75801768	0.000978
C14orf1	chr14_75807608_75808643	0.0013
C14orf1	chr14_75980309_75982565	0.002561
C14orf1	chr14_76080576_76081911	0.006048
C14orf1	chr14_76120348_76120985	0.033835
C14orf119	chr14_23475161_23477009	0.004302
C14orf119	chr14_23547283_23549285	0.022295
C14orf159	chr14_90847692_90851545	0.000887
C14orf159	chr14_91573842_91576656	0.035774
C14orf166	chr14_52294551_52295930	0.00333
C14orf177	chr14_99170793_99171318	0.024806
C14orf177	chr14_99182159_99182359	0.032453
C14orf177	chr14_99220988_99221188	0.00451
C14orf177	chr14_99501664_99503843	0.0011
C14orf177	chr14_99504371_99504952	0.0011
C14orf177	chr14_99541654_99541854	0.000923
C14orf177	chr14_100679392_100681517	0.000085
C14orf177	chr14_101143483_101145106	0.000039
C14orf178	chr14_77421788_77424417	0.000137
C14orf180	chr14_105281548_105283376	0.000882
C14orf2	chr14_104397457_104398209	0.018882
C14orf28	chr14_45361145_45361476	0.024222
C14orf28	chr14_45719088_45720649	0.001907
C14orf79	chr14_105491190_105491531	0.008858
C14orf79	chr14_105492216_105492839	0.008858
C14orf79	chr14_105526885_105528362	0.006291
C14orf79	chr14_105536205_105537490	0.006173
C14orf80	chr14_105946939_105948848	0.015862
C14orf93	chr14_23475161_23477009	0.044495
C15orf38-AP3S2	chr15_90506610_90506810	0.006115
C15orf38-AP3S2	chr15_90517803_90518217	0.007036
C15orf38-AP3S2	chr15_90577453_90580062	0.003649
C15orf38-AP3S2	chr15_90601279_90603215	0.005667
C15orf39	chr15_75321357_75323081	0.01032
C15orf39	chr15_75339234_75340193	0.009712
C15orf39	chr15_75399960_75401658	0.007693
C15orf39	chr15_75401723_75402447	0.007693
C15orf39	chr15_75445421_75446601	0.009135
C15orf39	chr15_75496629_75497652	0.026715
C15orf40	chr15_83501101_83502248	0.002935
C15orf40	chr15_83777400_83777651	0.003533
C15orf52	chr15_40625995_40626974	0.038529
C15orf52	chr15_40634621_40636173	0.031858
C15orf52	chr15_40636404_40637334	0.031858
C15orf52	chr15_40658984_40660900	0.008952
C15orf53	chr15_39718812_39720228	0.000899
C15orf53	chr15_39760617_39761319	0.001042
C15orf53	chr15_40389971_40391746	0.000168
C15orf57	chr15_40874786_40876904	0.012795
C15orf59-AS1	chr15_74073392_74073592	0.017937
C15orf59-AS1	chr15_74093002_74093867	0.008498
C15orf62	chr15_41035497_41037538	0.008859
C15orf62	chr15_41057313_41058906	0.037957
C15orf62	chr15_41194660_41196619	0.003051
C15orf65	chr15_55513225_55514453	0.002886
C15orf65	chr15_55542651_55543398	0.002174
C15orf65	chr15_55558846_55560374	0.002297
C15orf65	chr15_55718996_55719196	0.01156
C16orf46	chr16_81578116_81578611	0.000761
C16orf52	chr16_21552085_21553326	0.002376
C16orf52	chr16_21831498_21832325	0.002438
C16orf52	chr16_21944620_21944824	0.011727
C16orf52	chr16_22200688_22204330	0.00447
C16orf54	chr16_29818873_29819616	0.005882
C16orf58	chr16_31498538_31500430	0.01374
C16orf58	chr16_31516850_31517334	0.038107
C16orf58	chr16_31524241_31524813	0.034916
C16orf62	chr16_19702437_19702930	0.002167
C16orf70	chr16_67150675_67151100	0.019849
C16orf70	chr16_67278093_67279336	0.001801
C16orf71	chr16_4665889_4667149	0.00226
C16orf71	chr16_4713586_4715404	0.003515
C16orf71	chr16_4729136_4730769	0.004855
C16orf71	chr16_4740578_4741365	0.006618
C16orf71	chr16_4850025_4850924	0.005213
C16orf72	chr16_8738079_8739299	0.001368
C16orf72	chr16_9169817_9172050	0.012928
C16orf72	chr16_9192125_9193660	0.044126
C16orf72	chr16_9221434_9222230	0.007118
C16orf74	chr16_85603130_85606212	0.00138
C16orf74	chr16_85763330_85763944	0.013601
C16orf74	chr16_85766816_85767939	0.015308
C16orf74	chr16_85792388_85793711	0.014901
C16orf86	chr16_67554729_67555927	0.00875
C16orf86	chr16_67706209_67708408	0.043219
C16orf87	chr16_46692670_46693201	0.003141
C16orf87	chr16_46822897_46825083	0.004377
C16orf87	chr16_47050518_47050870	0.001584
C16orf87	chr16_47071126_47072458	0.001171
C16orf89	chr16_4713586_4715404	0.00129
C16orf91	chr16_1519576_1521450	0.008624
C16orf92	chr16_29818873_29819616	0.004409
C16orf92	chr16_30032222_30033380	0.055888
C16orf95	chr16_87338076_87338772	0.011405
C16orf95	chr16_87421484_87422854	0.006267
C16orf95	chr16_87497608_87499470	0.00241
C17orf100	chr17_6478631_6478835	0.003235
C17orf100	chr17_6563815_6564911	0.024818
C17orf105	chr17_41444423_41447393	0.000856
C17orf105	chr17_41797772_41798376	0.005201
C17orf105	chr17_41845846_41846130	0.017726
C17orf105	chr17_41850137_41851208	0.037128
C17orf51	chr17_21002057_21003786	0.001863
C17orf51	chr17_21178273_21179904	0.002546
C17orf51	chr17_21411546_21411746	0.005276
C17orf53	chr17_42172399_42173877	0.007171
C17orf53	chr17_42187725_42189264	0.00879
C17orf58	chr17_66015234_66017153	0.008964
C17orf58	chr17_66081338_66084446	0.001627
C17orf62	chr17_80254159_80256848	0.00353
C17orf62	chr17_80356725_80358996	0.006377
C17orf62	chr17_80453679_80456294	0.006813
C17orf64	chr17_58475433_58476218	0.01332
C17orf67	chr17_55062462_55063519	0.002361
C17orf67	chr17_55945231_55946436	0.000315
C17orf75	chr17_30601956_30603732	0.004913
C17orf75	chr17_30615766_30615966	0.005416
C17orf75	chr17_30645967_30647008	0.012348
C17orf75	chr17_30658103_30658603	0.021136
C17orf80	chr17_70715460_70716521	0.002699
C17orf80	chr17_71092959_71094650	0.001492
C17orf80	chr17_71187499_71188130	0.007515
C17orf80	chr17_71286898_71288617	0.004221
C17orf97	chr17_278365_278565	0.014786
C17orf97	chr17_437280_437930	0.005406
C17orf97	chr17_438212_438736	0.005406
C17orf97	chr17_1100427_1102067	0.000555
C17orf98	chr17_37052684_37056041	0.004798
C17orf98	chr17_37056443_37059035	0.004798
C18orf21	chr18_32733775_32734001	0.000418
C18orf21	chr18_33196295_33197696	0.00141
C18orf21	chr18_33388962_33390264	0.001668
C18orf25	chr18_43784986_43785186	0.007288
C18orf25	chr18_43829412_43831176	0.004675
C18orf32	chr18_46478491_46479651	0.001901
C18orf32	chr18_47002717_47003829	0.01968
C18orf54	chr18_51612856_51613517	0.000773
C18orf54	chr18_51766391_51766773	0.002142
C18orf54	chr18_51766869_51767898	0.002142
C18orf54	chr18_51914722_51916115	0.005821
C18orf61	chr18_12236705_12237695	0.022846
C18orf61	chr18_12258844_12259044	0.015383
C18orf61	chr18_12271290_12272363	0.012457
C18orf61	chr18_12295473_12296840	0.009536
C18orf61	chr18_12606672_12607856	0.002681
C18orf61	chr18_13136005_13139071	0.001289
C18orf65	chr18_74178359_74180154	0.00783
C18orf65	chr18_74187694_74187967	0.010009
C18orf65	chr18_74188465_74189834	0.010009
C18orf65	chr18_74211075_74212446	0.03205
C18orf65	chr18_74215457_74216251	0.015572
C18orf65	chr18_74257010_74259248	0.005949
C18orf65	chr18_74275693_74278138	0.005982
C18orf65	chr18_74284706_74285999	0.004518
C18orf65	chr18_74398689_74400012	0.003922
C18orf8	chr18_20722298_20724557	0.001575
C18orf8	chr18_20839561_20840898	0.002004
C18orf8	chr18_21002452_21003715	0.003099
C18orf8	chr18_21078684_21079753	0.03257
C18orf8	chr18_21084600_21085796	0.039578
C18orf8	chr18_21173425_21174271	0.004796
C19orf12	chr19_30153036_30154483	0.004914
C19orf12	chr19_30162062_30165059	0.006158
C19orf12	chr19_30170894_30172110	0.005961
C19orf24	chr19_1250887_1255461	0.008244
C19orf25	chr19_1507239_1508983	0.011359
C19orf25	chr19_1864594_1865126	0.001982
C19orf35	chr19_2270501_2272122	0.018489
C19orf35	chr19_2288322_2288522	0.049313
C19orf35	chr19_2288548_2291173	0.024322
C19orf38	chr19_10923537_10924245	0.00747
C19orf38	chr19_10965332_10965532	0.031248
C19orf43	chr19_12898952_12901287	0.007094
C19orf45	chr19_7555988_7556230	0.042954
C19orf45	chr19_7556825_7557874	0.042954
C19orf47	chr19_40926368_40927789	0.005112
C19orf53	chr19_13898322_13899246	0.023821
C19orf53	chr19_13949623_13952725	0.006299
C19orf53	chr19_13957136_13959042	0.00638
C19orf54	chr19_41254573_41254888	0.035753
C19orf57	chr19_13957136_13959042	0.002018
C19orf57	chr19_14095477_14098761	0.005276
C19orf60	chr19_18527032_18529097	0.001965
C19orf66	chr19_10184928_10185128	0.024205
C19orf66	chr19_10206136_10207584	0.021332
C19orf67	chr19_13957136_13959042	0.002629
C19orf67	chr19_14191478_14193452	0.039835
C19orf68	chr19_48706482_48708136	0.008977
C19orf70	chr19_5686316_5687629	0.068161
C19orf73	chr19_49630851_49632211	0.024483
C19orf73	chr19_49651897_49655609	0.012881
C19orf81	chr19_51160363_51162891	0.0198
C1D	chr2_68478015_68478656	0.002352
C1GALT1	chr7_7215862_7217026	0.030409
C1GALT1	chr7_7297599_7299576	0.004168
C1GALT1	chr7_7310725_7311589	0.003251
C1GALT1C1	chrX_119591489_119592528	0.001525
C1GALT1C1	chrX_119619059_119620984	0.002164
