gene	enhancer	hic_contact
C18orf21	chr18_32239334_32240890	0.000874
C18orf25	chr18_43723129_43723769	0.007689
C18orf25	chr18_43732090_43733560	0.010771
C18orf25	chr18_43735508_43737034	0.013106
C18orf25	chr18_43840007_43840957	0.004615
C18orf25	chr18_43991062_43993226	0.001989
C18orf32	chr18_46478491_46479651	0.001901
C18orf32	chr18_47002717_47003829	0.01968
C18orf54	chr18_51780157_51781527	0.002379
C18orf54	chr18_51783400_51784720	0.002379
C18orf65	chr18_74133333_74133711	0.00439
C18orf65	chr18_74162181_74164833	0.006624
C18orf65	chr18_74204607_74206116	0.03205
C18orf65	chr18_74275693_74278138	0.005982
C18orf8	chr18_20839561_20840898	0.002004
C18orf8	chr18_21067517_21068874	0.011774
C19orf12	chr19_30153036_30154483	0.004914
C19orf12	chr19_30162062_30165059	0.006158
C19orf12	chr19_30167452_30168562	0.004704
C19orf12	chr19_30333793_30336958	0.00327
C19orf12	chr19_31561507_31562270	0.000226
C19orf24	chr19_1243949_1246823	0.010075
C19orf24	chr19_1250887_1255461	0.008244
C19orf24	chr19_1257970_1263509	0.010477
C19orf24	chr19_1264650_1267956	0.013055
C19orf33	chr19_38756212_38757109	0.010985
C19orf33	chr19_38780983_38782118	0.023049
C19orf33	chr19_39148265_39150786	0.000915
C19orf35	chr19_2270501_2272122	0.018489
C19orf35	chr19_2627123_2628229	0.003327
C19orf43	chr19_12898952_12901287	0.007094
C19orf43	chr19_12904184_12905709	0.007094
C19orf47	chr19_40926368_40927789	0.005112
C19orf47	chr19_40938693_40940417	0.003381
C19orf47	chr19_41109150_41112610	0.002211
C19orf48	chr19_51002575_51005359	0.001669
C19orf48	chr19_51338400_51339864	0.007066
C19orf53	chr19_13881139_13881339	0.039293
C19orf53	chr19_13898322_13899246	0.023821
C19orf53	chr19_13949623_13952725	0.006299
C19orf53	chr19_13957136_13959042	0.00638
C19orf53	chr19_13960871_13962828	0.005928
C19orf54	chr19_41250441_41251590	0.035753
C19orf60	chr19_18759624_18761906	0.004862
C19orf60	chr19_19215581_19217397	0.000514
C19orf66	chr19_10206136_10207584	0.021332
C19orf70	chr19_5686316_5687629	0.068161
C19orf73	chr19_49651897_49655609	0.012881
C1D	chr2_68478015_68478656	0.002352
C1GALT1	chr7_5464518_5467477	0.000038
C1GALT1	chr7_5594288_5598999	0.000176
C1GALT1	chr7_6542543_6544879	0.000313
C1GALT1C1	chrX_119619059_119620984	0.002164
C1GALT1C1L	chr2_43036079_43039040	0.000967
C1GALT1C1L	chr2_43444552_43449877	0.000343
C1orf112	chr1_169497829_169499176	0.001374
C1orf112	chr1_169750227_169751091	0.014791
C1orf115	chr1_220473546_220474520	0.00203
C1orf115	chr1_220856453_220856653	0.038524
C1orf115	chr1_220905330_220907236	0.006497
C1orf115	chr1_220924507_220924786	0.00464
C1orf115	chr1_220958207_220959235	0.00433
C1orf115	chr1_220961301_220961913	0.002806
C1orf116	chr1_207174904_207176419	0.007031
C1orf116	chr1_207193317_207195934	0.015524
C1orf116	chr1_207197460_207199996	0.015524
C1orf116	chr1_207232044_207233241	0.005428
C1orf116	chr1_207237940_207238370	0.005663
C1orf116	chr1_207997101_207998346	0.000369
C1orf131	chr1_230984838_230986225	0.001363
C1orf132	chr1_207985234_207986008	0.014797
C1orf132	chr1_207997101_207998346	0.031129
C1orf132	chr1_207998790_208000536	0.029871
C1orf132	chr1_208039953_208043066	0.008381
C1orf132	chr1_208135984_208138121	0.004502
C1orf140	chr1_220961301_220961913	0.000667
C1orf140	chr1_221729417_221729991	0.001098
C1orf145	chr1_228565653_228567439	0.004163
C1orf145	chr1_229194201_229195830	0.000339
C1orf159	chr1_939942_942597	0.003867
C1orf159	chr1_959084_960910	0.004257
C1orf159	chr1_1014754_1016556	0.007915
C1orf159	chr1_1057120_1058864	0.067798
C1orf159	chr1_1092321_1094489	0.006197
C1orf168	chr1_57036219_57037101	0.001637
C1orf168	chr1_59278272_59282677	0.000112
C1orf194	chr1_109659540_109659902	0.035332
C1orf194	chr1_109704601_109705533	0.005938
C1orf194	chr1_109795910_109799095	0.002607
C1orf194	chr1_109913124_109914444	0.001206
C1orf198	chr1_230984838_230986225	0.013012
C1orf198	chr1_230986409_230987406	0.013012
C1orf198	chr1_230999221_230999604	0.03222
C1orf204	chr1_159836822_159838009	0.016936
C1orf21	chr1_184357204_184357947	0.032731
C1orf21	chr1_184451408_184451914	0.003632
C1orf21	chr1_184452012_184453048	0.003632
C1orf210	chr1_43759474_43760772	0.018731
C1orf210	chr1_43761073_43762265	0.018731
C1orf210	chr1_43764910_43765110	0.013576
C1orf210	chr1_43767984_43768184	0.013576
C1orf210	chr1_43772398_43772598	0.012698
C1orf210	chr1_43813855_43816075	0.006293
C1orf216	chr1_36616203_36616778	0.000411
C1orf220	chr1_178541006_178541206	0.004614
C1orf229	chr1_247373208_247374614	0.0026
C1orf229	chr1_249166918_249169112	0.00031
C1orf50	chr1_43135927_43136127	0.002498
C1orf50	chr1_43388689_43391447	0.002811
C1orf50	chr1_43761073_43762265	0.000782
C1orf50	chr1_43813855_43816075	0.000802
C1orf52	chr1_85762735_85764786	0.00498
C1orf52	chr1_86047716_86051027	0.00171
C1orf52	chr1_86077074_86079188	0.001423
C1orf53	chr1_197432297_197433807	0.001269
C1orf53	chr1_198127146_198128738	0.001047
C1orf56	chr1_150532358_150536914	0.001194
C1orf56	chr1_150539504_150546025	0.001037
C1orf56	chr1_150985464_150986513	0.007905
C1orf64	chr1_16159463_16164333	0.003345
C1orf64	chr1_16275140_16278470	0.005892
C1orf64	chr1_16338669_16341748	0.035712
C1orf64	chr1_16469813_16474303	0.00222
C1orf64	chr1_16532431_16535108	0.002884
C1orf64	chr1_17229588_17232767	0.00005
C1orf74	chr1_209960723_209961509	0.01951
C1QL3	chr10_16482127_16483916	0.003296
C1QL3	chr10_16523420_16523620	0.004064
C1QL3	chr10_17027838_17029781	0.000297
C1QL3	chr10_17048696_17050545	0.000713
C1QL3	chr10_17223395_17224265	0.000602
C1QTNF2	chr5_159530259_159530762	0.002854
C1QTNF2	chr5_159680000_159680200	0.003343
C1QTNF2	chr5_159713973_159715489	0.002152
C1QTNF2	chr5_159715876_159717191	0.001974
C1QTNF2	chr5_159789999_159791317	0.035548
C1QTNF3	chr5_32852094_32852832	0.0006
C1QTNF6	chr22_37592837_37594202	0.021697
C1R	chr12_7034650_7035684	0.004208
C1R	chr12_7044436_7048280	0.003548
C1R	chr12_7087989_7088189	0.005543
C1R	chr12_7095897_7097410	0.006082
C1RL	chr12_7034650_7035684	0.005012
C1RL	chr12_7044436_7048280	0.005137
C1RL	chr12_7095897_7097410	0.005142
C1RL-AS1	chr12_7034650_7035684	0.005012
C1RL-AS1	chr12_7044436_7048280	0.005137
C1RL-AS1	chr12_7095897_7097410	0.005142
C1S	chr12_6323834_6325913	0.000073
C1S	chr12_7034650_7035684	0.003132
C1S	chr12_7044436_7048280	0.003707
C1S	chr12_7087989_7088189	0.005629
C1S	chr12_7095897_7097410	0.005398
C20orf194	chr20_3202342_3204359	0.002124
C20orf194	chr20_3263668_3263868	0.002517
C20orf194	chr20_3293646_3294227	0.002986
C20orf196	chr20_5637583_5638681	0.006798
C20orf196	chr20_5639208_5640581	0.006798
C20orf196	chr20_5762425_5763374	0.008653
C20orf196	chr20_5765295_5766134	0.005793
C20orf196	chr20_5767621_5768106	0.005793
C20orf24	chr20_35166609_35167514	0.003666
C20orf27	chr20_3202342_3204359	0.000923
C20orf27	chr20_3786377_3788064	0.005787
C20orf27	chr20_3791802_3793210	0.005767
C20orf96	chr20_289976_291776	0.014802
C20orf96	chr20_307202_309021	0.016101
C21orf2	chr21_46839746_46841249	0.00045
C21orf33	chr21_45157852_45158797	0.001196
C21orf33	chr21_45557729_45558736	0.040239
C21orf33	chr21_45559512_45560860	0.019445
C21orf33	chr21_46839746_46841249	0.00026
C21orf58	chr21_46742540_46743619	0.000266
C21orf58	chr21_46839746_46841249	0.000298
C21orf59	chr21_33786080_33787257	0.004918
C21orf59	chr21_34033223_34033579	0.003488
C21orf59	chr21_34814723_34815642	0.000342
C21orf62-AS1	chr21_34033223_34033579	0.005083
C21orf62-AS1	chr21_34814723_34815642	0.001089
C22orf23	chr22_38328976_38330466	0.020488
C22orf23	chr22_38429482_38431749	0.003293
C22orf24	chr22_30818737_30820754	0.000128
C22orf24	chr22_31522051_31522628	0.000415
C22orf29	chr22_19835656_19836869	0.052563
C22orf29	chr22_19837197_19838040	0.052563
C22orf29	chr22_19861834_19862874	0.015211
C22orf34	chr22_50058181_50058981	0.039693
C22orf34	chr22_50326709_50330567	0.000664
C22orf34	chr22_50340312_50343649	0.000811
C22orf34	chr22_50344506_50348487	0.000429
C22orf34	chr22_50730285_50733162	0.000111
C2CD2	chr21_43198044_43201692	0.002589
C2CD2	chr21_43757700_43759149	0.000955
C2CD2L	chr11_118798606_118801456	0.001528
C2CD2L	chr11_118798606_118801456	0.001254
C2CD2L	chr11_119037089_119037560	0.006237
C2CD3	chr11_73490003_73491343	0.001107
C2CD3	chr11_73728549_73730736	0.003116
C2CD3	chr11_73849027_73851337	0.008179
C2CD3	chr11_73873823_73874645	0.018123
C2CD4A	chr15_62360304_62361435	0.02848
C2CD4B	chr15_62464552_62464752	0.047654
C2CD4D	chr1_150532358_150536914	0.000106
C2CD4D	chr1_151808810_151809699	0.036436
C2orf15	chr2_99485057_99486744	0.000744
C2orf15	chr2_99769799_99770036	0.015941
C2orf40	chr2_106428508_106429531	0.001676
C2orf40	chr2_106440920_106441120	0.001561
C2orf40	chr2_106646353_106647804	0.005869
C2orf42	chr2_70367967_70371011	0.003608
C2orf49	chr2_105944658_105945183	0.013239
C2orf49	chr2_105989481_105990639	0.005661
C2orf50	chr2_10425337_10427080	0.000096
C2orf50	chr2_11269054_11270631	0.031169
C2orf50	chr2_11514322_11516015	0.002267
C2orf68	chr2_85647207_85649258	0.004607
C2orf68	chr2_85663439_85666306	0.002725
C2orf68	chr2_85832459_85833474	0.05458
C2orf68	chr2_85937780_85938709	0.002528
C2orf70	chr2_26521085_26523770	0.001467
C2orf70	chr2_26678642_26680731	0.00295
C2orf70	chr2_26837071_26837271	0.003271
C2orf70	chr2_26854362_26854643	0.004378
C2orf70	chr2_26943032_26945031	0.003038
C2orf73	chr2_54587163_54587918	0.005196
C2orf73	chr2_54597803_54598003	0.004392
C2orf74	chr2_61990315_61992421	0.001093
C2orf74	chr2_62176655_62177179	0.000513
C2orf76	chr2_120039873_120042156	0.002888
C2orf76	chr2_120144940_120145685	0.007056
C2orf76	chr2_120147015_120147703	0.007056
C2orf76	chr2_120187047_120187764	0.002781
C2orf76	chr2_120192294_120193313	0.002269
C2orf81	chr2_74520491_74521027	0.001726
C2orf81	chr2_74641493_74643403	0.030488
C2orf88	chr2_191064379_191064579	0.009161
C2orf88	chr2_191331875_191333078	0.000897
C3orf14	chr3_62552943_62553496	0.001318
C3orf14	chr3_62592837_62594236	0.000911
C3orf18	chr3_50621084_50622131	0.014489
C3orf18	chr3_50638176_50640458	0.011631
C3orf18	chr3_50643340_50643672	0.010435
C3orf33	chr3_155528068_155528268	0.02445
C3orf38	chr3_88332172_88332372	0.000479
C3orf38	chr3_89162939_89164344	0.000689
C3orf52	chr3_111780337_111780537	0.005784
C3orf52	chr3_111792910_111794487	0.010053
C3orf52	chr3_111795435_111795635	0.014486
C3orf52	chr3_111811239_111812397	0.032412
C3orf62	chr3_49255099_49256797	0.005819
C3orf67	chr3_58317159_58317359	0.000714
C3orf67	chr3_58570123_58571533	0.000981
C3orf70	chr3_186130882_186132960	0.000024
C3orf80	chr3_159770175_159770796	0.002392
C4orf3	chr4_119838854_119840013	0.000799
C4orf32	chr4_113199814_113201409	0.002063
C4orf32	chr4_113302875_113303631	0.00095
C4orf33	chr4_129305985_129309015	0.000863
C4orf33	chr4_129473314_129475635	0.000874
C4orf33	chr4_129510779_129512966	0.00091
C4orf33	chr4_129520864_129523466	0.000493
C4orf33	chr4_129581336_129582505	0.000396
C4orf36	chr4_87824872_87825905	0.00744
C4orf36	chr4_87829094_87829816	0.00744
C4orf36	chr4_87959530_87960843	0.001636
C4orf36	chr4_88038586_88038786	0.001813
C4orf36	chr4_88041259_88044256	0.001662
C4orf46	chr4_159730633_159732610	0.001776
C4orf46	chr4_159747521_159749191	0.001885
C4orf51	chr4_146584450_146584650	0.008932
C4orf51	chr4_146642449_146642895	0.00576
C4orf51	chr4_146653200_146658193	0.004809
C4orf51	chr4_146653200_146658193	0.003594
C4orf51	chr4_146694521_146695304	0.002423
C4orf51	chr4_146856646_146858956	0.001837
C5orf15	chr5_131830982_131834667	0.000294
C5orf15	chr5_133292775_133293780	0.014777
C5orf15	chr5_133447434_133448837	0.001875
C5orf15	chr5_133800487_133803009	0.000225
C5orf22	chr5_31469634_31471052	0.00348
C5orf22	chr5_32077095_32077656	0.001139
C5orf22	chr5_32852094_32852832	0.000122
C5orf24	chr5_133800487_133803009	0.000935
C5orf24	chr5_134174136_134174374	0.019097
C5orf24	chr5_134176298_134176498	0.028146
C5orf30	chr5_102569869_102570255	0.007813
C5orf30	chr5_102607087_102609019	0.006755
C5orf30	chr5_102759808_102760842	0.002196
C5orf34	chr5_43064608_43065950	0.001756
C5orf34	chr5_43409532_43410732	0.003497
C5orf38	chr5_1385587_1387677	0.00025
C5orf38	chr5_2754636_2757280	0.017058
C5orf42	chr5_36743716_36746073	0.00093
C5orf42	chr5_37271847_37273410	0.008621
C5orf49	chr5_7802264_7802464	0.003989
C5orf49	chr5_8069711_8069911	0.001216
C5orf51	chr5_41871675_41872258	0.009506
C5orf56	chr5_131722210_131724896	0.007591
C5orf56	chr5_131730214_131730690	0.013284
C5orf56	chr5_131755155_131756094	0.016162
C5orf56	chr5_131760706_131764148	0.011387
C5orf56	chr5_131830982_131834667	0.009396
C5orf63	chr5_125338235_125338435	0.000153
C5orf63	chr5_125797763_125798604	0.000233
C5orf63	chr5_125859779_125859979	0.000248
C5orf63	chr5_126411963_126413410	0.026558
C5orf64	chr5_60920819_60922558	0.013203
C5orf64	chr5_60927204_60928229	0.031026
C5orf64	chr5_60936030_60936968	0.023194
C6orf1	chr6_34190836_34192765	0.008352
C6orf1	chr6_34203004_34203329	0.009554
C6orf106	chr6_34623746_34626141	0.008988
C6orf106	chr6_34648218_34649431	0.015856
C6orf118	chr6_165969383_165970186	0.000634
C6orf118	chr6_166418615_166422836	0.000356
C6orf120	chr6_170028049_170028249	0.002465
C6orf120	chr6_170095269_170095843	0.038767
C6orf132	chr6_42067047_42068620	0.008019
C6orf132	chr6_42071683_42073418	0.009791
C6orf132	chr6_42085679_42087019	0.009571
C6orf132	chr6_42088900_42089482	0.009571
C6orf132	chr6_42108528_42109347	0.030265
C6orf136	chr6_30582272_30584003	0.010348
C6orf203	chr6_107191270_107195350	0.001388
C6orf203	chr6_107271827_107272027	0.001367
C6orf203	chr6_108878578_108880019	0.000037
C6orf223	chr6_43805329_43806548	0.003467
C6orf223	chr6_43939904_43941453	0.010435
C6orf223	chr6_43960294_43961105	0.03129
C6orf223	chr6_43972494_43973560	0.030017
C6orf223	chr6_43977808_43980173	0.015402
C6orf226	chr6_43141634_43142933	0.002756
C6orf229	chr6_24720385_24722389	0.003034
C6orf229	chr6_24827639_24827839	0.008018
C6orf229	chr6_24835144_24835344	0.006645
C6orf229	chr6_24835813_24836640	0.006645
C6orf229	chr6_25004882_25005402	0.002583
C6orf229	chr6_25006541_25008021	0.002583
C6orf47	chr6_31788485_31790774	0.004572
C6orf48	chr6_31788485_31790774	0.011423
C6orf62	chr6_24720385_24722389	0.022607
C6orf89	chr6_36647679_36649058	0.001669
C6orf89	chr6_36875612_36875812	0.009606
C6orf89	chr6_36965302_36967228	0.005676
C6orf89	chr6_36971888_36972415	0.005192
C6orf89	chr6_37138931_37140379	0.002066
C6orf99	chr6_159143059_159143259	0.00306
C6orf99	chr6_159288400_159289650	0.028601
C7orf13	chr7_155653355_155655548	0.000912
C7orf13	chr7_156268422_156268622	0.001554
C7orf13	chr7_156297773_156297973	0.001766
C7orf13	chr7_156403443_156403643	0.005097
C7orf13	chr7_156477318_156477518	0.00354
C7orf25	chr7_42927274_42929238	0.00696
C7orf25	chr7_42932681_42933760	0.007441
C7orf26	chr7_5464518_5467477	0.000274
C7orf26	chr7_5594288_5598999	0.000158
C7orf26	chr7_6542543_6544879	0.004281
C7orf26	chr7_6682912_6683112	0.005052
C7orf26	chr7_6768976_6770948	0.004137
C7orf31	chr7_24739910_24741261	0.000725
C7orf31	chr7_24922650_24923615	0.000936
C7orf50	chr7_1133341_1133710	0.007017
C7orf50	chr7_1135180_1136814	0.009088
C7orf50	chr7_1162700_1164292	0.016778
C7orf50	chr7_1174645_1174931	0.04643
C7orf50	chr7_1183655_1184934	0.040336
C7orf73	chr7_135330226_135330426	0.009033
C7orf73	chr7_135360337_135360933	0.006473
C7orf73	chr7_135363177_135364269	0.006473
C7orf73	chr7_135366645_135366845	0.005143
C8G	chr9_139795290_139798323	0.010887
C8G	chr9_139831248_139831448	0.036185
C8G	chr9_139843665_139845529	0.033891
C8G	chr9_139900523_139902201	0.005317
C8orf31	chr8_144104365_144107222	0.01327
C8orf31	chr8_144123860_144124729	0.037493
C8orf31	chr8_144128939_144130073	0.037493
C8orf33	chr8_146103287_146105118	0.003037
C8orf34	chr8_68292773_68293518	0.00046
C8orf34	chr8_68896574_68897615	0.001076
C8orf34-AS1	chr8_68292773_68293518	0.00046
C8orf34-AS1	chr8_68896574_68897615	0.001076
C8orf4	chr8_38792985_38796447	0.000137
C8orf4	chr8_39836017_39836303	0.001603
C8orf44	chr8_67024773_67028113	0.001019
C8orf44-SGK3	chr8_67024773_67028113	0.001019
C8orf48	chr8_12611218_12612023	0.00058
C8orf48	chr8_12807667_12810463	0.000561
C8orf48	chr8_12859562_12859952	0.000728
C8orf48	chr8_13050476_13052729	0.00154
C8orf48	chr8_13406121_13407357	0.011181
C8orf58	chr8_22239990_22242031	0.002544
C8orf58	chr8_22256318_22257337	0.002846
C8orf58	chr8_22452344_22453251	0.031687
C8orf58	chr8_22454465_22456108	0.035103
C8orf59	chr8_86166664_86167909	0.005119
C8orf76	chr8_124289101_124289888	0.00677
C8orf82	chr8_145655683_145657101	0.005074
C8orf82	chr8_145740019_145740745	0.018339
C8orf82	chr8_145747271_145749455	0.041717
C8orf82	chr8_145749654_145750658	0.042815
C8orf86	chr8_38307044_38308765	0.003861
C8orf86	chr8_38792985_38796447	0.00043
C8orf88	chr8_91682398_91684453	0.000852
C8orf88	chr8_91991952_91992362	0.024654
C8orf88	chr8_92003138_92003338	0.035688
C8orf88	chr8_92094748_92095183	0.004032
C9orf106	chr9_131900694_131904723	0.003426
C9orf106	chr9_131936110_131939495	0.004857
C9orf106	chr9_132095776_132098180	0.014193
C9orf106	chr9_132174996_132177897	0.004237
C9orf106	chr9_132220364_132223919	0.003815
C9orf106	chr9_132244208_132246670	0.003628
C9orf106	chr9_132256658_132260419	0.003097
C9orf139	chr9_139693312_139695916	0.005466
C9orf139	chr9_139843665_139845529	0.007322
C9orf139	chr9_139900523_139902201	0.015332
C9orf139	chr9_139919644_139920599	0.039674
C9orf139	chr9_139928543_139930713	0.039674
C9orf142	chr9_139843665_139845529	0.009941
C9orf142	chr9_139900523_139902201	0.013487
C9orf24	chr9_34379024_34380424	0.040783
C9orf3	chr9_97712561_97713533	0.002862
C9orf3	chr9_97765066_97769032	0.002977
C9orf43	chr9_116106020_116106580	0.004569
C9orf43	chr9_116134122_116134604	0.006053
C9orf43	chr9_116144181_116144753	0.007848
C9orf43	chr9_116217098_116218857	0.003164
C9orf43	chr9_116344834_116345281	0.004839
C9orf47	chr9_91321092_91321887	0.002451
C9orf47	chr9_91613423_91614514	0.019131
C9orf47	chr9_91615113_91616729	0.01192
C9orf47	chr9_92276243_92278511	0.000095
C9orf64	chr9_85833339_85835486	0.000305
C9orf64	chr9_86573917_86574667	0.030484
C9orf64	chr9_86869454_86870166	0.00403
C9orf64	chr9_86885848_86887306	0.00388
C9orf66	chr9_737444_738964	0.000876
C9orf66	chr9_750668_752565	0.000898
C9orf66	chr9_761532_761732	0.000555
C9orf66	chr9_2016360_2019451	0.000312
C9orf69	chr9_138977531_138978445	0.008254
C9orf69	chr9_139000940_139002944	0.015923
C9orf72	chr9_27533955_27535022	0.004775
C9orf72	chr9_27539459_27540909	0.005415
C9orf78	chr9_132613353_132613553	0.012694
C9orf78	chr9_132646287_132653111	0.005615
C9orf85	chr9_73033038_73037630	0.000399
C9orf85	chr9_73033038_73037630	0.000344
CA11	chr19_49137525_49139414	0.016709
CA11	chr19_49147876_49148444	0.05342
CA11	chr19_49152414_49153164	0.037254
CA12	chr15_63639807_63642681	0.009882
CA12	chr15_63665681_63665881	0.039007
CA12	chr15_63666685_63668021	0.039007
CA12	chr15_63680273_63680759	0.019105
CA12	chr15_63683875_63685159	0.019105
CA13	chr8_86166664_86167909	0.012307
CA13	chr8_86190934_86191939	0.006233
CA13	chr8_86264696_86265379	0.001659
CA14	chr1_150227835_150229116	0.0389
CA14	chr1_150231898_150232965	0.051233
CA14	chr1_150532358_150536914	0.002009
CA14	chr1_150539504_150546025	0.001752
CA2	chr8_86264696_86265379	0.001519
CA3	chr8_86166664_86167909	0.00157
CA3	chr8_86264696_86265379	0.002746
CA3	chr8_86272654_86272854	0.003091
CA3	chr8_86306228_86306428	0.004276
CA3	chr8_87490194_87490394	0.000306
CA3-AS1	chr8_86264696_86265379	0.001519
CA5B	chrX_15767791_15770344	0.01604
CA5BP1	chrX_15699640_15699949	0.026825
CAAP1	chr9_26890867_26891136	0.034565
CAB39	chr2_231555395_231556069	0.008975
CAB39	chr2_231602490_231604339	0.007543
CAB39	chr2_231645965_231646905	0.004668
CAB39	chr2_232053574_232055943	0.000387
CAB39	chr2_232468126_232470870	0.000109
CAB39	chr2_232530525_232532613	0.00014
CAB39	chr2_232570797_232572233	0.000205
CAB39L	chr13_49879274_49879793	0.004276
CAB39L	chr13_49881444_49883526	0.004271
CABIN1	chr22_24352787_24353470	0.00484
CABIN1	chr22_24408834_24409448	0.049008
CABIN1	chr22_24421981_24422181	0.01524
CABIN1	chr22_24438925_24439598	0.009921
CABIN1	chr22_24541483_24543877	0.004133
CABIN1	chr22_24551550_24554089	0.003845
CABIN1	chr22_24585066_24586323	0.003286
CABIN1	chr22_24642929_24644112	0.003648
CABLES1	chr18_20716470_20718096	0.030361
CABLES1	chr18_20720742_20722152	0.013051
CABLES1	chr18_20722298_20724557	0.013051
CABLES1	chr18_20817101_20818909	0.004437
CABLES1	chr18_20839561_20840898	0.003375
CABLES1	chr18_20959940_20961296	0.006948
CABLES1	chr18_20981147_20982361	0.006539
CABLES2	chr20_60930418_60935367	0.003681
CABLES2	chr20_60935780_60937816	0.004623
CABLES2	chr20_60952518_60954028	0.006362
CABLES2	chr20_60984834_60985875	0.050734
CABLES2	chr20_61013096_61013296	0.006778
CABLES2	chr20_61424362_61426806	0.002832
CABYR	chr18_20839561_20840898	0.000377
CACHD1	chr1_64940248_64940859	0.018142
CACHD1	chr1_64941773_64943000	0.018142
CACHD1	chr1_64946079_64946279	0.012261
CACNA1C	chr12_1714239_1715810	0.000738
CACNA1C	chr12_1770576_1771547	0.001632
CACNA1C	chr12_2622718_2623201	0.001521
CACNA1D	chr3_53188146_53190674	0.000215
CACNA1D	chr3_53303802_53305013	0.001162
CACNA2D2	chr3_50552980_50554426	0.01924
CACNA2D2	chr3_50638176_50640458	0.002348
CACNA2D3	chr3_53188146_53190674	0.000027
CACNA2D3	chr3_54155038_54155574	0.033057
CACNB1	chr17_37308897_37311562	0.007029
CACNB1	chr17_37350529_37352431	0.053801
CACNB1	chr17_37364289_37366601	0.011747
CACTIN	chr19_3336166_3337544	0.002277
CACTIN	chr19_3403480_3405574	0.001772
CACTIN	chr19_3712940_3713633	0.004759
CACTIN-AS1	chr19_3403480_3405574	0.001817
CACTIN-AS1	chr19_3712940_3713633	0.004376
CACUL1	chr10_120522675_120523521	0.010413
CACUL1	chr10_120784366_120785626	0.002051
CACYBP	chr1_174957756_174960290	0.013205
CADM1	chr11_115421267_115421467	0.003369
CAGE1	chr6_6723710_6725999	0.000891
CAGE1	chr6_7145435_7147449	0.0009
CAGE1	chr6_7156089_7157530	0.000711
CAGE1	chr6_7260629_7262574	0.002137
CAGE1	chr6_7278783_7279262	0.004478
CAHM	chr6_163825762_163827765	0.028025
CAHM	chr6_163836759_163838322	0.01083
CALCOCO2	chr17_46917851_46919508	0.018404
CALCOCO2	chr17_47268954_47271892	0.000744
CALD1	chr7_134278058_134279340	0.001029
CALHM2	chr10_104401597_104403189	0.000519
CALHM2	chr10_105205340_105206545	0.041601
CALHM2	chr10_105210806_105211116	0.045666
CALM1	chr14_90847692_90851545	0.011979
CALM1	chr14_90854396_90855731	0.043428
CALM1	chr14_91127304_91128431	0.002424
CALM1	chr14_91223243_91226083	0.003522
CALM2	chr2_47234463_47236729	0.003707
CALM2	chr2_47260266_47262734	0.004546
CALM2	chr2_47396283_47398029	0.025327
CALR	chr19_12898952_12901287	0.003072
CALR	chr19_12904184_12905709	0.003072
CALR	chr19_13023297_13025438	0.011933
CALR	chr19_13164273_13167208	0.002588
CALR	chr19_13262235_13267998	0.001563
CALU	chr7_128093573_128094901	0.001502
CALU	chr7_128169893_128172575	0.001854
CALU	chr7_128403744_128403944	0.008049
CALU	chr7_129504111_129505112	0.000064
CAMK1	chr3_9819594_9822900	0.02174
CAMK1D	chr10_12419366_12419566	0.007604
CAMK1D	chr10_12438570_12438770	0.004647
CAMK1D	chr10_12647654_12648394	0.00201
CAMK2G	chr10_75578831_75579888	0.006478
CAMK2G	chr10_75639205_75639935	0.038909
CAMK2G	chr10_75645564_75649485	0.007901
CAMK2G	chr10_75716199_75718742	0.004901
CAMK2N1	chr1_21643504_21647336	0.000402
CAMK4	chr5_109257068_109258647	0.000015
CAMKK1	chr17_3797888_3798954	0.056457
CAMKK2	chr12_121726529_121727175	0.017889
CAMKK2	chr12_121973506_121976833	0.001331
CAMKMT	chr2_43036079_43039040	0.000175
CAMKMT	chr2_43444552_43449877	0.000145
CAMKMT	chr2_44553314_44554105	0.004683
CAMLG	chr5_133800487_133803009	0.000849
CAMP	chr3_48256575_48257774	0.03313
CAMP	chr3_48273287_48274940	0.020074
CAMSAP3	chr19_7098445_7099973	0.001262
CAMSAP3	chr19_7667483_7668028	0.027167
CAMSAP3	chr19_7683366_7685320	0.011842
CAND1.11	chr11_9589809_9591659	0.001871
CAND1.11	chr11_9634421_9636952	0.001543
CAND1.11	chr11_10323188_10325558	0.037227
CAND2	chr3_12839352_12840430	0.04675
CAND2	chr3_12850652_12852720	0.013234
CANX	chr5_179104530_179106632	0.014583
CANX	chr5_179222007_179224180	0.004304
CANX	chr5_179245049_179246891	0.004431
CAP1	chr1_40422378_40423582	0.004999
CAP1	chr1_40514530_40515939	0.016569
CAPG	chr2_85623722_85624552	0.014188
CAPG	chr2_85632184_85633434	0.04006
CAPG	chr2_85647207_85649258	0.014617
CAPG	chr2_85660520_85661626	0.007436
CAPG	chr2_85662329_85662529	0.007436
CAPG	chr2_85663439_85666306	0.007436
CAPN1	chr11_64950593_64951982	0.044169
CAPN10	chr2_241504938_241506850	0.012369
CAPN10	chr2_241518573_241520027	0.017872
CAPN10-AS1	chr2_241504938_241506850	0.012369
CAPN10-AS1	chr2_241518573_241520027	0.017872
CAPN2	chr1_223893690_223896083	0.01998
CAPN2	chr1_223918296_223919881	0.013769
CAPN2	chr1_223920811_223921615	0.010585
CAPN2	chr1_223921841_223922041	0.010585
CAPN2	chr1_223926101_223928920	0.011443
CAPN2	chr1_223959143_223960472	0.006119
