gene	enhancer	hic_contact
ALDH1A1	chr9_75565517_75566960	0.03568
ALDH1A1	chr9_75569410_75570358	0.03568
ALDH1A1	chr9_75592679_75592879	0.006945
ALDH1A1	chr9_75593692_75594678	0.006945
ALDH1A1	chr9_75602434_75603222	0.004932
ALDH1B1	chr9_37574024_37575361	0.001785
ALDH1B1	chr9_37994633_37996017	0.001728
ALDH1B1	chr9_37994633_37996017	0.0014
ALDH1B1	chr9_38016114_38018065	0.00172
ALDH1B1	chr9_38025795_38027587	0.001769
ALDH1B1	chr9_38046299_38048956	0.002021
ALDH1B1	chr9_38362874_38363814	0.007133
ALDH1B1	chr9_38380275_38381883	0.018808
ALDH1B1	chr9_38382908_38384058	0.018808
ALDH1B1	chr9_38386269_38387829	0.034975
ALDH1B1	chr9_38388345_38390202	0.034975
ALDH1B1	chr9_38680641_38683073	0.000913
ALDH1L1	chr3_124847600_124849374	0.00012
ALDH1L1	chr3_125927052_125927936	0.007496
ALDH1L1	chr3_125985010_125987061	0.002233
ALDH1L1	chr3_126500111_126502136	0.000345
ALDH1L1	chr3_126720532_126722047	0.000785
ALDH1L2	chr12_104612586_104614428	0.001166
ALDH1L2	chr12_105811602_105813111	0.000386
ALDH3A1	chr17_19629718_19632187	0.012119
ALDH3A1	chr17_19655180_19657491	0.036651
ALDH3A2	chr17_19229990_19231149	0.001053
ALDH3A2	chr17_19629718_19632187	0.00372
ALDH3A2	chr17_19655180_19657491	0.004795
ALDH3B1	chr11_67780357_67781139	0.035413
ALDH3B1	chr11_67781409_67782591	0.035413
ALDH4A1	chr1_19212268_19212790	0.012677
ALDH4A1	chr1_19274649_19278848	0.004942
ALDH5A1	chr6_24720385_24722389	0.001463
ALDH5A1	chr6_24743150_24744470	0.001214
ALDH5A1	chr6_24918845_24920130	0.000861
ALDH5A1	chr6_25172617_25174702	0.000238
ALDH5A1	chr6_25192814_25194913	0.000457
ALDH6A1	chr14_74190088_74191739	0.001074
ALDH6A1	chr14_74219190_74223687	0.000945
ALDH6A1	chr14_75038033_75041059	0.000498
ALDH7A1	chr5_124743958_124750001	0.000544
ALDH7A1	chr5_124819729_124822669	0.000411
ALDH7A1	chr5_125689389_125691123	0.002873
ALDH7A1	chr5_126337358_126338603	0.000736
ALDH7A1	chr5_126693631_126694947	0.000328
ALDH9A1	chr1_165665068_165666611	0.028229
ALDH9A1	chr1_165822643_165823747	0.002257
ALDH9A1	chr1_165865372_165866038	0.004082
ALDH9A1	chr1_165867729_165869078	0.004082
ALDOA	chr16_30071666_30072856	0.046079
ALDOC	chr17_26890290_26891159	0.017749
ALG1	chr16_4102765_4104522	0.000162
ALG1	chr16_4964841_4965848	0.002438
ALG10	chr12_33740295_33741798	0.001589
ALG10	chr12_33948237_33949207	0.001294
ALG10B	chr12_38532087_38533162	0.009506
ALG11	chr13_52193765_52195365	0.000685
ALG11	chr13_52217237_52220770	0.00058
ALG11	chr13_52529343_52530684	0.003802
ALG11	chr13_52529343_52530684	0.003743
ALG11	chr13_52635551_52635969	0.004468
ALG12	chr22_50153875_50155089	0.003887
ALG12	chr22_50173690_50174231	0.003614
ALG12	chr22_50743277_50745047	0.001145
ALG13	chrX_109329455_109331476	0.00018
ALG13	chrX_109645357_109647380	0.000145
ALG13	chrX_110526236_110527026	0.000636
ALG14	chr1_94790791_94793370	0.000364
ALG14	chr1_95319623_95321224	0.002675
ALG14	chr1_95338916_95339925	0.001944
ALG14	chr1_95436421_95437895	0.001212
ALG14	chr1_95552413_95553191	0.009144
ALG2	chr9_100984354_100986256	0.00025
ALG2	chr9_101720274_101721318	0.000905
ALG3	chr3_183886091_183887169	0.00482
ALG3	chr3_183893810_183895488	0.006356
ALG3	chr3_184376091_184377913	0.000305
ALG5	chr13_37566622_37566822	0.041692
ALG8	chr11_77879184_77880677	0.007876
ALG8	chr11_77903214_77904463	0.005016
ALG8	chr11_78076189_78077032	0.002487
ALG8	chr11_78131214_78132475	0.002086
ALG9	chr11_111605467_111607752	0.001999
ALG9	chr11_111814827_111816329	0.00366
ALG9	chr11_112664990_112668930	0.000106
ALK	chr2_29751768_29752311	0.000758
ALK	chr2_30515855_30516878	0.000388
ALK	chr2_30878166_30879242	0.000323
ALK	chr2_30887484_30888195	0.000463
ALKBH1	chr14_76461446_76462711	0.00011
ALKBH1	chr14_77383572_77387281	0.000346
ALKBH1	chr14_77383572_77387281	0.000177
ALKBH1	chr14_78103795_78105505	0.004386
ALKBH2	chr12_108699039_108701235	0.000618
ALKBH2	chr12_108699039_108701235	0.000818
ALKBH2	chr12_108976549_108978337	0.001727
ALKBH2	chr12_109084613_109086611	0.001823
ALKBH2	chr12_109195379_109196822	0.003504
ALKBH2	chr12_109197989_109199224	0.003504
ALKBH2	chr12_109226383_109228169	0.002706
ALKBH2	chr12_109231818_109234033	0.002885
ALKBH2	chr12_109247632_109249025	0.003236
ALKBH2	chr12_109567463_109569835	0.004217
ALKBH3	chr11_43757326_43759054	0.001705
ALKBH3	chr11_43852333_43853165	0.00418
ALKBH3	chr11_43944304_43946635	0.004128
ALKBH3	chr11_43958724_43959999	0.003708
ALKBH3	chr11_44008627_44011765	0.003083
ALKBH3	chr11_44883100_44885269	0.000282
ALKBH3-AS1	chr11_43944304_43946635	0.028003
ALKBH3-AS1	chr11_43958724_43959999	0.014319
ALKBH3-AS1	chr11_44008627_44011765	0.003434
ALKBH4	chr7_101523581_101526881	0.00049
ALKBH5	chr17_18088408_18089526	0.04486
ALKBH5	chr17_18089852_18090857	0.043905
ALKBH5	chr17_18091101_18092106	0.043905
ALKBH7	chr19_6378121_6378533	0.046807
ALKBH8	chr11_106913543_106914694	0.000733
ALKBH8	chr11_107432016_107432857	0.02516
ALKBH8	chr11_107433587_107434953	0.02516
ALKBH8	chr11_107454422_107454816	0.008411
ALKBH8	chr11_107457966_107458622	0.008955
ALKBH8	chr11_107535382_107535973	0.003977
ALKBH8	chr11_107566271_107567362	0.00513
ALKBH8	chr11_107575153_107576093	0.003858
ALKBH8	chr11_107577893_107578863	0.003858
ALKBH8	chr11_107640039_107640239	0.00341
ALKBH8	chr11_107641220_107642028	0.00341
ALKBH8	chr11_107710794_107712313	0.002035
ALLC	chr2_1724166_1726284	0.000143
ALLC	chr2_1733641_1736343	0.000394
ALLC	chr2_1743119_1745243	0.000205
ALLC	chr2_3469231_3470185	0.001873
ALLC	chr2_3473519_3475277	0.002028
ALLC	chr2_3583093_3584957	0.001685
ALLC	chr2_3697923_3699992	0.010844
ALLC	chr2_3706817_3707831	0.026967
ALOX12-AS1	chr17_6655240_6657362	0.002551
ALOX5AP	chr13_31264135_31265305	0.006697
ALOX5AP	chr13_31292812_31293945	0.016028
ALOX5AP	chr13_31301646_31302399	0.0518
ALOX5AP	chr13_31304588_31304966	0.0518
ALOX5AP	chr13_31310702_31312452	0.038334
ALOX5AP	chr13_31313801_31315361	0.038334
ALOX5AP	chr13_31317067_31319181	0.016271
ALOX5AP	chr13_31320523_31321297	0.009588
ALOX5AP	chr13_31421685_31422484	0.002578
ALOX5AP	chr13_31438283_31440232	0.002047
ALOX5AP	chr13_31443002_31445204	0.001975
ALOXE3	chr17_7744570_7748684	0.002019
ALOXE3	chr17_8023436_8025579	0.032092
ALOXE3	chr17_8041391_8043687	0.010811
ALOXE3	chr17_8056859_8059330	0.007809
ALOXE3	chr17_8059382_8060778	0.00858
ALOXE3	chr17_8059382_8060778	0.007809
ALOXE3	chr17_8123437_8126358	0.005323
ALPK1	chr4_111539176_111542482	0.00036
ALPK1	chr4_114388785_114390571	0.000362
ALPK3	chr15_85352997_85353847	0.040043
ALPK3	chr15_85364609_85364938	0.036548
ALPK3	chr15_85365786_85366495	0.017025
ALPK3	chr15_85382314_85384720	0.009127
ALPK3	chr15_86422158_86423364	0.00002
ALPL	chr1_21587809_21589760	0.001768
ALPL	chr1_21838041_21838852	0.04985
ALPL	chr1_21867994_21868974	0.00914
ALPL	chr1_21879205_21880637	0.0082
ALPL	chr1_21879205_21880637	0.006178
ALPL	chr1_21893774_21894555	0.006517
ALPL	chr1_21894915_21895630	0.006788
ALPL	chr1_21912806_21914296	0.006731
ALPL	chr1_22227961_22229638	0.000743
ALPL	chr1_22257415_22259412	0.000812
ALS2	chr2_202661957_202663927	0.010194
ALS2	chr2_202718866_202720504	0.003844
ALS2CL	chr3_46704529_46705529	0.007021
ALS2CL	chr3_46718391_46719056	0.009709
ALS2CL	chr3_46736422_46738353	0.04298
ALS2CL	chr3_46975910_46977908	0.002414
ALS2CR12	chr2_202015240_202016745	0.000738
ALS2CR12	chr2_202329332_202331636	0.002513
ALS2CR12	chr2_202718866_202720504	0.000546
ALX1	chr12_87106001_87106860	0.000241
ALX4	chr11_44250378_44251542	0.002657
ALX4	chr11_44268309_44268642	0.003197
ALX4	chr11_44585300_44585793	0.001847
ALYREF	chr17_79841698_79842718	0.063329
ALYREF	chr17_79843310_79844632	0.063329
AMACR	chr5_34052842_34054891	0.005341
AMACR	chr5_34533934_34535393	0.000649
AMACR	chr5_34608558_34610578	0.000724
AMACR	chr5_34717097_34718514	0.000502
AMBRA1	chr11_46269997_46272290	0.001004
AMBRA1	chr11_46384202_46385916	0.0018
AMBRA1	chr11_46575143_46577209	0.008362
AMBRA1	chr11_46619264_46619488	0.041036
AMBRA1	chr11_46670322_46671457	0.003448
AMBRA1	chr11_46695265_46697508	0.002692
AMBRA1	chr11_46732295_46733395	0.002499
AMBRA1	chr11_47125632_47126758	0.000559
AMD1	chr6_111196987_111198646	0.027173
AMD1	chr6_112292916_112295543	0.000162
AMD1	chr6_112358748_112360772	0.000167
AMDHD1	chr12_96199256_96200708	0.001494
AMDHD1	chr12_96612599_96614196	0.001391
AMDHD1	chr12_96614531_96615534	0.000918
AMDHD1	chr12_96820757_96821841	0.000523
AMDHD2	chr16_2564952_2565762	0.038894
AMDHD2	chr16_2585500_2586602	0.020436
AMER1	chrX_63141758_63142415	0.001909
AMER1	chrX_63422639_63423763	0.015496
AMER1	chrX_63426598_63427081	0.025594
AMER1	chrX_64925173_64927214	0.000549
AMFR	chr16_55533537_55535072	0.000476
AMFR	chr16_56423422_56423991	0.006607
AMFR	chr16_56639960_56641488	0.002019
AMFR	chr16_56945352_56947577	0.000777
AMH	chr19_2185773_2186945	0.004678
AMH	chr19_2239356_2241737	0.04556
AMIGO1	chr1_109840677_109842765	0.001626
AMIGO1	chr1_109913124_109914444	0.001628
AMIGO1	chr1_110042106_110043116	0.021324
AMIGO1	chr1_110074450_110076120	0.010842
AMIGO1	chr1_110078435_110079444	0.010842
AMIGO1	chr1_110363667_110365291	0.000941
AMIGO2	chr12_47357857_47359200	0.001228
AMIGO2	chr12_47476362_47477303	0.025856
AMIGO2	chr12_47664534_47666857	0.003618
AMIGO2	chr12_47664534_47666857	0.002866
AMIGO2	chr12_47675552_47676307	0.003348
AMIGO3	chr3_49537677_49539075	0.0021
AMMECR1	chrX_109070204_109071118	0.000283
AMMECR1	chrX_109329455_109331476	0.00135
AMMECR1	chrX_109527372_109528250	0.005819
AMMECR1	chrX_109529116_109529697	0.005819
AMMECR1	chrX_109553813_109554606	0.012448
AMMECR1	chrX_109583880_109585026	0.006901
AMMECR1	chrX_109624146_109624781	0.004048
AMMECR1	chrX_109626426_109626942	0.003489
AMMECR1	chrX_109645357_109647380	0.006232
AMN1	chr12_31158317_31159600	0.000135
AMN1	chr12_31884716_31885280	0.02754
AMN1	chr12_31899324_31900291	0.011769
AMN1	chr12_31901685_31903069	0.010782
AMOT	chrX_110526236_110527026	0.000096
AMOTL1	chr11_93867995_93870202	0.000586
AMOTL1	chr11_94371449_94373243	0.004088
AMOTL1	chr11_94499825_94500460	0.035535
AMOTL1	chr11_94503097_94503400	0.035535
AMOTL1	chr11_94508472_94510422	0.027224
AMOTL1	chr11_94515011_94515542	0.011599
AMOTL1	chr11_94527044_94528498	0.007617
AMOTL1	chr11_95888016_95890740	0.000087
AMOTL1	chr11_96039292_96041407	0.000315
AMOTL2	chr3_134036261_134036630	0.005816
AMOTL2	chr3_134044601_134047913	0.005676
AMOTL2	chr3_134052310_134053139	0.004375
AMOTL2	chr3_134076150_134077950	0.010334
AMOTL2	chr3_134081448_134084513	0.015504
AMOTL2	chr3_134088042_134088602	0.043521
AMOTL2	chr3_134089149_134091220	0.043521
AMOTL2	chr3_134145577_134146924	0.006927
AMPD1	chr1_116324997_116326251	0.000195
AMPD2	chr1_109913124_109914444	0.000894
AMPD2	chr1_110159678_110160466	0.045154
AMPD2	chr1_110363667_110365291	0.001565
AMPD2	chr1_110470401_110472103	0.00154
AMT	chr3_49414726_49416268	0.0074
AMT	chr3_49498703_49500062	0.006591
AMT	chr3_49537677_49539075	0.002829
AMZ1	chr7_2680161_2681844	0.00463
AMZ1	chr7_2722577_2722958	0.035895
AMZ1	chr7_2729550_2730262	0.040728
AMZ1	chr7_2796919_2798573	0.00398
AMZ1	chr7_2799201_2800663	0.00398
AMZ1	chr7_2860019_2862275	0.002289
AMZ2	chr17_66700859_66702193	0.001284
AMZ2P1	chr17_62960826_62963962	0.018178
AMZ2P1	chr17_63018821_63019525	0.007749
ANAPC1	chr2_112009364_112010275	0.000502
ANAPC1	chr2_112462534_112464392	0.001098
ANAPC1	chr2_112813845_112814481	0.007823
ANAPC1	chr2_112907692_112908731	0.002431
ANAPC1	chr2_113997306_113999503	0.0003
ANAPC10	chr4_146653200_146658193	0.000489
ANAPC11	chr17_79841698_79842718	0.063329
ANAPC11	chr17_79843310_79844632	0.063329
ANAPC13	chr3_134036261_134036630	0.00467
ANAPC13	chr3_134044601_134047913	0.005172
ANAPC13	chr3_134052310_134053139	0.003951
ANAPC13	chr3_134076150_134077950	0.004919
ANAPC13	chr3_134145577_134146924	0.003674
ANAPC13	chr3_134195645_134197241	0.040324
ANAPC13	chr3_134202048_134202655	0.040324
ANAPC15	chr11_71748958_71753922	0.005895
ANAPC15	chr11_71851442_71852429	0.009868
ANAPC16	chr10_73525830_73527832	0.00068
ANAPC16	chr10_73733881_73736978	0.002661
ANAPC16	chr10_73733881_73736978	0.001926
ANAPC16	chr10_73758424_73759916	0.001911
ANAPC16	chr10_73768360_73770306	0.001908
ANAPC16	chr10_74078341_74081709	0.004822
ANAPC16	chr10_74093956_74096405	0.006374
ANAPC16	chr10_74093956_74096405	0.006396
ANAPC2	chr9_139977739_139980027	0.004367
ANAPC2	chr9_140085018_140085218	0.042503
ANAPC4	chr4_25174293_25175687	0.002973
ANAPC4	chr4_25309938_25310833	0.00461
ANAPC4	chr4_25797258_25797952	0.000805
ANAPC4	chr4_25815127_25816615	0.00116
ANAPC4	chr4_25818607_25819354	0.00116
ANAPC4	chr4_26558519_26559673	0.000146
ANAPC5	chr12_122236863_122239761	0.000694
ANAPC7	chr12_109226383_109228169	0.000062
ANAPC7	chr12_110545252_110547926	0.002641
ANG	chr14_21080395_21082948	0.009573
ANG	chr14_21149118_21151275	0.03267
ANGEL1	chr14_76461446_76462711	0.000322
ANGEL1	chr14_77370376_77372014	0.001998
ANGEL1	chr14_77383572_77387281	0.001644
ANGEL1	chr14_77383572_77387281	0.001567
ANGEL2	chr1_212840546_212841606	0.001092
ANGEL2	chr1_213152646_213156049	0.004104
ANGEL2	chr1_213152646_213156049	0.00302
ANGPT1	chr8_107868663_107870863	0.001606
ANGPT1	chr8_107936691_107938209	0.001477
ANGPT1	chr8_108506851_108508982	0.028267
ANGPT1	chr8_108511302_108512200	0.029018
ANGPT1	chr8_108515912_108518345	0.029018
ANGPT1	chr8_108529587_108531210	0.00803
ANGPT2	chr8_6404510_6405946	0.009849
ANGPT2	chr8_6427094_6428873	0.045266
ANGPT2	chr8_6429688_6430430	0.045266
ANGPT2	chr8_6451281_6452465	0.00672
ANGPT2	chr8_6502077_6503066	0.003917
ANGPT2	chr8_6517704_6518420	0.003551
ANGPT2	chr8_6539385_6540243	0.002965
ANGPT2	chr8_6590313_6591420	0.002707
ANGPT2	chr8_6630627_6632572	0.003944
ANGPTL1	chr1_178207490_178208955	0.000277
ANGPTL1	chr1_178505812_178507096	0.001738
ANGPTL1	chr1_178613247_178615281	0.00125
ANGPTL1	chr1_178836493_178837287	0.024737
ANGPTL1	chr1_178837917_178838833	0.024737
ANGPTL1	chr1_179027553_179028608	0.001284
ANGPTL2	chr9_129890551_129891671	0.036625
ANGPTL2	chr9_129893071_129896814	0.036625
ANGPTL2	chr9_129893071_129896814	0.018509
ANGPTL2	chr9_129948028_129950388	0.006239
ANGPTL4	chr19_8420236_8421219	0.040802
ANGPTL4	chr19_8426581_8427687	0.040974
ANGPTL4	chr19_8431779_8432942	0.040974
ANGPTL5	chr11_100747295_100748645	0.000381
ANGPTL5	chr11_101316528_101317757	0.001148
ANGPTL5	chr11_101733214_101734445	0.003782
ANGPTL5	chr11_102430374_102432389	0.000654
ANGPTL5	chr11_102469915_102471198	0.000576
ANGPTL7	chr1_11236059_11237740	0.017564
ANGPTL7	chr1_11240311_11240834	0.03775
ANK1	chr8_41628007_41629165	0.007128
ANK1	chr8_41649165_41650686	0.014808
ANK1	chr8_41674852_41675463	0.010569
ANK1	chr8_42051950_42054499	0.00054
ANK2	chr4_113802942_113803799	0.00185
ANK2	chr4_113942018_113942400	0.005567
ANK2	chr4_113973570_113974482	0.031646
ANK2	chr4_114388785_114390571	0.000409
ANKDD1A	chr15_65156348_65156557	0.006018
ANKDD1A	chr15_65157884_65158974	0.006018
ANKDD1A	chr15_65189312_65190390	0.013915
ANKDD1B	chr5_73233650_73235565	0.000117
ANKDD1B	chr5_73610670_73612485	0.000145
ANKDD1B	chr5_74912064_74913882	0.051125
ANKDD1B	chr5_75984709_75986464	0.000427
ANKDD1B	chr5_76085772_76087771	0.000443
ANKFY1	chr17_4132829_4134117	0.009551
ANKH	chr5_14035127_14038105	0.000243
ANKH	chr5_14156262_14157782	0.000278
ANKH	chr5_14189999_14191069	0.000309
ANKH	chr5_14207639_14209193	0.000151
ANKH	chr5_14264697_14265923	0.000562
ANKH	chr5_14268166_14269307	0.000562
ANKH	chr5_14448112_14450702	0.000465
ANKH	chr5_14816504_14817730	0.004058
ANKH	chr5_15020941_15022070	0.002741
ANKIB1	chr7_90793888_90795528	0.00012
ANKIB1	chr7_91884138_91885173	0.035314
ANKIB1	chr7_92381264_92382330	0.000219
ANKIB1	chr7_92394985_92396488	0.000641
ANKIB1	chr7_92460989_92461946	0.000671
ANKIB1	chr7_92672572_92674079	0.000253
ANKLE2	chr12_133301148_133303359	0.007756
ANKLE2	chr12_133336687_133336924	0.046088
ANKLE2	chr12_133343176_133345594	0.04156
ANKLE2	chr12_133351371_133351960	0.017281
ANKMY1	chr2_241308054_241310284	0.001683
ANKMY1	chr2_241313170_241314226	0.001086
ANKMY1	chr2_241518573_241520027	0.009687
ANKMY1	chr2_242485988_242487067	0.00016
ANKMY2	chr7_16169005_16169796	0.000643
ANKMY2	chr7_16697305_16697877	0.01325
ANKMY2	chr7_16706976_16708905	0.00888
ANKMY2	chr7_17315385_17316373	0.00086
ANKMY2	chr7_17410581_17412183	0.000913
ANKMY2	chr7_17572326_17573068	0.000573
ANKRA2	chr5_71747427_71749523	0.000142
ANKRA2	chr5_71895218_71896921	0.0004
ANKRA2	chr5_73233650_73235565	0.000842
ANKRA2	chr5_73610670_73612485	0.000532
ANKRD1	chr10_92679530_92679824	0.041959
ANKRD1	chr10_92688977_92689497	0.043191
ANKRD1	chr10_92689825_92691676	0.015494
ANKRD1	chr10_92719321_92720811	0.006863
ANKRD1	chr10_92728172_92730297	0.006681
ANKRD10	chr13_111048869_111050432	0.000715
ANKRD10	chr13_111564191_111566126	0.037606
ANKRD10	chr13_111568593_111569447	0.037606
ANKRD10	chr13_111657775_111659550	0.003214
ANKRD10	chr13_111683409_111684169	0.00323
ANKRD10	chr13_111698735_111699498	0.005491
ANKRD11	chr16_89508363_89510903	0.00913
ANKRD11	chr16_89555300_89555962	0.056768
ANKRD11	chr16_89561569_89561924	0.056768
ANKRD11	chr16_89565136_89565785	0.026737
ANKRD12	chr18_8799006_8801928	0.001523
ANKRD12	chr18_8799006_8801928	0.001034
ANKRD12	chr18_9116087_9117870	0.014613
ANKRD13A	chr12_108699039_108701235	0.000015
ANKRD13A	chr12_109226383_109228169	0.000046
ANKRD13A	chr12_110386103_110386543	0.006493
ANKRD13A	chr12_110388756_110390587	0.006493
ANKRD13A	chr12_110439250_110439997	0.03886
ANKRD13A	chr12_110460699_110462965	0.009973
ANKRD13B	chr17_27375367_27376356	0.000487
ANKRD13B	chr17_27917676_27919146	0.041846
ANKRD13B	chr17_27965533_27967033	0.003146
ANKRD13C	chr1_72749240_72751071	0.000136
ANKRD13D	chr11_65254314_65258021	0.000153
ANKRD13D	chr11_67044168_67045676	0.022604
ANKRD16	chr10_4703672_4706718	0.000134
ANKRD16	chr10_4812660_4814752	0.00032
ANKRD16	chr10_5948000_5948885	0.012575
ANKRD16	chr10_5985446_5987161	0.004179
ANKRD17	chr4_74122820_74123503	0.031478
ANKRD17	chr4_74569822_74571202	0.000971
ANKRD17	chr4_74974399_74976248	0.000586
ANKRD18A	chr9_37994633_37996017	0.000318
ANKRD18A	chr9_37994633_37996017	0.000712
ANKRD18A	chr9_38671892_38672856	0.006256
ANKRD18A	chr9_38680641_38683073	0.004902
ANKRD18B	chr9_33320159_33321310	0.00218
ANKRD18B	chr9_33506210_33507323	0.013161
ANKRD18CP	chr9_100055316_100056144	0.004259
ANKRD18CP	chr9_100638747_100640039	0.000482
ANKRD18CP	chr9_100984354_100986256	0.000139
ANKRD18DP	chr3_197032711_197033741	0.000323
ANKRD18DP	chr3_197080563_197082342	0.000226
ANKRD18DP	chr3_197093560_197094617	0.000165
ANKRD18DP	chr3_197120779_197122251	0.000217
ANKRD18DP	chr3_197192976_197194721	0.000478
ANKRD18DP	chr3_197214711_197215356	0.00016
ANKRD18DP	chr3_197798274_197799127	0.022525
ANKRD19P	chr9_95511372_95512532	0.003548
ANKRD2	chr10_99301709_99303520	0.006898
ANKRD2	chr10_99330519_99331195	0.038872
ANKRD2	chr10_99334027_99335343	0.038872
ANKRD22	chr10_89875254_89877112	0.000685
ANKRD22	chr10_90297725_90298462	0.001052
ANKRD22	chr10_90608218_90608747	0.032368
ANKRD22	chr10_90846111_90847373	0.000817
ANKRD22	chr10_91110339_91112860	0.001119
ANKRD22	chr10_91274155_91276352	0.000338
ANKRD27	chr19_32863558_32865189	0.000983
ANKRD27	chr19_33167829_33169120	0.036776
ANKRD27	chr19_33180861_33181440	0.013535
ANKRD27	chr19_33666861_33669290	0.001411
ANKRD28	chr3_15675773_15679360	0.002123
ANKRD28	chr3_16023987_16025147	0.003407
ANKRD28	chr3_16101422_16102847	0.002157
ANKRD28	chr3_16553016_16554205	0.001125
ANKRD29	chr18_21002452_21003715	0.000739
ANKRD29	chr18_21206373_21207802	0.009501
ANKRD29	chr18_21297730_21298687	0.003698
ANKRD29	chr18_21299479_21300194	0.003698
ANKRD29	chr18_21359621_21360277	0.002416
ANKRD29	chr18_21364971_21365195	0.002589
ANKRD29	chr18_23229481_23230994	0.000063
ANKRD31	chr5_73233650_73235565	0.000273
ANKRD31	chr5_73335840_73336473	0.000333
ANKRD31	chr5_73610670_73612485	0.000242
ANKRD33B	chr5_10550792_10553666	0.019977
ANKRD33B	chr5_10555187_10555845	0.045735
ANKRD33B	chr5_10556313_10557456	0.045735
ANKRD33B	chr5_10560013_10560323	0.045735
ANKRD33B	chr5_10577409_10578655	0.010723
ANKRD33B	chr5_10594795_10596566	0.007931
ANKRD33B	chr5_10600614_10602830	0.005632
ANKRD33B	chr5_10606797_10608495	0.00696
ANKRD33B	chr5_10626391_10628454	0.004871
ANKRD33B	chr5_10678138_10679049	0.001738
ANKRD33B	chr5_10691875_10692866	0.001963
ANKRD33B	chr5_10699460_10704670	0.002064
ANKRD34A	chr1_144987742_144993632	0.000492
ANKRD34A	chr1_145014047_145015780	0.000535
ANKRD34A	chr1_145032086_145033476	0.000435
ANKRD34A	chr1_145113606_145115611	0.000693
ANKRD34A	chr1_145448232_145450061	0.009442
ANKRD34A	chr1_145454003_145457954	0.016266
ANKRD34A	chr1_145473958_145474912	0.045571
ANKRD34C-AS1	chr15_79280325_79281715	0.000982
ANKRD34C-AS1	chr15_79461291_79462840	0.002043
ANKRD34C-AS1	chr15_79484689_79486021	0.002407
ANKRD35	chr1_144987742_144993632	0.000389
ANKRD35	chr1_145014047_145015780	0.000179
ANKRD35	chr1_145032086_145033476	0.000357
ANKRD35	chr1_145113606_145115611	0.000604
ANKRD35	chr1_145448232_145450061	0.004891
ANKRD35	chr1_145454003_145457954	0.006322
ANKRD35	chr1_145541765_145543880	0.04581
ANKRD36	chr2_97497375_97499315	0.003761
ANKRD36	chr2_97541146_97542904	0.003495
ANKRD36	chr2_97543392_97544528	0.003495
ANKRD36	chr2_97593214_97594618	0.003192
ANKRD36	chr2_98485266_98488373	0.000383
ANKRD36C	chr2_96737485_96738384	0.011083
ANKRD36C	chr2_96773792_96775367	0.008068
ANKRD36C	chr2_96834498_96835294	0.005587
ANKRD36C	chr2_96923564_96927787	0.003823
ANKRD36C	chr2_96980817_96982183	0.003251
ANKRD36C	chr2_97018774_97020028	0.002972
ANKRD37	chr4_186225788_186227694	0.004219
ANKRD37	chr4_186425209_186426408	0.002592
ANKRD37	chr4_186487532_186489773	0.00185
ANKRD37	chr4_186497508_186499045	0.002188
ANKRD37	chr4_186759641_186761704	0.000854
ANKRD39	chr2_97497375_97499315	0.009927
ANKRD39	chr2_97533435_97534794	0.015466
ANKRD39	chr2_97541146_97542904	0.010487
ANKRD39	chr2_97543392_97544528	0.010487
ANKRD39	chr2_97593214_97594618	0.005798
ANKRD40	chr17_48286750_48288629	0.000691
ANKRD40	chr17_48715841_48717059	0.005004
ANKRD40	chr17_49025264_49028553	0.001463
ANKRD42	chr11_82762740_82763894	0.00212
ANKRD44	chr2_197097218_197099844	0.000223
ANKRD44	chr2_197158567_197159986	0.000089
ANKRD44	chr2_197851992_197853692	0.001339
ANKRD44	chr2_198049489_198050207	0.00552
ANKRD44	chr2_198069111_198071169	0.004681
ANKRD46	chr8_100871458_100873080	0.00078
ANKRD46	chr8_101270432_101271993	0.002196
ANKRD46	chr8_101554248_101555437	0.006034
ANKRD46	chr8_101554248_101555437	0.008814
ANKRD46	chr8_101679476_101680596	0.004147
ANKRD46	chr8_101800791_101801858	0.002578
ANKRD46	chr8_102038288_102040312	0.000445
ANKRD46	chr8_102313436_102314278	0.001155
ANKRD49	chr11_93867995_93870202	0.002155
ANKRD49	chr11_94371449_94373243	0.001171
ANKRD49	chr11_94527044_94528498	0.000809
ANKRD49	chr11_95888016_95890740	0.000058
ANKRD49	chr11_96039292_96041407	0.000146
ANKRD50	chr4_124508970_124510381	0.000221
ANKRD50	chr4_124620837_124622759	0.000348
ANKRD50	chr4_124753191_124755040	0.000318
ANKRD50	chr4_124907367_124908359	0.000089
ANKRD50	chr4_125632145_125632882	0.028413
ANKRD52	chr12_56655356_56656100	0.044733
ANKRD53	chr2_69404128_69405902	0.000084
ANKRD53	chr2_69404128_69405902	0.000445
ANKRD53	chr2_70016200_70018534	0.000546
ANKRD54	chr22_37940197_37943727	0.00166
ANKRD54	chr22_38255609_38256525	0.01738
ANKRD54	chr22_38294244_38295347	0.005931
ANKRD54	chr22_38328976_38330466	0.005677
ANKRD9	chr14_102413846_102415670	0.000441
ANKRD9	chr14_102745401_102747238	0.00132
ANKRD9	chr14_102916666_102917644	0.008643
ANKRD9	chr14_102965697_102967364	0.015773
ANKRD9	chr14_102989357_102992007	0.010708
ANKRD9	chr14_103575921_103578197	0.000647
ANKS1A	chr6_35015509_35016883	0.001887
ANKS3	chr16_4102765_4104522	0.000329
ANKS3	chr16_4964841_4965848	0.001935
