gene	enhancer	hic_contact
CDCA4	chr14_105438537_105440812	0.010788
CDCA7	chr2_173891793_173893307	0.002335
CDCA7	chr2_173913249_173914978	0.001824
CDCA7	chr2_174075129_174076499	0.002311
CDCA7	chr2_174876387_174879812	0.000382
CDCA7L	chr7_22122046_22123834	0.002506
CDCA8	chr1_38071398_38072423	0.004276
CDCA8	chr1_38141271_38142903	0.006686
CDCA8	chr1_38460544_38462987	0.001133
CDCP1	chr3_45052241_45054576	0.001615
CDCP1	chr3_45133586_45134994	0.004692
CDCP1	chr3_45154266_45155528	0.00676
CDCP1	chr3_45164311_45166405	0.010149
CDCP1	chr3_45169771_45170311	0.013341
CDCP1	chr3_45180374_45181632	0.046628
CDCP1	chr3_45215239_45215788	0.008159
CDCP1	chr3_45239732_45242291	0.006419
CDCP1	chr3_45251799_45252809	0.006001
CDH11	chr16_65151698_65152314	0.021169
CDH11	chr16_65153408_65154345	0.021169
CDH11	chr16_65154459_65154960	0.021169
CDH13	chr16_82662886_82664618	0.029712
CDH2	chr18_24235189_24236430	0.0001
CDH2	chr18_25758147_25758496	0.015387
CDH2	chr18_26582814_26583608	0.000517
CDH2	chr18_26761235_26762266	0.000685
CDH23	chr10_73072265_73074917	0.003908
CDH23	chr10_73117360_73118276	0.005014
CDH23	chr10_73136748_73137873	0.008916
CDH23	chr10_73472109_73474157	0.002471
CDH23	chr10_73768360_73770306	0.00065
CDH24	chr14_23475161_23477009	0.010286
CDH24	chr14_23531195_23531840	0.042901
CDH3	chr16_68669680_68671273	0.047216
CDH3	chr16_68676210_68677070	0.047216
CDH5	chr16_66398009_66399148	0.038602
CDH5	chr16_66549398_66551998	0.002707
CDH6	chr5_31194916_31195919	0.048671
CDH6	chr5_31197255_31197760	0.048671
CDH6	chr5_31853719_31856151	0.000057
CDH6	chr5_31962343_31963908	0.0001
CDH6	chr5_32504509_32507245	0.000304
CDHR1	chr10_85835403_85836673	0.002264
CDIP1	chr16_4550322_4551509	0.008383
CDIP1	chr16_4665889_4667149	0.004662
CDIP1	chr16_4729136_4730769	0.001915
CDIPT-AS1	chr16_29876234_29876434	0.06026
CDK1	chr10_63594762_63597823	0.000968
CDK11A	chr1_1365022_1368198	0.003592
CDK11A	chr1_1617425_1618520	0.020327
CDK11A	chr1_1659644_1660622	0.125372
CDK11A	chr1_1839742_1841391	0.005322
CDK11A	chr1_2135424_2137969	0.002311
CDK11B	chr1_1365022_1368198	0.003592
CDK11B	chr1_1617425_1618520	0.020327
CDK11B	chr1_1659644_1660622	0.125372
CDK11B	chr1_1839742_1841391	0.005322
CDK11B	chr1_2135424_2137969	0.002311
CDK14	chr7_90330329_90331448	0.031282
CDK14	chr7_90406478_90407227	0.003391
CDK14	chr7_90445830_90446827	0.00271
CDK15	chr2_203025838_203026935	0.003047
CDK17	chr12_96626626_96628512	0.003505
CDK17	chr12_96781686_96782790	0.014033
CDK18	chr1_205460970_205462996	0.016134
CDK19	chr6_111196987_111198646	0.00712
CDK19	chr6_111922875_111926026	0.000259
CDK20	chr9_91636847_91638353	0.000995
CDK4	chr12_58257975_58259862	0.002677
CDK5	chr7_150736008_150737352	0.011259
CDK5	chr7_150757726_150758580	0.034338
CDK5	chr7_150785334_150787072	0.010167
CDK5R1	chr17_30809594_30812030	0.049786
CDK5R1	chr17_31263594_31264613	0.002255
CDK5RAP2	chr9_123696717_123699288	0.000938
CDK5RAP2	chr9_124050158_124052328	0.00046
CDK5RAP3	chr17_46043444_46043985	0.040484
CDK5RAP3	chr17_46051016_46051216	0.036133
CDK5RAP3	chr17_46100347_46104278	0.006369
CDK6	chr7_92324391_92325628	0.006808
CDK6	chr7_92346843_92348474	0.004382
CDK6	chr7_92438610_92439924	0.007881
CDK7	chr5_67547058_67550139	0.000156
CDK7	chr5_68338328_68339828	0.001696
CDK8	chr13_26759881_26761565	0.005282
CDK9	chr9_130323442_130325715	0.002561
CDK9	chr9_130590318_130591868	0.006968
CDKAL1	chr6_21586951_21589838	0.0016
CDKL1	chr14_50787047_50788455	0.005847
CDKL1	chr14_50801739_50803454	0.006797
CDKL1	chr14_50808497_50809842	0.006837
CDKL1	chr14_50811534_50813096	0.007851
CDKL1	chr14_50854892_50855794	0.040383
CDKL1	chr14_50866041_50866832	0.035022
CDKL2	chr4_77118228_77121734	0.00032
CDKL3	chr5_133800487_133803009	0.003204
CDKL4	chr2_39454997_39455719	0.027074
CDKL5	chrX_18891019_18891651	0.002604
CDKL5	chrX_18903421_18906065	0.002649
CDKN1A	chr6_36595186_36596051	0.013247
CDKN1A	chr6_36596323_36597494	0.013247
CDKN1A	chr6_36634413_36635454	0.014449
CDKN1A	chr6_36647679_36649058	0.034309
CDKN1B	chr12_12867017_12869247	0.023129
CDKN1B	chr12_12875217_12875947	0.040472
CDKN1B	chr12_12876508_12877843	0.040472
CDKN1C	chr11_2325696_2328645	0.00196
CDKN1C	chr11_2552486_2556053	0.012405
CDKN1C	chr11_2729262_2731033	0.003907
CDKN1C	chr11_2845914_2848498	0.003584
CDKN1C	chr11_2909514_2910104	0.030549
CDKN1C	chr11_2911751_2914555	0.030549
CDKN2AIP	chr4_185393057_185394660	0.000756
CDKN2AIPNL	chr5_133771766_133775470	0.008864
CDKN2AIPNL	chr5_133800487_133803009	0.005938
CDKN2AIPNL	chr5_133838757_133840057	0.006958
CDKN2B	chr9_21812427_21814516	0.005851
CDKN2B	chr9_22097340_22098098	0.00424
CDKN2B-AS1	chr9_21812427_21814516	0.003499
CDKN2B-AS1	chr9_22097340_22098098	0.002542
CDKN2C	chr1_51437207_51437582	0.025445
CDKN2C	chr1_51438832_51439032	0.025445
CDKN2C	chr1_51441817_51445436	0.014272
CDKN3	chr14_54833382_54834697	0.006457
CDKN3	chr14_54912480_54914392	0.004511
CDKN3	chr14_55139688_55141047	0.001362
CDKN3	chr14_55239146_55241192	0.001205
CDKN3	chr14_55568591_55571229	0.000365
CDNF	chr10_14712394_14713549	0.003146
CDNF	chr10_14778082_14779231	0.002758
CDNF	chr10_14864896_14865435	0.017415
CDO1	chr5_114969958_114970977	0.004354
CDON	chr11_125825926_125826910	0.003653
CDON	chr11_125876691_125877685	0.004653
CDON	chr11_125949278_125950939	0.009138
CDON	chr11_125992486_125994677	0.004567
CDON	chr11_125996983_125998461	0.004056
CDON	chr11_126008902_126011213	0.004635
CDON	chr11_126032833_126034034	0.004467
CDON	chr11_126035649_126036051	0.003719
CDPF1	chr22_46408939_46411014	0.002041
CDPF1	chr22_46431055_46433578	0.001792
CDPF1	chr22_46475415_46478162	0.001289
CDR2	chr16_22200688_22204330	0.001697
CDR2	chr16_22379820_22382065	0.037505
CDR2	chr16_23142698_23144994	0.000232
CDR2L	chr17_72977466_72979142	0.040409
CDS1	chr4_85502622_85502874	0.030983
CDYL	chr6_3354932_3357610	0.000157
CDYL	chr6_3825519_3827253	0.00025
CDYL	chr6_4611801_4613352	0.002729
CDYL	chr6_4773978_4774461	0.026559
CDYL	chr6_4780249_4782811	0.034544
CDYL	chr6_4904025_4904986	0.002721
CDYL2	chr16_79635682_79637151	0.000492
CDYL2	chr16_79801269_79803036	0.000631
CDYL2	chr16_80965644_80967122	0.001625
CEACAM1	chr19_42783606_42786430	0.000781
CEBPA	chr19_33666861_33669290	0.00239
CEBPA	chr19_33794763_33796656	0.040085
CEBPA-AS1	chr19_33666861_33669290	0.00239
CEBPA-AS1	chr19_33794763_33796656	0.040085
CEBPB	chr20_48809693_48813230	0.053717
CEBPB	chr20_48841179_48842387	0.006764
CEBPB	chr20_48899956_48903776	0.004954
CEBPB	chr20_48920154_48923274	0.006005
CEBPB	chr20_48924592_48926210	0.004854
CEBPB	chr20_49031496_49033740	0.005106
CEBPB-AS1	chr20_48809693_48813230	0.053717
CEBPB-AS1	chr20_48841179_48842387	0.006764
CEBPB-AS1	chr20_48899956_48903776	0.004954
CEBPB-AS1	chr20_48920154_48923274	0.006005
CEBPB-AS1	chr20_48924592_48926210	0.004854
CEBPB-AS1	chr20_49031496_49033740	0.005106
CEBPD	chr8_48423480_48427288	0.003528
CEBPD	chr8_48539876_48540915	0.002822
CEBPD	chr8_48646440_48649558	0.011013
CEBPD	chr8_49426613_49428223	0.00021
CEBPG	chr19_33666861_33669290	0.00341
CEBPG	chr19_33794763_33796656	0.008341
CEBPG	chr19_33866135_33866938	0.019706
CEBPG	chr19_33867220_33868186	0.019706
CEBPG	chr19_33880595_33881776	0.006604
CEBPZ	chr2_37602769_37605091	0.002095
CECR3	chr22_17651954_17653775	0.003364
CECR3	chr22_17744712_17746154	0.052315
CECR3	chr22_18482648_18484913	0.000354
CELSR2	chr1_109781597_109784276	0.01874
CELSR2	chr1_109784522_109785498	0.04277
CELSR2	chr1_109795910_109799095	0.049849
CELSR2	chr1_109933030_109934215	0.004021
CELSR3	chr3_48692845_48694740	0.016113
CELSR3	chr3_48731746_48733164	0.009477
CELSR3-AS1	chr3_48692845_48694740	0.016113
CELSR3-AS1	chr3_48731746_48733164	0.009477
CEMIP	chr15_80772650_80773952	0.003673
CEMIP	chr15_81068617_81069288	0.027562
CEMIP	chr15_81072905_81073434	0.029602
CEMIP	chr15_81567073_81568656	0.000845
CENPA	chr2_26521085_26523770	0.000742
CENPA	chr2_26991519_26992695	0.014621
CENPA	chr2_26994937_26996111	0.022049
CENPB	chr20_3667051_3669065	0.003095
CENPB	chr20_3757867_3759485	0.016841
CENPB	chr20_3791802_3793210	0.01494
CENPBD1P1	chr19_59009761_59011902	0.006995
CENPBD1P1	chr19_59092282_59093290	0.04977
CENPC	chr4_69238691_69239854	0.000859
CENPF	chr1_214612536_214614895	0.003238
CENPF	chr1_214723281_214723837	0.003651
CENPH	chr5_67547058_67550139	0.000348
CENPH	chr5_68338328_68339828	0.001789
CENPK	chr5_64329945_64332577	0.000909
CENPK	chr5_64778809_64779916	0.001794
CENPK	chr5_66596127_66597823	0.000215
CENPL	chr1_173398315_173399890	0.003771
CENPM	chr22_42062306_42063868	0.003407
CENPN	chr16_80965644_80967122	0.003187
CENPP	chr9_93953333_93956851	0.000096
CENPP	chr9_94908904_94910374	0.002219
CENPP	chr9_95112417_95113348	0.006419
CENPP	chr9_95225648_95226622	0.003209
CENPT	chr16_67866296_67868514	0.012558
CENPU	chr4_185666668_185668988	0.014621
CENPU	chr4_185684431_185685198	0.005661
CENPU	chr4_186487532_186489773	0.00017
CENPV	chr17_16188949_16191413	0.00547
CENPV	chr17_16254956_16255769	0.043338
CENPV	chr17_16266791_16268489	0.020254
CENPV	chr17_16438403_16440822	0.00256
CENPW	chr6_126361554_126363764	0.00206
CENPW	chr6_126391974_126393141	0.001184
CENPW	chr6_126501458_126502803	0.003007
CENPW	chr6_126588158_126589856	0.003038
CENPW	chr6_126658323_126659069	0.026127
CENPW	chr6_126659827_126660178	0.026127
CENPW	chr6_126951766_126953665	0.001145
CENPX	chr17_79961259_79962157	0.011239
CENPX	chr17_80254159_80256848	0.001473
CEP104	chr1_2135424_2137969	0.000113
CEP120	chr5_122694455_122696180	0.002284
CEP126	chr11_102138337_102140170	0.00108
CEP135	chr4_56732355_56733457	0.002998
CEP135	chr4_56812601_56812918	0.039525
CEP135	chr4_56813280_56813889	0.039525
CEP135	chr4_56816242_56816442	0.022227
CEP152	chr15_49147466_49148645	0.004798
CEP152	chr15_50169454_50171045	0.000445
CEP152	chr15_50179517_50180848	0.00024
CEP152	chr15_50194071_50195745	0.000202
CEP164	chr11_117090478_117093248	0.003291
CEP164	chr11_118798606_118801456	0.000099
CEP170B	chr14_105281548_105283376	0.006265
CEP170B	chr14_105291879_105294479	0.007819
CEP170B	chr14_105433480_105435774	0.002502
CEP170B	chr14_105438537_105440812	0.003293
CEP170B	chr14_105438537_105440812	0.002231
CEP192	chr18_11946093_11948278	0.000412
CEP192	chr18_12278161_12279732	0.000278
CEP290	chr12_89032282_89033648	0.001744
CEP290	chr12_89556075_89557231	0.000803
CEP295	chr11_93261498_93263867	0.00196
CEP295	chr11_93269282_93271689	0.002897
CEP295	chr11_93384283_93385803	0.026513
CEP350	chr1_178900694_178902653	0.000165
CEP350	chr1_179937861_179939402	0.010579
CEP350	chr1_181073571_181075892	0.000495
CEP41	chr7_129912177_129914404	0.003318
CEP41	chr7_129995710_129997231	0.004767
CEP41	chr7_130012284_130014397	0.003949
CEP41	chr7_130031869_130034738	0.005785
CEP41	chr7_130084095_130084573	0.0439
CEP41	chr7_130128226_130129807	0.006037
CEP44	chr4_174442454_174445419	0.000763
CEP44	chr4_175377982_175379398	0.001394
CEP55	chr10_95135895_95137247	0.007994
CEP55	chr10_95195502_95199443	0.004572
CEP55	chr10_95204937_95206438	0.004966
CEP55	chr10_95218500_95219423	0.004171
CEP55	chr10_95227950_95228711	0.005182
CEP55	chr10_95240414_95241021	0.012766
CEP57	chr11_95888016_95890740	0.001561
CEP57	chr11_95975096_95977247	0.001099
CEP57L1	chr6_109265295_109269055	0.001588
CEP63	chr3_134026924_134028058	0.007864
CEP63	chr3_134081448_134084513	0.004465
CEP63	chr3_134182339_134184023	0.006818
CEP68	chr2_64976665_64979457	0.000841
CEP68	chr2_64993844_64997173	0.00093
CEP68	chr2_65284559_65284900	0.029444
CEP68	chr2_65286071_65286672	0.029444
CEP68	chr2_65662478_65664370	0.000985
CEP70	chr3_138108153_138109542	0.001502
CEP70	chr3_138633617_138635963	0.005279
CEP72	chr5_399390_401173	0.002143
CEP72	chr5_513841_515682	0.004685
CEP72	chr5_603658_603858	0.01859
CEP72	chr5_677634_677834	0.004624
CEP72	chr5_756485_760342	0.002628
CEP72	chr5_1118170_1120055	0.000676
CEP76	chr18_11946093_11948278	0.000346
CEP76	chr18_12278161_12279732	0.000741
CEP78	chr9_80220374_80221382	0.000779
CEP83	chr12_94820960_94821998	0.005987
CEP83-AS1	chr12_94820960_94821998	0.005987
CEP85	chr1_26601963_26603284	0.006791
CEP85	chr1_26944996_26948511	0.000309
CEP85L	chr6_118639107_118640409	0.001486
CEP89	chr19_33666861_33669290	0.002754
CEP97	chr3_101897665_101901480	0.00069
CEPT1	chr1_112049910_112052500	0.000668
CERK	chr22_46408939_46411014	0.000616
CERK	chr22_46475415_46478162	0.001196
CERK	chr22_47130106_47131412	0.034508
CERNA1	chr15_52385177_52387004	0.003934
CERS2	chr1_150532358_150536914	0.001821
CERS2	chr1_150943286_150946297	0.051098
CERS2	chr1_150951490_150952605	0.04311
CERS2	chr1_151103281_151106244	0.001866
CERS3-AS1	chr15_100243060_100244949	0.000304
CERS3-AS1	chr15_100665628_100666470	0.00163
CERS3-AS1	chr15_101260895_101262915	0.000463
CERS4	chr19_7993082_7994629	0.001905
CERS4	chr19_8304940_8306310	0.010158
CERS5	chr12_50569013_50569771	0.034363
CERS6	chr2_169313810_169314929	0.028999
CERS6	chr2_169322232_169323876	0.01179
CERS6	chr2_169326533_169327909	0.008496
CERS6	chr2_169370332_169371211	0.003756
CERS6	chr2_169381995_169383705	0.004055
CERS6	chr2_169488913_169490203	0.002685
CERS6	chr2_169495633_169496413	0.001839
CES2	chr16_66549398_66551998	0.000651
CES2	chr16_66933283_66935827	0.012655
CES4A	chr16_67030199_67031436	0.044031
CES4A	chr16_67046951_67048765	0.01535
CETN2	chrX_153192747_153194289	0.000395
CETN4P	chr4_123587416_123588470	0.003667
CETN4P	chr4_123748995_123749931	0.003438
CFAP126	chr1_161351593_161352966	0.012019
CFAP126	chr1_161359155_161360712	0.010078
CFAP126	chr1_161368603_161370648	0.00512
CFAP126	chr1_161695492_161697874	0.000673
CFAP161	chr15_81450005_81450459	0.007449
CFAP161	chr15_81452912_81453422	0.007449
CFAP161	chr15_81474047_81476294	0.00462
CFAP161	chr15_81481866_81482783	0.005014
CFAP161	chr15_81483266_81483804	0.005014
CFAP161	chr15_81567073_81568656	0.003459
CFAP161	chr15_81629972_81631637	0.002096
CFAP20	chr16_57333210_57335328	0.00041
CFAP20	chr16_58154734_58156257	0.050673
CFAP20	chr16_58160793_58161501	0.050673
CFAP206	chr6_87861087_87862718	0.001834
CFAP221	chr2_121070236_121071685	0.000186
CFAP221	chr2_121226949_121228668	0.000504
CFAP221	chr2_121515190_121516759	0.000369
CFAP221	chr2_121624845_121626032	0.000078
CFAP36	chr2_54892523_54894478	0.000314
CFAP36	chr2_55338403_55340328	0.000447
CFAP44	chr3_112529826_112531601	0.000483
CFAP44	chr3_112866024_112867550	0.00131
CFAP44	chr3_112870110_112871092	0.000645
CFAP44	chr3_112959721_112961607	0.001173
CFAP44	chr3_112979939_112981221	0.001455
CFAP44	chr3_113005832_113007316	0.001899
CFAP52	chr17_9142695_9145484	0.001232
CFAP54	chr12_96626626_96628512	0.002161
CFAP54	chr12_96781686_96782790	0.004209
CFAP54	chr12_96819004_96820095	0.006546
CFAP54	chr12_96820757_96821841	0.006495
CFAP54	chr12_96894504_96896772	0.015968
CFAP57	chr1_43388689_43391447	0.001763
CFAP57	chr1_43813855_43816075	0.002331
CFAP58	chr10_106058756_106061219	0.00812
CFAP58	chr10_106099285_106100376	0.008891
CFAP58	chr10_106109021_106110508	0.026738
CFAP58-AS1	chr10_106058756_106061219	0.00812
CFAP58-AS1	chr10_106099285_106100376	0.008891
CFAP58-AS1	chr10_106109021_106110508	0.026738
CFAP61	chr20_19954567_19958392	0.002908
CFAP61	chr20_19982782_19985105	0.003572
CFAP61	chr20_19991109_19991829	0.005702
CFAP61	chr20_20014961_20015644	0.011333
CFAP97	chr4_185666668_185668988	0.001011
CFAP97	chr4_186264869_186266623	0.003221
CFAP97	chr4_186487532_186489773	0.00121
CFAP99	chr4_2256646_2259059	0.004798
CFAP99	chr4_2413888_2416236	0.028885
CFB	chr6_31788485_31790774	0.002147
CFDP1	chr16_75278050_75280216	0.003012
CFDP1	chr16_75435658_75437099	0.005736
CFDP1	chr16_75479074_75479755	0.015181
CFDP1	chr16_75550067_75551764	0.003279
CFH	chr1_196376275_196377319	0.001932
CFH	chr1_198127146_198128738	0.000044
CFI	chr4_111332154_111334201	0
CFL2	chr14_35168828_35170360	0.016919
CFL2	chr14_35178539_35179542	0.03947
CFL2	chr14_35180019_35180869	0.03947
CFL2	chr14_35805575_35806609	0.000733
CFLAR	chr2_201988397_201992680	0.017869
CFLAR	chr2_201995233_201996012	0.013773
CFLAR-AS1	chr2_201988397_201992680	0.011112
CFLAR-AS1	chr2_201995233_201996012	0.010914
CFLAR-AS1	chr2_202015240_202016745	0.02954
CFLAR-AS1	chr2_202020818_202021214	0.030259
CGGBP1	chr3_88080469_88081772	0.007634
CGN	chr1_150532358_150536914	0.000123
CGN	chr1_151445255_151446575	0.009301
CGNL1	chr15_57178544_57180819	0.000768
CGNL1	chr15_57674396_57674912	0.041358
CGNL1	chr15_57679111_57681060	0.012376
CGNL1	chr15_57713854_57714631	0.005364
CGNL1	chr15_57749978_57750956	0.004924
CGNL1	chr15_57902098_57903153	0.00141
CGRRF1	chr14_55139688_55141047	0.002382
CGRRF1	chr14_55152596_55155121	0.002653
CGRRF1	chr14_55239146_55241192	0.003697
CH17-340M24.3	chrX_153596798_153600625	0.003929
CH25H	chr10_90740055_90741469	0.003389
CH25H	chr10_90741907_90743338	0.003389
CH25H	chr10_90788568_90790314	0.010042
CHAC1	chr15_41231963_41234938	0.011968
CHAC1	chr15_41257873_41259068	0.023466
CHAC2	chr2_54786676_54788452	0.000348
CHAC2	chr2_54892523_54894478	0.000262
CHAC2	chr2_55338403_55340328	0.000035
CHAF1A	chr19_4389678_4392427	0.017439
CHAF1A	chr19_4414245_4415828	0.016119
CHAF1B	chr21_37767495_37768341	0.020383
CHAF1B	chr21_38935439_38937726	0.000355
CHAMP1	chr13_114523347_114525176	0.00214
CHAMP1	chr13_114539682_114541281	0.00163
CHAMP1	chr13_114799400_114800421	0.002294
CHAMP1	chr13_114829040_114832286	0.001881
CHCHD1	chr10_75610424_75611344	0.00429
CHCHD10	chr22_23862661_23865565	0.002163
CHCHD10	chr22_24133258_24134350	0.014443
CHCHD10	chr22_24255457_24256848	0.002466
CHCHD10	chr22_24541483_24543877	0.001062
CHCHD2	chr7_55132441_55135137	0.00041
CHCHD2	chr7_56171578_56171778	0.032311
CHCHD4	chr3_14183455_14187025	0.010888
CHCHD4	chr3_14493218_14495021	0.001857
CHCHD5	chr2_113339823_113340294	0.035636
CHCHD5	chr2_113383985_113385399	0.006155
CHD1	chr5_98367835_98369924	0.005987
CHD1L	chr1_147070300_147073040	0.001463
CHD2	chr15_93346940_93347897	0.008652
CHD2	chr15_93351023_93354563	0.010611
CHD2	chr15_93361621_93364455	0.009099
CHD2	chr15_93374251_93376584	0.007007
CHD2	chr15_93449688_93451949	0.015081
CHD3	chr17_7744570_7748684	0.007169
CHD3	chr17_7785824_7786091	0.034876
CHD4	chr12_6721497_6724260	0.051523
CHD4	chr12_6872834_6874047	0.004162
CHD6	chr20_39876203_39879147	0.00091
CHD6	chr20_40321131_40323660	0.004126
CHD7	chr8_61563605_61566751	0.006751
CHD7	chr8_61563605_61566751	0.008285
CHD7	chr8_61592330_61594078	0.037237
CHD7	chr8_61620499_61622003	0.005812
CHD7	chr8_61935157_61937302	0.005126
CHD8	chr14_21927165_21927365	0.013333
CHD9	chr16_53075138_53079297	0.013863
CHD9	chr16_53113949_53115515	0.007609
CHD9	chr16_53118777_53120379	0.007353
CHD9	chr16_53123514_53126495	0.007353
CHD9	chr16_53132393_53134773	0.006711
CHDH	chr3_53876476_53879245	0.026842
CHEK1	chr11_126008902_126011213	0.000921
CHEK2	chr22_29106156_29108730	0.01017
CHERP	chr19_16393382_16395173	0.001229
CHERP	chr19_16403630_16405165	0.001052
CHERP	chr19_16718628_16719611	0.005914
CHFR	chr12_132380193_132381771	0.000181
CHFR	chr12_133484498_133485916	0.011095
CHI3L1	chr1_203168922_203170070	0.019406
CHI3L1	chr1_203171445_203172295	0.014602
CHI3L1	chr1_203246223_203248475	0.001928
CHI3L1	chr1_203258251_203261130	0.001397
CHI3L1	chr1_203295535_203297433	0.002274
CHIC1	chrX_72797186_72797553	0.00835
CHIC1	chrX_73070303_73071588	0.001273
CHIC1	chrX_73754422_73757299	0.000607
CHIC2	chr4_54765705_54766759	0.001905
CHIC2	chr4_54932819_54933981	0.029847
CHID1	chr11_919060_919587	0.063386
CHKA	chr11_67893311_67896946	0.016101
CHKB	chr22_50977442_50978682	0.007715
CHKB-AS1	chr22_50977442_50978682	0.007715
CHKB-CPT1B	chr22_50977442_50978682	0.007715
CHL1	chr3_248888_249088	0.013914
CHL1	chr3_395900_396939	0.002886
CHL1	chr3_397083_399059	0.002886
CHL1	chr3_489858_490831	0.000791
CHL1	chr3_496057_496798	0.001426
CHL1	chr3_582451_583485	0.0005
CHM	chrX_86664144_86665020	0.000394
CHM	chrX_87060886_87061772	0.000214
CHMP1A	chr16_89706835_89708306	0.019263
CHMP1A	chr16_89726350_89726643	0.0574
CHMP1B	chr18_11946093_11948278	0.003992
CHMP1B	chr18_12278161_12279732	0.001427
CHMP2A	chr19_59009761_59011902	0.005288
CHMP2B	chr3_86842752_86844121	0.001608
CHMP2B	chr3_88080469_88081772	0.001536
CHMP3	chr2_85968220_85970305	0.000183
CHMP3	chr2_85998688_86002074	0.00024
CHMP3	chr2_86262530_86266973	0.000189
CHMP3	chr2_86819765_86820379	0.008735
CHMP4B	chr20_32380765_32381636	0.017178
CHMP6	chr17_78427757_78429811	0.002065
CHMP6	chr17_78805898_78807522	0.001672
CHMP6	chr17_78932528_78934163	0.003832
CHMP6	chr17_78991626_78992782	0.011608
CHMP6	chr17_79067547_79069832	0.006713
CHN1	chr2_174876387_174879812	0.0001
CHN2	chr7_28447368_28450992	0.000301
CHN2	chr7_29527467_29529275	0.016389
CHPF	chr2_220316160_220319154	0.004047
CHPF	chr2_220406261_220406812	0.037462
CHPF	chr2_220415987_220418091	0.012817
CHPF2	chr7_150948298_150950441	0.009819
CHPF2	chr7_151125160_151127821	0.002051
CHPF2	chr7_151156143_151158419	0.001491
CHPT1	chr12_102092529_102092803	0.031399
CHPT1	chr12_102095109_102095309	0.026723
CHPT1	chr12_103150466_103151881	0.000696
CHRAC1	chr8_141473734_141476123	0.007568
CHRAC1	chr8_141479359_141479952	0.010502
CHRAC1	chr8_141517200_141518595	0.045722
CHRDL1	chrX_109423525_109425104	0.000806
CHRDL1	chrX_109937713_109938061	0.002541
CHRDL1	chrX_110035560_110035760	0.025789
CHRDL2	chr11_74383441_74385349	0.006039
CHRDL2	chr11_74392870_74393581	0.006797
CHRDL2	chr11_74406893_74409001	0.009544
CHRDL2	chr11_74437483_74438133	0.039052
CHRNA5	chr15_78858980_78859400	0.048132
CHRNA7	chr15_31527617_31529441	0.00059
CHRNA7	chr15_31656587_31659942	0.000313
CHRNA7	chr15_31683896_31686051	0.000175
CHRNA7	chr15_31688974_31691218	0.000296
CHRNA7	chr15_31726707_31728914	0.000738
CHRNA7	chr15_32276082_32276282	0.004025
CHRNB1	chr17_7339809_7340612	0.05489
CHRNB1	chr17_7358335_7360158	0.027181
CHRNE	chr17_4811518_4813554	0.042962
CHST1	chr11_45230957_45232588	0.000641
CHST1	chr11_45679998_45680949	0.032018
CHST10	chr2_100897944_100898981	0.003352
CHST10	chr2_100901834_100902480	0.003344
CHST10	chr2_100907235_100909050	0.00354
CHST11	chr12_104570915_104572561	0.001003
CHST11	chr12_104851741_104853564	0.029516
CHST11	chr12_104856188_104857648	0.025012
CHST11	chr12_104893631_104894776	0.006016
CHST11	chr12_104989885_104991304	0.00374
CHST12	chr7_1576052_1578385	0.000926
CHST12	chr7_2439234_2440350	0.026545
CHST14	chr15_40383973_40385919	0.000739
CHST14	chr15_40764262_40764855	0.050154
CHST15	chr10_125823173_125825411	0.007787
CHST15	chr10_125864198_125867198	0.013333
CHST15	chr10_126248786_126250206	0.000385
CHST15	chr10_126427629_126431932	0.000677
CHST2	chr3_141128098_141133927	0
CHST3	chr10_73647498_73650255	0.003077
CHST3	chr10_73744187_73747339	0.009819
CHST3	chr10_73758424_73759916	0.007862
CHST3	chr10_73768360_73770306	0.007654
CHST3	chr10_74019042_74021989	0.001471
CHST4	chr16_70724993_70727696	0.000527
CHST4	chr16_71517719_71519117	0.005082
CHST7	chrX_46434692_46437250	0.034
CHST7	chrX_46441673_46443024	0.014336
CHST7	chrX_46446591_46448147	0.010817
CHSY1	chr15_101260895_101262915	0.001081
CHSY1	chr15_101631352_101632755	0.009165
CHSY1	chr15_101666738_101669390	0.00676
CHSY1	chr15_101707483_101709144	0.005819
CHSY1	chr15_101741568_101742391	0.008293
CHSY1	chr15_101798180_101799271	0.041066
CHSY1	chr15_101807033_101808267	0.010943
CHSY3	chr5_129241250_129242571	0.021615
CHTF18	chr16_856981_858719	0.011511
CHTF8	chr16_69205069_69205968	0.005693
CHTF8	chr16_69206690_69208179	0.005693
CHTOP	chr1_153504653_153507218	0.00637
CHURC1	chr14_65111876_65113123	0.002185
CHURC1	chr14_65148116_65150300	0.002016
CHURC1	chr14_65228394_65230116	0.003482
CHURC1-FNTB	chr14_65111876_65113123	0.002185
CHURC1-FNTB	chr14_65148116_65150300	0.002016
CHURC1-FNTB	chr14_65228394_65230116	0.003482
CIAO1	chr2_96923564_96927787	0.039728
CIAO1	chr2_97192462_97194726	0.001774
CIAO1	chr2_97199046_97200170	0.002262
CIAO1	chr2_97572001_97573886	0.000201
CIAPIN1	chr16_57333210_57335328	0.005577
CIART	chr1_150134194_150136115	0.002122
CIART	chr1_150532358_150536914	0.001686
CIB1	chr15_90858240_90859919	0.002185
CIB1	chr15_91002618_91003904	0.001478
CIB2	chr15_78339821_78341194	0.002828
CIB2	chr15_78440468_78440668	0.010998
CIC	chr19_42748410_42749449	0.010052
CIC	chr19_42783606_42786430	0.023894
CIC	chr19_42783606_42786430	0.05528
