gene	enhancer	hic_contact
GPC4	chrX_130874712_130876375	0.000273
GPC4	chrX_130880033_130881990	0.000342
GPC4	chrX_130925724_130927876	0.000178
GPC4	chrX_132546208_132547318	0.045159
GPC5	chr13_92001080_92001809	0.003948
GPC5	chr13_92998207_92998677	0.00012
GPC6	chr13_92001080_92001809	0.000105
GPC6	chr13_92998207_92998677	0.000744
GPC6	chr13_93895958_93897836	0.006532
GPCPD1	chr20_5637583_5638681	0.010451
GPCPD1	chr20_5643508_5643708	0.008517
GPD1L	chr3_32150524_32151359	0.023497
GPD1L	chr3_32442134_32444059	0.001434
GPD2	chr2_157190264_157193472	0.003434
GPD2	chr2_157255639_157258218	0.005607
GPER1	chr7_1115509_1117626	0.01997
GPER1	chr7_1123410_1123640	0.046246
GPI	chr19_33666861_33669290	0.000499
GPI	chr19_34760019_34761932	0.004096
GPI	chr19_34849415_34851064	0.042152
GPIHBP1	chr8_144272242_144273339	0.009735
GPIHBP1	chr8_144288333_144288905	0.020716
GPIHBP1	chr8_144289438_144290169	0.020716
GPIHBP1	chr8_144300497_144303309	0.029643
GPIHBP1	chr8_144360236_144362257	0.005307
GPKOW	chrX_49011335_49013186	0.008821
GPKOW	chrX_49021862_49024204	0.008557
GPKOW	chrX_49046482_49048482	0.003661
GPM6A	chr4_176891306_176891506	0.006217
GPM6A	chr4_176920742_176921424	0.035758
GPN1	chr2_28612294_28614719	0.000427
GPN2	chr1_26944996_26948511	0.00264
GPN2	chr1_27190662_27192702	0.009905
GPR107	chr9_131900694_131904723	0.000443
GPR107	chr9_132646287_132653111	0.004884
GPR108	chr19_6515925_6517565	0.006264
GPR132	chr14_105526885_105528362	0.041111
GPR135	chr14_59844079_59845668	0.001887
GPR137	chr11_64035837_64036995	0.02064
GPR137B	chr1_235116003_235117203	0.000015
GPR137B	chr1_236134402_236136056	0.000563
GPR137B	chr1_236309919_236310119	0.045537
GPR137B	chr1_236311028_236312075	0.045537
GPR137B	chr1_236312649_236312936	0.045537
GPR137B	chr1_236312937_236314848	0.045537
GPR146	chr7_644084_644982	0.001177
GPR146	chr7_1088020_1089831	0.062092
GPR146	chr7_1091065_1091265	0.062092
GPR146	chr7_1092470_1093063	0.062092
GPR146	chr7_1098332_1100611	0.020588
GPR146	chr7_1115509_1117626	0.007491
GPR148	chr2_131128071_131131175	0.001049
GPR148	chr2_131147385_131150136	0.000878
GPR148	chr2_131484609_131485445	0.033351
GPR148	chr2_131487689_131487889	0.033351
GPR148	chr2_131554865_131556791	0.002485
GPR150	chr5_94963662_94965182	0.035256
GPR150	chr5_94966898_94968444	0.016435
GPR150	chr5_95159436_95160584	0.002241
GPR152	chr11_67187584_67189283	0.007006
GPR152	chr11_67226376_67228010	0.051101
GPR152	chr11_67231355_67233364	0.024654
GPR153	chr1_6305745_6310148	0.010556
GPR153	chr1_6317661_6317989	0.035545
GPR153	chr1_6340947_6342356	0.010128
GPR153	chr1_6408069_6409595	0.006064
GPR155	chr2_175357478_175359399	0.023747
GPR155	chr2_175359582_175359782	0.023747
GPR155	chr2_175457862_175459525	0.003216
GPR157	chr1_9293120_9293769	0.003987
GPR157	chr1_9308059_9312137	0.003961
GPR160	chr3_169721610_169722223	0.005784
GPR160	chr3_169762096_169763323	0.026035
GPR160	chr3_169766986_169768071	0.015764
GPR161	chr1_167423400_167426104	0.000426
GPR161	chr1_167596866_167598352	0.000616
GPR161	chr1_167682408_167686135	0.00131
GPR161	chr1_168090448_168091598	0.010915
GPR161	chr1_168114852_168116256	0.013671
GPR162	chr12_6721497_6724260	0.004982
GPR162	chr12_6854558_6855909	0.009625
GPR162	chr12_6872834_6874047	0.010175
GPR162	chr12_6934234_6935177	0.038345
GPR17	chr2_128387680_128388880	0.011847
GPR17	chr2_128390618_128392190	0.016134
GPR17	chr2_128394614_128396686	0.033916
GPR17	chr2_128397457_128400146	0.033916
GPR17	chr2_128406830_128408414	0.019003
GPR17	chr2_128416626_128417751	0.011464
GPR17	chr2_128429702_128432095	0.005845
GPR173	chrX_52003898_52005747	0.00028
GPR173	chrX_52949304_52951004	0.001109
GPR173	chrX_52963101_52964926	0.001537
GPR173	chrX_53100506_53102988	0.006089
GPR173	chrX_53117360_53118771	0.004439
GPR173	chrX_53709913_53712045	0.000461
GPR173	chrX_54665493_54667484	0.000094
GPR176	chr15_40268284_40269521	0.005893
GPR18	chr13_99912157_99912357	0.027614
GPR18	chr13_99933644_99936009	0.00715
GPR18	chr13_99937870_99938655	0.00535
GPR18	chr13_100084187_100085751	0.00457
GPR182	chr12_57381006_57383132	0.040177
GPR182	chr12_57384523_57385939	0.040177
GPR182	chr12_57390677_57390877	0.037134
GPR182	chr12_57479737_57481892	0.002451
GPR19	chr12_12867017_12869247	0.008185
GPR19	chr12_12876508_12877843	0.004469
GPR25	chr1_200838652_200839516	0.043145
GPR25	chr1_200857096_200858682	0.01312
GPR27	chr3_71492548_71494551	0.000436
GPR27	chr3_72359291_72360489	0.000698
GPR3	chr1_27625166_27628257	0.0109
GPR3	chr1_27900586_27903232	0.003247
GPR3	chr1_27956962_27958672	0.002814
GPR3	chr1_27984605_27987285	0.003208
GPR35	chr2_241504938_241506850	0.006602
GPR35	chr2_241540828_241541028	0.053125
GPR39	chr2_131554865_131556791	0.000286
GPR39	chr2_133104219_133105476	0.003709
GPR39	chr2_134878551_134879151	0.000383
GPR4	chr19_46100957_46101375	0.060177
GPR4	chr19_46110084_46111263	0.040462
GPR4	chr19_46118887_46120252	0.025642
GPR55	chr2_231736537_231738962	0.004962
GPR55	chr2_231797269_231798280	0.017937
GPR55	chr2_232053574_232055943	0.001022
GPR55	chr2_232468126_232470870	0.00038
GPR55	chr2_232476049_232480406	0.000292
GPR55	chr2_232525926_232527737	0.000354
GPR55	chr2_232530525_232532613	0.000317
GPR55	chr2_232570797_232572233	0.000205
GPR65	chr14_88472567_88473148	0.036894
GPR68	chr14_90847692_90851545	0.000345
GPR68	chr14_91223243_91226083	0.001353
GPR68	chr14_91668423_91668994	0.006572
GPR68	chr14_91685988_91687361	0.008926
GPR68	chr14_91783751_91784563	0.003074
GPR68	chr14_91789614_91791286	0.002358
GPR84	chr12_54751279_54754029	0.034052
GPR84	chr12_54761471_54765318	0.036816
GPR84	chr12_54772435_54774231	0.014058
GPR85	chr7_112716569_112717042	0.008921
GPR89A	chr1_145394876_145399967	0
GPR89A	chr1_145454003_145457954	0
GPR89A	chr1_147070300_147073040	0
GPR89B	chr1_145454003_145457954	0
GPR89B	chr1_147070300_147073040	0
GPRASP2	chrX_101982134_101982417	0.010718
GPRC5A	chr12_12876508_12877843	0.002311
GPRC5A	chr12_12939607_12942492	0.004135
GPRC5A	chr12_12960599_12962732	0.004705
GPRC5A	chr12_13253493_13255569	0.002548
GPRC5B	chr16_19702437_19702930	0.004607
GPRC5B	chr16_19707360_19708675	0.004882
GPRC5B	chr16_19708949_19710803	0.004882
GPRC5B	chr16_19715351_19716793	0.004329
GPRC5C	chr17_72422560_72422900	0.042622
GPRC5C	chr17_72438514_72441044	0.017806
GPRC5C	chr17_72438514_72441044	0.013777
GPRC5C	chr17_72442666_72443474	0.013777
GPRC5C	chr17_72448215_72452282	0.007654
GPRC5C	chr17_72458722_72460494	0.007041
GPRIN2	chr10_45914045_45915610	0.000322
GPRIN2	chr10_46963726_46967383	0.006762
GPRIN2	chr10_46974178_46977316	0.009486
GPRIN2	chr10_46983229_46984375	0.01578
GPRIN2	chr10_46988661_46988879	0.040477
GPRIN2	chr10_46995521_46997584	0.036948
GPRIN2	chr10_46998762_46999218	0.036948
GPRIN2	chr10_46999257_47000398	0.036948
GPRIN2	chr10_47128776_47131408	0.003121
GPRIN3	chr4_90203870_90206300	0.0079
GPRIN3	chr4_90211217_90212578	0.010134
GPRIN3	chr4_90219006_90221882	0.024852
GPRIN3	chr4_90226133_90227657	0.026498
GPS1	chr17_79970101_79972007	0.005065
GPSM1	chr9_139235537_139237962	0.015727
GPSM1	chr9_139239530_139240823	0.014517
GPSM2	chr1_109358212_109360086	0.004169
GPSM2	chr1_109370665_109374148	0.007205
GPT	chr8_145725795_145727190	0.078353
GPT	chr8_145747271_145749455	0.009839
GPT2	chr16_46776234_46777841	0.002
GPT2	chr16_46822897_46825083	0.00244
GPT2	chr16_46929405_46930868	0.0135
GPX1	chr3_49382427_49383126	0.015179
GPX3	chr5_150384554_150386677	0.015134
GPX3	chr5_150401909_150403598	0.028893
GPX3	chr5_150406311_150406511	0.015657
GPX3	chr5_150408147_150410648	0.015657
GPX3	chr5_150417236_150420393	0.009654
GPX4	chr19_1101337_1102984	0.055642
GPX4	chr19_1250887_1255461	0.005112
GPX7	chr1_53060825_53061025	0.033058
GPX7	chr1_53069053_53069388	0.033058
GPX7	chr1_53102128_53103608	0.006812
GPX7	chr1_53103639_53103839	0.006812
GPX7	chr1_53168450_53169561	0.002175
GPX8	chr5_54081204_54082369	0.000598
GPX8	chr5_55964746_55966460	0.000155
GRAMD1A	chr19_35476248_35476924	0.013846
GRAMD1A	chr19_35487832_35489032	0.036949
GRAMD1A	chr19_35493669_35494822	0.039442
GRAMD1A	chr19_35499901_35500101	0.020095
GRAMD1A	chr19_35503417_35505818	0.020095
GRAMD1C	chr3_113548837_113550189	0.009973
GRAMD1C	chr3_113932125_113934210	0.00102
GRAMD3	chr5_125750440_125751366	0.044646
GRAMD3	chr5_125785397_125787173	0.005622
GRASP	chr12_52418520_52420508	0.015789
GRASP	chr12_52426071_52427570	0.006479
GRASP	chr12_52436770_52440139	0.006372
GRB2	chr17_73389305_73391049	0.013912
GRB2	chr17_73400166_73400752	0.041313
GREB1L	chr18_19926395_19930213	0.000169
GREB1L	chr18_20138713_20140463	0.000346
GREM2	chr1_240782240_240783551	0.030523
GREM2	chr1_241714709_241715898	0.000149
GRHL1	chr2_10089733_10089962	0.04486
GRHL1	chr2_10168489_10170828	0.003364
GRHPR	chr9_37414489_37415960	0.039653
GRHPR	chr9_37424972_37425688	0.046348
GRHPR	chr9_37433691_37434665	0.019178
GRINA	chr8_145007259_145008897	0.005851
GRINA	chr8_145010491_145011751	0.006242
GRINA	chr8_145030580_145031625	0.008899
GRINA	chr8_145056585_145058664	0.054123
GRIP2	chr3_14472652_14476775	0.001553
GRIP2	chr3_14575799_14576826	0.04393
GRIPAP1	chrX_48793832_48795181	0.002829
GRIPAP1	chrX_48897238_48898442	0.007857
GRIPAP1	chrX_49011335_49013186	0.002416
GRIPAP1	chrX_49021862_49024204	0.001743
GRK2	chr11_67029900_67031141	0.04188
GRK2	chr11_67035015_67036178	0.038591
GRK2	chr11_67036857_67040342	0.038591
GRK2	chr11_67042183_67042653	0.018041
GRK2	chr11_67044168_67045676	0.018041
GRK4	chr4_2795820_2797290	0.003709
GRK4	chr4_2799170_2801362	0.00298
GRK4	chr4_2933257_2934198	0.004346
GRK4	chr4_3042927_3043936	0.00709
GRK5	chr10_121023589_121024479	0.005308
GRK5	chr10_121030241_121031842	0.0049
GRK5	chr10_121129790_121131531	0.005484
GRK5	chr10_121164818_121165018	0.0054
GRK5	chr10_121168497_121170057	0.005033
GRK5	chr10_121171647_121174373	0.005824
GRK6	chr5_176799136_176800227	0.005948
GRK6	chr5_176829208_176832179	0.01678
GRK6	chr5_176858040_176860861	0.069623
GRK6	chr5_176880879_176884105	0.011551
GRM2	chr3_51720172_51721302	0.008249
GRM2	chr3_51734587_51735088	0.014545
GRM2	chr3_51749449_51749649	0.045237
GRN	chr17_42356768_42358064	0.004095
GRN	chr17_42403625_42404695	0.012324
GRPEL2	chr5_148677763_148679654	0.005742
GRPEL2	chr5_148831549_148832382	0.002481
GRPEL2-AS1	chr5_148677763_148679654	0.004747
GRPEL2-AS1	chr5_148801394_148804513	0.004605
GRPEL2-AS1	chr5_148831549_148832382	0.002727
GRTP1	chr13_114047410_114048852	0.007464
GRTP1	chr13_114200129_114201542	0.002109
GRTP1-AS1	chr13_114047410_114048852	0.008041
GRTP1-AS1	chr13_114200129_114201542	0.002089
GRWD1	chr19_48835261_48837710	0.004532
GRWD1	chr19_48983000_48984731	0.008867
GRWD1	chr19_48995817_48997617	0.005658
GS1-124K5.4	chr7_65615247_65616224	0.002826
GS1-124K5.4	chr7_65616852_65618202	0.002826
GSAP	chr7_77057131_77059017	0.018957
GSAP	chr7_77096916_77097116	0.005836
GSDMC	chr8_130815476_130815854	0.009188
GSDMC	chr8_131005830_131008002	0.001135
GSDMC	chr8_131368794_131371760	0.000727
GSDMD	chr8_144629322_144630919	0.018341
GSDMD	chr8_144642318_144642518	0.076956
GSDMD	chr8_144643698_144644034	0.076956
GSDMD	chr8_144649457_144652523	0.023906
GSE1	chr16_85586867_85592508	0.006239
GSE1	chr16_85597212_85597874	0.006959
GSE1	chr16_85648270_85650985	0.042462
GSEC	chr11_126187401_126189618	0.00704
GSEC	chr11_126215552_126216913	0.013341
GSEC	chr11_126229172_126230292	0.044115
GSEC	chr11_126231388_126231588	0.044115
GSEC	chr11_126233567_126234123	0.044115
GSEC	chr11_126284593_126287218	0.005358
GSEC	chr11_126289981_126291440	0.00508
GSEC	chr11_126300579_126302884	0.004273
GSG2	chr17_3634010_3634672	0.040614
GSG2	chr17_3635652_3635852	0.021574
GSK3A	chr19_42702807_42704725	0.006501
GSK3A	chr19_42748410_42749449	0.040929
GSK3A	chr19_42783606_42786430	0.012865
GSN	chr9_124033440_124034776	0.067913
GSN	chr9_124039725_124041577	0.01372
GSN	chr9_124043329_124045642	0.01372
GSN	chr9_124087641_124089566	0.002692
GSN-AS1	chr9_124039725_124041577	0.027081
GSN-AS1	chr9_124043329_124045642	0.027081
GSN-AS1	chr9_124087641_124089566	0.004577
GSN-AS1	chr9_124115601_124116986	0.004205
GSPT1	chr16_11994498_11995065	0.01516
GSPT2	chrX_52003898_52005747	0.00091
GSPT2	chrX_52949304_52951004	0.000366
GSPT2	chrX_52963101_52964926	0.000345
GSR	chr8_30599350_30600424	0.01259
GSS	chr20_33526102_33526632	0.016706
GSTA4	chr6_53199844_53201248	0.000593
GSTA4	chr6_53223335_53225596	0.000768
GSTA4	chr6_53412037_53413718	0.000532
GSTK1	chr7_143081216_143084229	0.003633
GSTM2	chr1_110074450_110076120	0.00283
GSTM3	chr1_110074450_110076120	0.002556
GSTM4	chr1_110074450_110076120	0.002639
GSTO1	chr10_106085241_106086164	0.003205
GSTO2	chr10_106085241_106086164	0.004184
GSTP1	chr11_67380947_67381999	0.009689
GSTZ1	chr14_77421788_77424417	0.001085
GSTZ1	chr14_78107027_78109052	0.00108
GTDC1	chr2_145112659_145112869	0.00853
GTDC1	chr2_145113798_145114187	0.00853
GTDC1	chr2_145184511_145185243	0.002685
GTDC1	chr2_145206692_145207360	0.001438
GTDC1	chr2_145272803_145276168	0.002547
GTF2A1	chr14_81635842_81637862	0.00393
GTF2A1	chr14_81685490_81686270	0.023114
GTF2B	chr1_90308082_90310723	0.0002
GTF2E1	chr3_120277286_120279688	0.002671
GTF2E1	chr3_120396137_120398231	0.003941
GTF2F2	chr13_45491299_45493220	0.000827
GTF2H1	chr11_18404538_18406506	0.004557
GTF2H4	chr6_30649520_30651137	0.002576
GTF2H4	chr6_30845127_30845988	0.008979
GTF2H5	chr6_157340968_157343778	0.000059
GTF2H5	chr6_158652308_158654980	0.002359
GTF2IP7	chr7_75591794_75592890	0.001806
GTF2IP7	chr7_75608701_75609839	0.002083
GTF2IP7	chr7_75686407_75687473	0.006348
GTF2IP7	chr7_75736289_75736502	0.047656
GTF2IP7	chr7_75795430_75796772	0.004339
GTF2IP7	chr7_75920447_75921939	0.00201
GTF2IP7	chr7_75946710_75948583	0.001888
GTF2IP7	chr7_76008748_76010287	0.001044
GTF2IRD1	chr7_73890980_73896589	0.013619
GTF3A	chr13_27999844_28000835	0.033664
GTF3C1	chr16_27337726_27339180	0.001148
GTF3C1	chr16_27571724_27572826	0.019926
GTF3C2	chr2_28612294_28614719	0.000193
GTF3C3	chr2_197665726_197667540	0.024332
GTF3C5	chr9_136008342_136011283	0.004879
GTF3C5	chr9_136019320_136020456	0.006629
GTF3C6	chr6_111196987_111198646	0.004645
GTPBP1	chr22_39111353_39111553	0.024517
GTPBP2	chr6_44024231_44027525	0.002472
GTPBP3	chr19_17459372_17459953	0.019668
GTPBP3	chr19_17463786_17463986	0.014392
GTPBP3	chr19_17468624_17468824	0.011794
GTPBP3	chr19_17469216_17469444	0.011794
GTPBP4	chr10_989140_990867	0.009081
GTPBP4	chr10_1015517_1017853	0.016996
GTPBP4	chr10_1089209_1090431	0.005789
GTSE1	chr22_46408939_46411014	0.003878
GTSE1	chr22_46431055_46433578	0.002179
GTSE1	chr22_46524901_46525958	0.00602
GTSE1	chr22_46683119_46684972	0.021756
GTSE1	chr22_46684997_46685754	0.048349
GTSE1-AS1	chr22_46408939_46411014	0.003878
GTSE1-AS1	chr22_46431055_46433578	0.002179
GTSE1-AS1	chr22_46524901_46525958	0.00602
GTSE1-AS1	chr22_46683119_46684972	0.021756
GTSE1-AS1	chr22_46684997_46685754	0.048349
GUCA2A	chr1_42627874_42628488	0.052673
GUCA2A	chr1_42637646_42640780	0.032879
GUCY1A2	chr11_106342111_106342667	0.001032
GUCY1A2	chr11_106858572_106860060	0.004599
GUCY1A2	chr11_106860656_106861589	0.00655
GUCY1A3	chr4_156596762_156598206	0.012307
GUCY1B2	chr13_51490738_51491568	0.003287
GUCY1B3	chr4_156693552_156694824	0.011829
GUCY2EP	chr11_76287834_76290915	0.002318
GUCY2EP	chr11_76298948_76300334	0.002912
GUCY2EP	chr11_76477032_76477232	0.006002
GUCY2EP	chr11_76478634_76482515	0.006002
GUCY2EP	chr11_76509315_76510859	0.007179
GUK1	chr1_228349990_228351091	0.010528
GUSB	chr7_65444571_65446175	0.031937
GUSBP1	chr5_21544569_21544974	0.010511
GUSBP1	chr5_21545535_21546199	0.009998
GUSBP1	chr5_21550960_21551860	0.009536
GUSBP11	chr22_23862661_23865565	0.002168
GUSBP11	chr22_24255457_24256848	0.001303
GUSBP2	chr6_27445737_27448038	0.002137
GVQW2	chr6_138913866_138915792	0.005748
GVQW2	chr6_139013877_139015128	0.004183
GXYLT1	chr12_42628718_42629790	0.004561
GXYLT2	chr3_72359291_72360489	0.00068
GYG1	chr3_149292904_149294755	0.000611
GYG1	chr3_150127122_150129139	0.000298
GYPC	chr2_127414733_127416035	0.031518
GYPC	chr2_127416342_127417396	0.031518
GYPC	chr2_127419385_127420530	0.011795
GZF1	chr20_23122462_23124041	0.001932
GZMB	chr14_23769727_23771068	0.000063
GZMM	chr19_510442_511892	0.008604
GZMM	chr19_532762_533413	0.020991
GZMM	chr19_609658_611898	0.004937
GZMM	chr19_679546_681754	0.003638
H1F0	chr22_38028780_38030916	0.005051
H1F0	chr22_38146611_38149296	0.006993
H1F0	chr22_38213361_38215324	0.020987
H1FX	chr3_128734196_128736578	0.002022
H1FX	chr3_129022850_129025202	0.010563
H1FX	chr3_129030770_129034096	0.020048
H1FX-AS1	chr3_128734196_128736578	0.002022
H1FX-AS1	chr3_129022850_129025202	0.010563
H1FX-AS1	chr3_129030770_129034096	0.020048
H2AFX	chr11_118798606_118801456	0.001689
H2AFY	chr5_134722520_134723541	0.016015
H2AFY	chr5_134726869_134728392	0.042182
H3F3A	chr1_226189745_226190914	0.006218
H3F3A	chr1_226296732_226300348	0.008573
H3F3A	chr1_226308348_226310748	0.010949
H3F3AP4	chr1_226189745_226190914	0.006218
H3F3AP4	chr1_226296732_226300348	0.008573
H3F3AP4	chr1_226308348_226310748	0.010949
H3F3B	chr17_73822945_73824448	0.008716
H3F3B	chr17_73841931_73843568	0.008825
H3F3B	chr17_73844145_73846142	0.007713
H3F3B	chr17_73871581_73873587	0.006138
H6PD	chr1_9293120_9293769	0.030215
H6PD	chr1_9301039_9303249	0.014777
H6PD	chr1_9308059_9312137	0.009158
HAAO	chr2_42327907_42330278	0.000393
HAAO	chr2_43036079_43039040	0.007737
HAAO	chr2_43333004_43335141	0.000753
HAAO	chr2_43444552_43449877	0.000662
HACD1	chr10_17776743_17777833	0.00691
HACD2	chr3_123371116_123373011	0.002881
HACD2	chr3_123995719_123996244	0.0006
HACD3	chr15_66124649_66126649	0.002115
HACD4	chr9_20989895_20991245	0.006112
HACD4	chr9_21026143_21026444	0.03605
HACD4	chr9_21032922_21034069	0.03605
HACE1	chr6_104675092_104675664	0.000562
HACE1	chr6_106439455_106443459	0.000311
HACE1	chr6_106610896_106612967	0.000263
HACL1	chr3_15675773_15679360	0.004584
HADH	chr4_108918031_108919576	0.026178
HADHA	chr2_26474450_26475204	0.039937
HADHA	chr2_26496351_26497728	0.00919
HADHA	chr2_26521085_26523770	0.006218
HADHB	chr2_26474450_26475204	0.039937
HADHB	chr2_26496351_26497728	0.00919
HADHB	chr2_26521085_26523770	0.006218
HAGHL	chr16_778106_779237	0.074146
HAGHL	chr16_856981_858719	0.005185
HAGLR	chr2_177003240_177005990	0.003794
HAGLR	chr2_177003240_177005990	0.004501
HAGLROS	chr2_177003240_177005990	0.003794
HAGLROS	chr2_177003240_177005990	0.004501
HAL	chr12_96391151_96393093	0.032787
HAND2	chr4_174428707_174431173	0.008032
HAND2	chr4_174442454_174445419	0.012545
HAND2	chr4_174446186_174447693	0.028043
HAND2	chr4_174448254_174448739	0.028043
HAND2	chr4_174457136_174460573	0.016079
HAND2-AS1	chr4_174428707_174431173	0.008032
HAND2-AS1	chr4_174442454_174445419	0.012545
HAND2-AS1	chr4_174446186_174447693	0.028043
HAND2-AS1	chr4_174448254_174448739	0.028043
HAND2-AS1	chr4_174457136_174460573	0.016079
HAP1	chr17_39834487_39835724	0.00248
HAP1	chr17_39933356_39935632	0.007533
HAPLN3	chr15_89173356_89174366	0.002278
HAPLN3	chr15_89439775_89441529	0.037028
HAPLN3	chr15_89559935_89561904	0.006474
HAPLN3	chr15_89676069_89677109	0.002441
HAPLN3	chr15_89679536_89680930	0.002169
HAR1B	chr20_61282383_61284498	0.000416
HARBI1	chr11_47414201_47417367	0.000463
HAS2-AS1	chr8_124168739_124171688	0.00023
HAS2-AS1	chr8_124172674_124173868	0.000045
HAT1	chr2_171829019_171831688	0.000846
HAT1	chr2_173172249_173173374	0.000543
HAUS1	chr18_43641396_43642112	0.003223
HAUS1	chr18_43650721_43651220	0.005794
HAUS2	chr15_42873203_42874271	0.008025
HAUS3	chr4_2245230_2246491	0.03123
HAUS3	chr4_2250656_2250856	0.013461
HAUS3	chr4_2256646_2259059	0.012705
HAUS3	chr4_2413888_2416236	0.005464
HAUS4	chr14_23475161_23477009	0.004937
HAUS4	chr14_23769727_23771068	0.001087
HAUS5	chr19_36133963_36136319	0.008313
HAUS5	chr19_36133963_36136319	0.007729
HAUS5	chr19_36192981_36194084	0.003569
HAUS6	chr9_19128512_19130919	0.009345
HAUS6	chr9_19161228_19162327	0.007342
HAUS6	chr9_19183688_19184915	0.004064
HAUS7	chrX_152739715_152740887	0.026856
HAUS7	chrX_152742050_152743056	0.026856
HAUS7	chrX_152753020_152754347	0.017604
HAUS7	chrX_153192747_153194289	0.000873
HAUS8	chr19_17190303_17191461	0.039808
HAUS8	chr19_17245782_17247275	0.007475
HAVCR2	chr5_156533659_156534865	0.021913
HAVCR2	chr5_156542577_156544015	0.031772
HBEGF	chr5_139701447_139701686	0.009519
HBEGF	chr5_139702199_139703908	0.009519
HBEGF	chr5_139715656_139716458	0.014716
HCCS	chrX_10050688_10052075	0.000349
HCCS	chrX_10078606_10080855	0.000449
HCCS	chrX_11131499_11132193	0.014551
HCFC1	chrX_153192747_153194289	0.004657
HCFC1	chrX_153249722_153251561	0.01773
HCFC1-AS1	chrX_153192747_153194289	0.005722
HCFC1-AS1	chrX_153249722_153251561	0.008233
HCFC1R1	chr16_3053568_3055260	0.016891
HCFC1R1	chr16_3077985_3079115	0.040499
HCFC1R1	chr16_3173728_3175106	0.005118
HCFC1R1	chr16_3199552_3201609	0.00413
HCFC1R1	chr16_3206862_3209459	0.003875
HCFC2	chr12_104449414_104450836	0.031606
HCFC2	chr12_104681982_104683812	0.001304
HCG14	chr6_28833253_28835189	0.008318
HCG14	chr6_28907322_28910069	0.007304
HCG27	chr6_31170471_31172649	0.024104
HCG4	chr6_29617218_29618522	0.00173
HCG4	chr6_29719998_29721312	0.009052
HCG4	chr6_29944025_29945246	0.00286
HCG9	chr6_29932144_29934446	0.017334
HCG9	chr6_29944025_29945246	0.04789
HCK	chr20_30417556_30417756	0.003935
HCK	chr20_30594701_30596170	0.005045
HCK	chr20_30605247_30607587	0.007658
HCK	chr20_30618773_30619534	0.009845
HCK	chr20_30622310_30623525	0.014345
HCK	chr20_30627471_30628794	0.018925
HCK	chr20_30650307_30650980	0.013844
HCLS1	chr3_121367165_121367915	0.015416
HCLS1	chr3_121378056_121378723	0.036107
HCST	chr19_36394462_36395129	0.040177
HCST	chr19_36421900_36423596	0.011129
HDAC1	chr1_32713843_32715184	0.008499
HDAC1	chr1_32816302_32818220	0.005219
HDAC10	chr22_50709891_50711229	0.011903
HDAC10	chr22_50730285_50733162	0.007382
HDAC10	chr22_50743277_50745047	0.007092
HDAC11	chr3_13050617_13051735	0.001468
HDAC11	chr3_13056411_13058261	0.00148
HDAC11	chr3_13492773_13494699	0.006082
HDAC11	chr3_13695284_13697431	0.003898
HDAC11-AS1	chr3_13050617_13051735	0.001468
HDAC11-AS1	chr3_13056411_13058261	0.00148
HDAC11-AS1	chr3_13492773_13494699	0.006082
HDAC11-AS1	chr3_13695284_13697431	0.003898
HDAC3	chr5_140984949_140985888	0.008451
HDAC3	chr5_141227941_141231025	0.002085
HDAC5	chr17_42172399_42173877	0.008503
HDAC5	chr17_42187725_42189264	0.012549
HDAC6	chrX_48534148_48536183	0.002739
HDAC6	chrX_48595312_48596852	0.004906
HDAC6	chrX_48747837_48749672	0.005349
HDAC6	chrX_48793832_48795181	0.002365
HDAC6	chrX_49011335_49013186	0.001182
HDAC6	chrX_49021862_49024204	0.001309
HDAC7	chr12_48195374_48196353	0.016499
HDAC7	chr12_48201256_48203053	0.019163
HDAC7	chr12_48205332_48208118	0.042565
HDAC7	chr12_48210697_48211752	0.042565
HDAC7	chr12_48222063_48223722	0.021102
HDAC7	chr12_48591197_48593096	0.000923
HDAC8	chrX_70401227_70403453	0.000105
HDAC8	chrX_71299256_71300464	0.000827
HDAC8	chrX_73754422_73757299	0.000309
HDAC9	chr7_18428996_18430418	0.003667
HDAC9	chr7_18559897_18562114	0.006609
HDDC2	chr6_125765747_125766199	0.001409
HDDC3	chr15_91207882_91209566	0.002792
HDGF	chr1_156716163_156720055	0.046137
HDHD2	chr18_45529153_45531188	0.000659
HDHD2	chr18_45687401_45689004	0.000291
HDHD3	chr9_116136388_116136914	0.04259
HDHD3	chr9_116351809_116352255	0.00168
HDHD3	chr9_117159089_117161055	0.000373
HDHD5-AS1	chr22_17651954_17653775	0.017744
HDHD5-AS1	chr22_18482648_18484913	0.000665
HDLBP	chr2_241504938_241506850	0.000963
HDLBP	chr2_242156498_242158688	0.00444
HEATR1	chr1_235116003_235117203	0.000043
HEATR1	chr1_236134402_236136056	0.000455
HEATR3	chr16_50127275_50128285	0.00663
HEATR3	chr16_50314984_50316519	0.002563
HEATR6	chr17_58151105_58151305	0.038324
HEATR6	chr17_58211469_58213860	0.004224
HEBP1	chr12_12939607_12942492	0.002331
HEBP1	chr12_13145167_13146242	0.029141
HEBP1	chr12_13253493_13255569	0.003861
HECA	chr6_139445949_139447840	0.012585
HECA	chr6_139482004_139483545	0.00665
HECTD3	chr1_45278573_45279855	0.003547
HECTD3	chr1_45284676_45287214	0.004362
HEG1	chr3_124757853_124759136	0.012923
HEG1	chr3_124761244_124763066	0.015468
HEG1	chr3_124770485_124772012	0.034492
HEG1	chr3_124773285_124773820	0.034492
